Sample,Start,Release,Resume,HandlerEnd,Return,End,Gen0Before,Gen0After,Gen2Before,Gen2After,ThreadsBefore,ThreadsAfter
37,166307334577,166307350637,166307352893,166308222097,166308243918,166308244619,4,4,4,4,3,3
38,166308526452,166308544947,166308547280,166309355330,166309376780,166309377431,4,4,4,4,3,3
39,166309636643,166309653384,166309655760,166310426081,166310436510,166310437092,4,4,4,4,3,3
40,166310642683,166310658773,166310661847,166311527776,166311549236,166311549917,4,4,4,4,3,3
41,166311832722,166311851417,166311853592,166312612773,166312623542,166312624054,4,4,4,4,3,3
42,166312825177,166312841257,166312843529,166313716772,166313746106,166313746797,4,4,4,4,3,3
43,166313997203,166314034953,166314038631,166314798683,166314808531,166314809012,4,4,4,4,3,3
44,166315031896,166315047896,166315050058,166315896591,166315918932,166315919653,4,4,4,4,3,3
45,166316220091,166316238005,166316240651,166316980706,166316990414,166316990915,4,4,4,4,3,3
46,166317273980,166317290351,166317292604,166318061822,166318072061,166318072602,4,4,4,4,3,3
47,166318285578,166318301477,166318304474,166319192835,166319215527,166319216198,4,4,4,4,3,3
48,166319502880,166319520624,166319523407,166320328673,166320350303,166320350994,4,4,4,4,3,3
49,166320610757,166320628470,166320632238,166321397009,166321407318,166321407849,4,4,4,4,3,3
50,166321611036,166321627166,166321630200,166322500597,166322522317,166322523129,4,4,4,4,3,3
51,166322810102,166322827865,166322830832,166323589702,166323599670,166323600201,4,4,4,4,3,3
52,166323802998,166323818947,166323821310,166324686898,166324708839,166324709560,4,4,4,4,3,3
53,166324992265,166325010018,166325012925,166325781062,166325791251,166325791782,4,4,4,4,3,3
54,166326601816,166326619950,166326622493,166327496176,166327519329,166327520050,5,5,5,5,3,3
55,166327808806,166327826730,166327829978,166328595569,166328606149,166328606720,5,5,5,5,3,3
56,166328809777,166328826258,166328829462,166329702163,166329725166,166329725887,5,5,5,5,3,3
57,166330015996,166330035112,166330038610,166330794564,166330805424,166330805945,5,5,5,5,3,3
58,166331022948,166331039319,166331041431,166331890929,166331913340,166331914052,5,5,5,5,3,3
59,166332212336,166332230179,166332233076,166332992226,166333002074,166333002595,5,5,5,5,3,3
60,166333277997,166333294748,166333297020,166334056561,166334066660,166334067201,5,5,5,5,3,3
61,166334270579,166334286368,166334288514,166335176343,166335198264,166335198955,5,5,5,5,3,3
62,166335484685,166335502489,166335505192,166336314906,166336336777,166336337418,5,5,5,5,3,3
63,166336596729,166336613531,166336615947,166337382541,166337392549,166337393070,5,5,5,5,3,3
64,166337594965,166337611897,166337614851,166338491519,166338513600,166338514321,5,5,5,5,3,3
65,166338797087,166338814860,166338818658,166339590091,166339600120,166339600701,5,5,5,5,3,3
66,166339845335,166339861646,166339864129,166340737961,166340759501,166340760223,5,5,5,5,3,3
67,166341040874,166341058357,166341062957,166341813611,166341823860,166341824461,5,5,5,5,3,3
68,166342043688,166342059688,166342062442,166342911629,166342933670,166342934301,5,5,5,5,3,3
69,166343231954,166343249967,166343252053,166343994462,166344022254,166344022855,5,5,5,5,3,3
70,166344228897,166344245669,166344248773,166345126513,166345148233,166345148945,5,5,5,5,3,3
71,166345432341,166345450234,166345452691,166346257626,166346278815,166346279476,5,5,5,5,3,3
72,166346538067,166346554758,166346557040,166347359420,166347381111,166347381802,5,5,5,5,3,3
73,166347644710,166347661271,166347663737,166348472880,166348494791,166348495452,5,5,5,5,3,3
74,166348747070,166348763781,166348766354,166349579724,166349601024,166349601725,5,5,5,5,3,3
75,166349858081,166349875223,166349879122,166350646227,166350656586,166350657167,5,5,5,5,3,3
76,166350865244,166350882165,166350885240,166351755576,166351777186,166351777858,5,5,5,5,3,3
77,166352062126,166352080379,166352085230,166352828460,166352838870,166352839371,5,5,5,5,3,3
78,166353065180,166353081470,166353084484,166353939462,166353961193,166353961914,5,5,5,5,3,3
79,166354261491,166354279374,166354283663,166355049897,166355060016,166355060546,5,5,5,5,3,3
80,166355263543,166355280705,166355283008,166356154096,166356175205,166356175876,5,5,5,5,3,3
81,166356457870,166356475994,166356478250,166357279839,166357301429,166357302100,5,5,5,5,3,3
82,166357561682,166357578714,166357583140,166358348612,166358358631,166358359192,5,5,5,5,3,3
83,166358563792,166358579772,166358582608,166359454448,166359475457,166359476128,5,5,5,5,3,3
84,166359748354,166359764434,166359766977,166360634127,166360656058,166360656759,5,5,5,5,3,3
85,166360939935,166360957869,166360960415,166361722901,166361732900,166361733431,5,5,5,5,3,3
86,166362513149,166362530832,166362533585,166363410204,166363433216,166363433928,6,6,6,6,3,3
87,166363685635,166363702456,166363705133,166364515308,166364537199,166364537960,6,6,6,6,3,3
88,166364795398,166364812460,166364816957,166365707962,166365731505,166365732287,6,6,6,6,3,3
89,166365989194,166366029359,166366032857,166366788460,166366798779,166366799330,6,6,6,6,3,3
90,166367024819,166367041039,166367044424,166367897258,166367919219,166367919940,6,6,6,6,3,3
91,166368208196,166368224436,166368226441,166369095535,166369117416,166369118148,6,6,6,6,3,3
92,166369406353,166369424256,166369427891,166370238066,166370259426,166370260097,6,6,6,6,3,3
93,166370526442,166370542942,166370547843,166371307003,166371317162,166371317673,6,6,6,6,3,3
94,166371523986,166371540196,166371543250,166372415360,166372436680,166372437411,6,6,6,6,3,3
95,166372719064,166372737729,166372739985,166373548286,166373570017,166373570778,6,6,6,6,3,3
96,166373818198,166373834618,166373837311,166374606229,166374616519,166374617029,6,6,6,6,3,3
97,166374820147,166374836287,166374839364,166375710392,166375739015,166375739716,6,6,6,6,3,3
98,166376025868,166376044563,166376048268,166376848154,166376869804,166376870465,6,6,6,6,3,3
99,166377132151,166377148882,166377151108,166377895431,166377905820,166377906381,6,6,6,6,3,3
100,166378131098,166378147178,166378149902,166379034575,166379056195,166379056876,6,6,6,6,3,3
101,166379641923,166379659305,166379662202,166380536737,166380559218,166380560000,6,6,6,6,3,3
102,166380842555,166380860398,166380862770,166381667856,166381689767,166381690548,6,6,6,6,3,3
103,166381949770,166381966611,166381971321,166382728147,166382738346,166382738907,6,6,6,6,3,3
104,166382942615,166382958665,166382961319,166383831475,166383854026,166383854728,6,6,6,6,3,3
105,166384153673,166384172889,166384175255,166384928664,166384938462,166384938994,6,6,6,6,3,3
106,166385214886,166385232920,166385236845,166385981989,166385991897,166385992438,6,6,6,6,3,3
107,166386215162,166386231112,166386234249,166387099015,166387120756,166387121447,6,6,6,6,3,3
108,166387406978,166387424510,166387427194,166388236938,166388258878,166388259610,6,6,6,6,3,3
109,166388517449,166388534611,166388538389,166389352812,166389373871,166389374532,6,6,6,6,3,3
110,166389622122,166389638613,166389640775,166390401488,166390411727,166390412298,6,6,6,6,3,3
111,166390617980,166390634090,166390637348,166391507063,166391529064,166391529745,6,6,6,6,3,3
112,166391814064,166391831746,166391833909,166392599220,166392609900,166392610471,6,6,6,6,3,3
113,166392813538,166392829478,166392832485,166393700557,166393722478,166393723150,6,6,6,6,3,3
114,166394008830,166394026423,166394029347,166394796331,166394806400,166394806911,6,6,6,6,3,3
115,166395026158,166395042358,166395044333,166395891818,166395913939,166395914640,6,6,6,6,3,3
116,166396212082,166396230116,166396232208,166396990627,166397000375,166397000916,6,6,6,6,3,3
117,166397288250,166397306574,166397310322,166398119165,166398140454,166398141105,6,6,6,6,3,3
118,166398956210,166398975074,166398978389,166399765872,166399777574,166399778155,7,7,7,7,3,3
119,166399983015,166399999676,166400002433,166400879342,166400901663,166400902385,7,7,7,7,3,3
120,166401186642,166401202963,166401205145,166402073608,166402094978,166402095649,7,7,7,7,3,3
121,166402382622,166402400365,166402403633,166403211684,166403233174,166403233855,7,7,7,7,3,3
122,166403483128,166403499609,166403501801,166404268155,166404278403,166404278924,7,7,7,7,3,3
123,166404482372,166404498432,166404500888,166405368850,166405391403,166405392024,7,7,7,7,3,3
124,166405663708,166405679858,166405682572,166406663574,166406731720,166406733834,7,7,7,7,3,3
125,166407034513,166407051585,166407056515,166407814653,166407824622,166407825163,7,7,7,7,3,3
126,166408048367,166408065329,166408067922,166408917781,166408939241,166408939872,7,7,7,7,3,3
127,166409213801,166409231043,166409235082,166409987329,166409997077,166409997638,7,7,7,7,3,3
128,166410220092,166410236271,166410238524,166411106677,166411129329,166411130020,7,7,7,7,3,3
129,166411411543,166411430258,166411432573,166412243760,166412265260,166412265941,7,7,7,7,3,3
130,166412525684,166412542646,166412544858,166413310370,166413320519,166413321019,7,7,7,7,3,3
131,166413527944,166413543583,166413546129,166414409623,166414431023,166414431734,7,7,7,7,3,3
132,166414714750,166414732373,166414735827,166415538258,166415559337,166415560018,7,7,7,7,3,3
133,166415807027,166415824489,166415829120,166416597928,166416607896,166416608437,7,7,7,7,3,3
134,166416810913,166416826923,166416829236,166417714270,166417735860,166417736591,7,7,7,7,3,3
135,166418018424,166418036669,166418038884,166418803685,166418813563,166418814064,7,7,7,7,3,3
136,166419031909,166419047578,166419049961,166419904668,166419926599,166419927320,7,7,7,7,3,3
137,166420226276,166420244269,166420246815,166420992630,166421002479,166421003040,7,7,7,7,3,3
138,166421230312,166421246322,166421248574,166422116326,166422138177,166422138828,7,7,7,7,3,3
139,166422418628,166422436160,166422439448,166423244834,166423266574,166423267306,7,7,7,7,3,3
140,166423519985,166423536115,166423538558,166424301274,166424311043,166424311554,7,7,7,7,3,3
141,166424516344,166424532354,166424535491,166425405197,166425427528,166425428229,7,7,7,7,3,3
142,166425712047,166425729629,166425732854,166426543279,166426565049,166426565721,7,7,7,7,3,3
143,166426823690,166426841553,166426845171,166427617876,166427628186,166427628777,7,7,7,7,3,3
144,166427830992,166427846581,166427849034,166428720523,166428743265,166428743957,7,7,7,7,3,3
145,166429032172,166429050105,166429052381,166429828783,166429838792,166429839333,7,7,7,7,3,3
146,166430057067,166430072987,166430075229,166430926150,166430948071,166430948752,7,7,7,7,3,3
147,166431243519,166431261162,166431265812,166432079133,166432098047,166432098778,7,7,7,7,3,3
148,166432335608,166432351688,166432354334,166433214903,166433236673,166433237394,7,7,7,7,3,3
149,166433520330,166433539325,166433542419,166434352704,166434374615,166434375297,7,7,7,7,3,3
150,166435211951,166435231296,166435233622,166435977564,166435988054,166435988604,8,8,8,8,3,3
151,166436217590,166436233930,166436237024,166437108413,166437130604,166437131296,8,8,8,8,3,3
152,166437425803,166437443746,166437445851,166438249614,166438271485,166438272226,8,8,8,8,3,3
153,166438534463,166438551164,166438553487,166439314601,166439325030,166439325621,8,8,8,8,3,3
154,166439534309,166439550509,166439553496,166440423161,166440445162,166440445824,8,8,8,8,3,3
155,166440730112,166440747824,166440750077,166441548761,166441570581,166441571262,8,8,8,8,3,3
156,166441828791,166441845712,166441848058,166442651250,166442673261,166442673952,8,8,8,8,3,3
157,166442935218,166442952379,166442954662,166443714493,166443736765,166443737516,8,8,8,8,3,3
158,166443978624,166443994934,166443997691,166444857107,166444879088,166444879789,8,8,8,8,3,3
159,166445885006,166445912918,166445922406,166447280518,166447301037,166447302119,8,8,8,8,3,3
160,166447623676,166447649844,166447658531,166449058281,166449078568,166449079520,8,8,8,8,3,3
161,166449307544,166449325527,166449331708,166450224256,166450250255,166450251126,8,8,8,8,3,3
162,166450498536,166450518703,166450521457,166451448168,166451476370,166451477553,8,8,8,8,3,3
163,166451760108,166451782509,166451785827,166452731644,166452757622,166452759275,8,8,8,8,3,3
164,166453042692,166453063340,166453066324,166454000058,166454057565,166454059308,8,8,8,8,3,3
165,166454344668,166454365998,166454369416,166455322476,166455347633,166455348534,8,8,8,8,3,3
166,166455608567,166455629045,166455631949,166456571695,166456601951,166456602943,8,8,8,8,3,3
167,166456885468,166456906627,166456909995,166457849480,166457875087,166457875969,8,8,8,8,3,3
168,166458162451,166458181667,166458184771,166459118535,166459147759,166459148912,8,8,8,8,3,3
169,166459431376,166459453487,166459456655,166460377756,166460403333,166460404455,8,8,8,8,3,3
170,166460664629,166460685177,166460688060,166461604563,166461629700,166461630611,8,8,8,8,3,3
171,166461910782,166461932131,166461934958,166462852422,166462877579,166462878551,8,8,8,8,3,3
172,166463199868,166463220777,166463223991,166464139832,166464166261,166464167403,8,8,8,8,3,3
173,166464444788,166464473472,166464476469,166465396017,166465425562,166465426754,8,8,8,8,3,3
174,166465736329,166465757638,166465760743,166466670142,166466695940,166466696892,8,8,8,8,3,3
175,166466972764,166466994955,166466998904,166467911038,166467937057,166467938019,8,8,8,8,3,3
176,166468261169,166468283069,166468286013,166469189010,166469214317,166469215399,8,8,8,8,3,3
177,166469491322,166469514205,166469517743,166470414138,166470439695,166470440667,8,8,8,8,3,3
178,166470706601,166470726117,166470729171,166471639372,166471664408,166471665330,8,8,8,8,3,3
179,166471939409,166471961861,166471965139,166472868206,166472893804,166472894986,8,8,8,8,3,3
180,166473171399,166473191316,166473194500,166474093070,166474118216,166474119328,8,8,8,8,3,3
181,166474392315,166474413204,166474416352,166475317335,166475342933,166475343995,8,8,8,8,3,3
182,166476219521,166476241892,166476245447,166477146160,166477172840,166477173952,9,9,9,9,3,3
183,166477447249,166477468669,166477472177,166478369013,166478394551,166478395532,9,9,9,9,3,3
184,166478658801,166478679299,166478682694,166479583327,166479608364,166479609506,9,9,9,9,3,3
185,166479884997,166479906287,166479909344,166480816008,166480841516,166480842428,9,9,9,9,3,3
186,166481159016,166481179754,166481183109,166482071038,166482096435,166482097607,9,9,9,9,3,3
187,166482370394,166482392525,166482395713,166483284443,166483309350,166483310312,9,9,9,9,3,3
188,166483614056,166483658167,166483662594,166484556645,166484592692,166484595567,9,9,9,9,3,3
189,166484895183,166484916643,166484919601,166485815274,166485841353,166485842435,9,9,9,9,3,3
190,166486159554,166486181264,166486184498,166487076976,166487102293,166487103255,9,9,9,9,3,3
191,166487375641,166487396890,166487399727,166488289830,166488314927,166488315859,9,9,9,9,3,3
192,166488578657,166488598003,166488600977,166489500227,166489524853,166489525815,9,9,9,9,3,3
193,166489800174,166489822606,166489826064,166490713222,166490738409,166490739320,9,9,9,9,3,3
194,166491058353,166491079642,166491082616,166491961739,166491987918,166491988880,9,9,9,9,3,3
195,166492276654,166492298034,166492301422,166493180675,166493205761,166493207034,9,9,9,9,3,3
196,166493506600,166493527870,166493531555,166494420246,166494445713,166494446895,9,9,9,9,3,3
197,166494718059,166494738978,166494741925,166495630125,166495656173,166495657175,9,9,9,9,3,3
198,166495956691,166495976808,166495980063,166496874935,166496899992,166496901134,9,9,9,9,3,3
199,166497187045,166497209416,166497212464,166498098750,166498124067,166498124938,9,9,9,9,3,3
200,166498385633,166498404878,166498408233,166499297855,166499322782,166499323723,9,9,9,9,3,3
201,166499927044,166499949826,166499953225,166500844560,166500871009,166500872111,9,9,9,9,3,3
202,166501150518,166501170185,166501172888,166502055848,166502080975,166502081917,9,9,9,9,3,3
203,166502352549,166502373298,166502376766,166503264845,166503290283,166503291315,9,9,9,9,3,3
204,166503591683,166503612010,166503615726,166504507823,166504533530,166504534662,9,9,9,9,3,3
205,166504796228,166504815384,166504818602,166505699358,166505724354,166505725486,9,9,9,9,3,3
206,166505994335,166506030462,166506033266,166506915805,166506940401,166506941292,9,9,9,9,3,3
207,166507229348,166507250246,166507253604,166508143307,166508168404,166508169466,9,9,9,9,3,3
208,166508440229,166508459594,166508463029,166509349436,166509378279,166509379281,9,9,9,9,3,3
209,166509654001,166509675170,166509678128,166510562340,166510587226,166510588178,9,9,9,9,3,3
210,166510890770,166510911799,166510915224,166511809846,166511835664,166511836766,9,9,9,9,3,3
211,166512139087,166512161669,166512165127,166513052435,166513078173,166513079175,9,9,9,9,3,3
212,166513383700,166513404339,166513407323,166514294491,166514319728,166514320840,9,9,9,9,3,3
213,166514584079,166514603355,166514606612,166515489332,166515514098,166515515059,9,9,9,9,3,3
214,166516425380,166516447692,166516451006,166517344897,166517371897,166517372939,10,10,10,10,3,3
215,166517651236,166517672495,166517675603,166518562520,166518588799,166518589841,10,10,10,10,3,3
216,166518852368,166518872947,166518875640,166519765343,166519790639,166519791651,10,10,10,10,3,3
217,166520078825,166520100194,166520103693,166520975332,166521001220,166521002161,10,10,10,10,3,3
218,166521323608,166521344367,166521347381,166522235681,166522260717,166522261649,10,10,10,10,3,3
219,166522537041,166522558941,166522562169,166523443095,166523468262,166523469374,10,10,10,10,3,3
220,166523734747,166523753943,166523757307,166524637181,166524662088,166524663000,10,10,10,10,3,3
221,166524938772,166524959841,166524962778,166525849335,166525874521,166525875433,10,10,10,10,3,3
222,166526193484,166526215234,166526218309,166527109484,166527134801,166527135903,10,10,10,10,3,3
223,166527409842,166527430971,166527434058,166528321076,166528346323,166528347374,10,10,10,10,3,3
224,166528610053,166528629699,166528632883,166529526854,166529563602,166529564604,10,10,10,10,3,3
225,166529839785,166529861666,166529864583,166530749196,166530774543,166530775444,10,10,10,10,3,3
226,166531051137,166531070392,166531073156,166531935648,166531960855,166531961937,10,10,10,10,3,3
227,166532249571,166532270820,166532274359,166533148132,166533173398,166533174411,10,10,10,10,3,3
228,166533483765,166533505335,166533508680,166534392201,166534417538,166534418500,10,10,10,10,3,3
229,166534691336,166534712215,166534716044,166535597722,166535622908,166535624030,10,10,10,10,3,3
230,166535885696,166535904952,166535907646,166536794743,166536819549,166536820671,10,10,10,10,3,3
231,166537110229,166537132641,166537135969,166537997820,166538039357,166538040329,10,10,10,10,3,3
232,166538342710,166538362948,166538366613,166539245746,166539271113,166539272155,10,10,10,10,3,3
233,166539552416,166539573415,166539576402,166540464301,166540489458,166540490389,10,10,10,10,3,3
234,166540793663,166540813460,166540817085,166541706667,166541732495,166541733396,10,10,10,10,3,3
235,166541997347,166542032332,166542035559,166542909673,166542934639,166542935701,10,10,10,10,3,3
236,166543255285,166543275643,166543278967,166544164612,166544189950,166544190921,10,10,10,10,3,3
237,166544457396,166544476722,166544479779,166545362619,166545387866,166545388878,10,10,10,10,3,3
238,166545651686,166545671192,166545673976,166546555032,166546579608,166546580500,10,10,10,10,3,3
239,166546853357,166546874005,166546877443,166547761565,166547786622,166547787674,10,10,10,10,3,3
240,166548103821,166548124429,166548128064,166548998230,166549041862,166549042853,10,10,10,10,3,3
241,166549423019,166549444770,166549452184,166551222923,166551248951,166551249692,10,10,10,10,3,3
242,166551654544,166551683869,166551691132,166553136858,166553157045,166553624343,10,10,10,10,3,3
243,166553840034,166553854791,166553858468,166554752458,166554776844,166554777595,10,10,10,10,3,3
244,166555048378,166555066512,166555069179,166555938002,166555961085,166555961857,10,10,10,10,3,3
245,166556243620,166556260491,166556262854,166557147046,166557170179,166557170921,10,10,10,10,3,3
246,166558028934,166558048360,166558051328,166558919350,166558943174,166558943916,11,11,11,11,3,3
247,166559314834,166559342526,166559349016,166560245301,166560267803,166560268655,11,11,11,11,3,3
248,166560515242,166560531803,166560534791,166561412791,166561435624,166561436425,11,11,11,11,3,3
249,166561694414,166561710965,166561713739,166562593423,166562615213,166562615995,11,11,11,11,3,3
250,166562859747,166562875917,166562878654,166563761754,166563783715,166563784487,11,11,11,11,3,3
251,166564052134,166564069276,166564071538,166564924993,166564946433,166564947234,11,11,11,11,3,3
252,166565229589,166565246641,166565249528,166566136956,166566159178,166566159919,11,11,11,11,3,3
253,166566413610,166566429910,166566432504,166567307028,166567328678,166567329429,11,11,11,11,3,3
254,166567584152,166567601314,166567603650,166568479517,166568501749,166568502510,11,11,11,11,3,3
255,166568757073,166568773193,166568775325,166569664456,166569685916,166569686588,11,11,11,11,3,3
256,166569942232,166569958393,166569960618,166570836635,166570858356,166570859007,11,11,11,11,3,3
257,166571131714,166571149276,166571151368,166572026554,166572047894,166572048625,11,11,11,11,3,3
258,166572305773,166572322023,166572324910,166573208982,166573230272,166573230953,11,11,11,11,3,3
259,166573484794,166573500964,166573503658,166574367482,166574388822,166574389593,11,11,11,11,3,3
260,166574647542,166574664674,166574666880,166575540423,166575560840,166575561532,11,11,11,11,3,3
261,166575813169,166575829459,166575831652,166576706056,166576728027,166576728718,11,11,11,11,3,3
262,166576985254,166577001354,166577003810,166577865872,166577887242,166577888013,11,11,11,11,3,3
263,166578165839,166578185035,166578187227,166579049719,166579071199,166579071870,11,11,11,11,3,3
264,166579326373,166579342423,166579344608,166580232598,166580253847,166580254548,11,11,11,11,3,3
265,166580506897,166580523007,166580525029,166581392040,166581413349,166581414081,11,11,11,11,3,3
266,166581667591,166581684623,166581687290,166582548089,166582570019,166582570691,11,11,11,11,3,3
267,166582827498,166582843858,166582846451,166583740813,166583765408,166583766180,11,11,11,11,3,3
268,166584022425,166584039067,166584041923,166584886162,166584907972,166584908683,11,11,11,11,3,3
269,166585180498,166585196949,166585199732,166586059950,166586081550,166586082271,11,11,11,11,3,3
270,166586337105,166586353405,166586356062,166587225186,166587247107,166587247818,11,11,11,11,3,3
271,166587502662,166587518962,166587521765,166588388315,166588409584,166588410266,11,11,11,11,3,3
272,166588665339,166588681379,166588684156,166589551657,166589572747,166589573408,11,11,11,11,3,3
273,166589826087,166589842598,166589845071,166590715237,166590736677,166590737368,11,11,11,11,3,3
274,166590995217,166591028018,166591030364,166591887275,166591908705,166591909427,11,11,11,11,3,3
275,166592193915,166592210536,166592214311,166593076302,166593098123,166593098834,11,11,11,11,3,3
276,166593351343,166593367453,166593370200,166594231159,166594253120,166594253861,11,11,11,11,3,3
277,166594509005,166594525396,166594527658,166595390671,166595412211,166595412953,11,11,11,11,3,3
278,166596220152,166596239658,166596242756,166597120215,166597143328,166597144050,12,12,12,12,3,3
279,166597399574,166597416255,166597418899,166598290147,166598312118,166598312819,12,12,12,12,3,3
280,166598565859,166598583451,166598586118,166599452928,166599474388,166599475049,12,12,12,12,3,3
281,166599727178,166599743638,166599745710,166600608042,166600629732,166600630464,12,12,12,12,3,3
282,166600883734,166600899764,166600901859,166601760614,166601782245,166601782906,12,12,12,12,3,3
283,166602050693,166602068045,166602070839,166602918013,166602940184,166602940845,12,12,12,12,3,3
284,166603209825,166603226235,166603228822,166604104688,166604126409,166604127090,12,12,12,12,3,3
285,166604383837,166604400558,166604402821,166605266244,166605288195,166605288917,12,12,12,12,3,3
286,166605546405,166605563346,166605565482,166606423926,166606445216,166606445927,12,12,12,12,3,3
287,166606702494,166606718543,166606721487,166607580984,166607603025,166607603676,12,12,12,12,3,3
288,166607857207,166607873397,166607876134,166608737654,166608759114,166608759785,12,12,12,12,3,3
289,166609017524,166609035217,166609037409,166609899390,166609920850,166609921611,12,12,12,12,3,3
290,166610190862,166610207182,166610209508,166611078221,166611100232,166611100954,12,12,12,12,3,3
291,166611354154,166611370414,166611372747,166612240529,166612262089,166612262820,12,12,12,12,3,3
292,166612515930,166612533122,166612535107,166613398301,166613420071,166613420752,12,12,12,12,3,3
293,166613674203,166613690003,166613692776,166614546071,166614567601,166614568342,12,12,12,12,3,3
294,166614821102,166614837222,166614839939,166615700667,166615721826,166615722528,12,12,12,12,3,3
295,166615976179,166615993130,166615995653,166616858045,166616880026,166616880687,12,12,12,12,3,3
296,166617148264,166617164835,166617167231,166618044010,166618065249,166618065951,12,12,12,12,3,3
297,166618316205,166618332305,166618335009,166619196759,166619218440,166619219101,12,12,12,12,3,3
298,166619472642,166619489804,166619491939,166620352518,166620374088,166620374779,12,12,12,12,3,3
299,166620626687,166620642947,166620645350,166621502292,166621523431,166621524122,12,12,12,12,3,3
300,166621776411,166621792531,166621795157,166622652570,166622674060,166622674791,12,12,12,12,3,3
301,166623321653,166623339286,166623341408,166624206615,166624228806,166624229497,12,12,12,12,3,3
302,166624485924,166624502705,166624504971,166625366922,166625388542,166625389293,12,12,12,12,3,3
303,166625642934,166625660106,166625662479,166626528437,166626550028,166626550729,12,12,12,12,3,3
304,166626804470,166626820680,166626822726,166627684206,166627705686,166627706427,12,12,12,12,3,3
305,166627963234,166627979324,166627982148,166628858075,166628880186,166628880907,12,12,12,12,3,3
306,166629152010,166629168191,166629170366,166630030063,166630051803,166630052495,12,12,12,12,3,3
307,166630306968,166630324500,166630327073,166631192641,166631213680,166631214361,12,12,12,12,3,3
308,166631468052,166631484282,166631486318,166632344762,166632366192,166632366854,12,12,12,12,3,3
309,166632623300,166632639440,166632641542,166633502772,166633524061,166633524823,12,12,12,12,3,3
310,166634393196,166634412932,166634416390,166635292287,166635315891,166635316622,13,13,13,13,3,3
311,166635574942,166635591864,166635594587,166636456458,166636478880,166636479571,13,13,13,13,3,3
312,166636739614,166636756936,166636759062,166637620472,166637642983,166637643735,13,13,13,13,3,3
313,166637899951,166637915881,166637918804,166638775145,166638796875,166638797617,13,13,13,13,3,3
314,166639066987,166639083417,166639086014,166639928489,166639949848,166639950570,13,13,13,13,3,3
