workload,timestamp,cpu_ms,jit_methods,jit_ms,threads,pending_work,gc0,gc1,gc2,allocated_bytes,heap_bytes,rss_bytes
"WorkloadJitting  1: 1 op, 136100.00 ns, 136.1000 us/op",23238873526993,19906.25,2448,4357.6249,11,0,10,10,10,4607840,448640,59858944
"WorkloadWarmup   1: 67108864 op, 1923072400.00 ns, 28.6560 ns/op",23238913875516,23890.625,2543,4363.2948,0,0,110,110,110,4849200,440440,54972416
"WorkloadWarmup   2: 67108864 op, 1923397600.00 ns, 28.6609 ns/op",23238933217576,25796.875,2543,4363.2948,0,0,114,114,114,4861536,439912,54730752
"WorkloadWarmup   3: 67108864 op, 1890273800.00 ns, 28.1673 ns/op",23238952238220,27609.375,2544,4363.5176,0,0,118,118,118,4873872,440064,54816768
"WorkloadWarmup   4: 67108864 op, 1918843300.00 ns, 28.5930 ns/op",23238971548873,29453.125,2544,4363.5176,0,0,122,122,122,4886208,440216,54837248
"WorkloadWarmup   5: 67108864 op, 1758224300.00 ns, 26.1996 ns/op",23238989245862,31234.375,2544,4363.5176,0,0,126,126,126,4898544,417072,54861824
"WorkloadWarmup   6: 67108864 op, 1806428000.00 ns, 26.9179 ns/op",23239007416620,33031.25,2544,4363.5176,0,0,130,130,130,4910880,417224,54808576
"WorkloadWarmup   7: 67108864 op, 1731560700.00 ns, 25.8023 ns/op",23239024838275,34765.625,2544,4363.5176,0,0,134,134,134,4923216,417376,54829056
"WorkloadWarmup   8: 67108864 op, 1837390200.00 ns, 27.3792 ns/op",23239043317971,36562.5,2551,12623.5972,0,0,138,138,138,4935552,417528,54976512
"WorkloadWarmup   9: 67108864 op, 1951484600.00 ns, 29.0794 ns/op",23239062939959,38484.375,2551,12623.5972,0,0,142,142,142,4947888,417680,54980608
"WorkloadWarmup  10: 67108864 op, 3969733300.00 ns, 59.1536 ns/op",23239102747679,42421.875,2634,15785.1637,0,0,146,146,146,4960272,417880,55640064
"WorkloadActual   1: 67108864 op, 3702113300.00 ns, 55.1658 ns/op",23239139880239,46062.5,2639,17320.0315,0,0,150,150,150,4974856,419024,56066048
"WorkloadActual   2: 67108864 op, 3721239700.00 ns, 55.4508 ns/op",23239177213366,49671.875,2682,21511.0736,0,0,154,154,154,4987192,402232,56840192
"WorkloadActual   3: 67108864 op, 3666081300.00 ns, 54.6289 ns/op",23239213981975,53265.625,2734,24819.4015,0,0,158,158,158,4999528,402384,58728448
"WorkloadActual   4: 67108864 op, 3762213700.00 ns, 56.0614 ns/op",23239251716229,56953.125,2734,24819.4015,0,0,162,162,162,5011864,402536,57135104
"WorkloadActual   5: 67108864 op, 3545552200.00 ns, 52.8328 ns/op",23239287391665,60484.375,2844,29260.9577,0,0,166,166,166,5024200,402688,57724928
"WorkloadActual   6: 67108864 op, 105400000.00 ns, 1.5706 ns/op",23239288559483,60578.125,2844,29260.9577,0,0,170,170,170,5036472,402776,57618432
"WorkloadActual   7: 67108864 op, 104812200.00 ns, 1.5618 ns/op",23239289718154,60703.125,2844,29260.9577,0,0,174,174,174,5048736,402928,57638912
"WorkloadActual   8: 67108864 op, 105558000.00 ns, 1.5729 ns/op",23239290881255,60812.5,2844,29260.9577,0,0,178,178,178,5061000,403080,57651200
"WorkloadActual   9: 67108864 op, 105261800.00 ns, 1.5685 ns/op",23239292047471,60937.5,2844,29260.9577,0,0,182,182,182,5073264,403232,57671680
"WorkloadActual  10: 67108864 op, 104559400.00 ns, 1.5581 ns/op",23239293204416,61046.875,2844,29260.9577,0,0,186,186,186,5085528,403384,57667584
"WorkloadActual  11: 67108864 op, 106393200.00 ns, 1.5854 ns/op",23239294383090,61171.875,2844,29260.9577,0,0,190,190,190,5097696,403472,57688064
"WorkloadActual  12: 67108864 op, 106598200.00 ns, 1.5884 ns/op",23239295566076,61281.25,2844,29260.9577,0,0,194,194,194,5109864,403624,57700352
"WorkloadActual  13: 67108864 op, 148441900.00 ns, 2.2120 ns/op",23239297169131,61421.875,2844,29260.9577,0,0,198,198,198,5122032,403776,57720832
"WorkloadActual  14: 67108864 op, 144032200.00 ns, 2.1462 ns/op",23239298763351,61593.75,2844,29260.9577,0,0,202,202,202,5134200,403928,57733120
"WorkloadActual  15: 67108864 op, 105898500.00 ns, 1.5780 ns/op",23239299939823,61703.125,2844,29260.9577,0,0,206,206,206,5146368,404080,57753600
