workload,timestamp,cpu_ms,jit_methods,jit_ms,threads,pending_work,gc0,gc1,gc2,allocated_bytes,heap_bytes,rss_bytes
"WorkloadJitting  1: 1 op, 137600.00 ns, 137.6000 us/op",23236988889113,19953.125,2449,5739.3269,8,0,10,10,10,4604520,425712,60567552
"WorkloadWarmup   1: 16777216 op, 1590443000.00 ns, 94.7978 ns/op",23237009649772,21937.5,2544,5745.2433,8,0,98,98,98,4769736,424568,55640064
"WorkloadWarmup   2: 16777216 op, 1478747600.00 ns, 88.1402 ns/op",23237024558936,23406.25,2544,5745.2433,1,0,102,102,102,4785312,416912,55517184
"WorkloadWarmup   3: 16777216 op, 1416204700.00 ns, 84.4124 ns/op",23237038890623,24828.125,2544,5745.2433,0,0,106,106,106,4797712,416568,54792192
"WorkloadWarmup   4: 16777216 op, 1489667000.00 ns, 88.7911 ns/op",23237053912348,26296.875,2544,5745.2433,0,0,110,110,110,4810048,416656,54812672
"WorkloadWarmup   5: 16777216 op, 1403153700.00 ns, 83.6345 ns/op",23237068057321,27703.125,2544,5745.2433,0,0,114,114,114,4822384,416808,54829056
"WorkloadWarmup   6: 16777216 op, 1443658100.00 ns, 86.0487 ns/op",23237082616927,29125,2544,5745.2433,0,0,118,118,118,4834720,416960,54841344
"WorkloadWarmup   7: 16777216 op, 1392444000.00 ns, 82.9961 ns/op",23237096655918,30515.625,2544,5745.2433,0,0,122,122,122,4847056,417112,54853632
"WorkloadWarmup   8: 16777216 op, 1427592300.00 ns, 85.0911 ns/op",23237111051241,31953.125,2544,5745.2433,0,0,126,126,126,4859392,417264,54882304
"WorkloadWarmup   9: 16777216 op, 1434995600.00 ns, 85.5324 ns/op",23237125512268,33359.375,2544,5745.2433,0,0,130,130,130,4871728,417416,54894592
"WorkloadWarmup  10: 16777216 op, 1401352000.00 ns, 83.5271 ns/op",23237139642610,34687.5,2544,5745.2433,0,0,134,134,134,4884064,400624,55009280
"WorkloadActual   1: 16777216 op, 1485167900.00 ns, 88.5229 ns/op",23237154618784,36140.625,2548,5745.5395,0,0,138,138,138,4898456,401672,55083008
"WorkloadActual   2: 16777216 op, 1429536700.00 ns, 85.2070 ns/op",23237169140669,37593.75,2549,8555.7847,0,0,142,142,142,4910792,401824,55345152
"WorkloadActual   3: 16777216 op, 1458597600.00 ns, 86.9392 ns/op",23237183880704,39031.25,2549,8555.7847,0,0,146,146,146,4923128,401976,55365632
"WorkloadActual   4: 16777216 op, 1581156300.00 ns, 94.2443 ns/op",23237199823199,40562.5,2631,8576.486,0,0,150,150,150,4935512,402176,56340480
"WorkloadActual   5: 16777216 op, 1600143200.00 ns, 95.3760 ns/op",23237215984429,42171.875,2636,10489.0394,0,0,154,154,154,4947848,402328,56283136
"WorkloadActual   6: 16777216 op, 1615043700.00 ns, 96.2641 ns/op",23237232250328,43765.625,2641,11940,0,0,158,158,158,4960184,402480,55664640
"WorkloadActual   7: 16777216 op, 1582018600.00 ns, 94.2957 ns/op",23237248184948,45343.75,2642,12869.2304,0,0,162,162,162,4972520,402632,55672832
"WorkloadActual   8: 16777216 op, 1598919300.00 ns, 95.3030 ns/op",23237264288670,46906.25,2642,12869.2304,0,0,166,166,166,4984856,402784,55701504
"WorkloadActual   9: 16777216 op, 1661026300.00 ns, 99.0049 ns/op",23237281022014,48531.25,2737,17390.3919,0,0,170,170,170,4997192,402936,57176064
"WorkloadActual  10: 16777216 op, 1559973700.00 ns, 92.9817 ns/op",23237296734954,50062.5,2737,17390.3919,0,0,174,174,174,5009528,403088,57163776
"WorkloadActual  11: 16777216 op, 1599599700.00 ns, 95.3436 ns/op",23237312848665,51656.25,2737,17390.3919,0,0,178,178,178,5021832,403240,57593856
"WorkloadActual  12: 16777216 op, 1612624300.00 ns, 96.1199 ns/op",23237329088946,53234.375,2737,17390.3919,0,0,182,182,182,5034136,403392,57618432
"WorkloadActual  13: 16777216 op, 1603127000.00 ns, 95.5538 ns/op",23237345243128,54843.75,2738,23759.0187,0,0,186,186,186,5046440,403544,58810368
"WorkloadActual  14: 16777216 op, 1648661400.00 ns, 98.2679 ns/op",23237361867164,56453.125,2738,23759.0187,0,0,190,190,190,5058744,403696,58843136
"WorkloadActual  15: 16777216 op, 1145190300.00 ns, 68.2587 ns/op",23237373455623,57625,2844,23791.8772,0,0,194,194,194,5071048,403848,57991168
