workload,timestamp,cpu_ms,jit_methods,jit_ms,threads,pending_work,gc0,gc1,gc2,allocated_bytes,heap_bytes,rss_bytes
"WorkloadJitting  1: 1 op, 214906.00 ns, 214.9060 us/op",400459259595,20617.346,2593,479.3481,0,0,10,10,10,4772280,435032,82268160
"WorkloadJitting  2: 16 op, 460122.00 ns, 28.7576 us/op",400463852359,20621.977,2609,481.1068,0,0,18,18,18,4812472,436984,82345984
"WorkloadWarmup   1: 19346144 op, 1009156838.00 ns, 52.1632 ns/op",414124117409,34468.405,3150,677.8239,0,0,158,158,158,5197136,423928,85970944
"WorkloadWarmup   2: 19346144 op, 1007681020.00 ns, 52.0869 ns/op",415133611562,35478.795,3153,679.2149,0,0,162,162,162,5219264,419888,85999616
"WorkloadWarmup   3: 19346144 op, 997895614.00 ns, 51.5811 ns/op",416133270015,36478.459,3153,679.2149,0,0,166,166,166,5245584,420040,83816448
"WorkloadWarmup   4: 19346144 op, 1006181820.00 ns, 52.0094 ns/op",417141225133,37486.433,3153,679.2149,0,0,170,170,170,5271904,420192,83857408
"WorkloadWarmup   5: 19346144 op, 1001186515.00 ns, 51.7512 ns/op",418144225770,38491.883,3156,681.6302,0,0,174,174,174,5298224,420344,84082688
"WorkloadWarmup   6: 19346144 op, 999503580.00 ns, 51.6642 ns/op",419145324601,39493.219,3157,681.8224,0,0,178,178,178,5324544,420496,84127744
"WorkloadWarmup   7: 19346144 op, 999229017.00 ns, 51.6500 ns/op",420146149657,40494.07,3157,681.8224,0,0,182,182,182,5350864,420648,84160512
"WorkloadWarmup   8: 19346144 op, 998413760.00 ns, 51.6079 ns/op",421146310370,41495.426,3159,683.0737,0,0,186,186,186,5377184,420800,84209664
"WorkloadWarmup   9: 19346144 op, 1001160748.00 ns, 51.7499 ns/op",422149098614,42499.097,3161,683.8425,0,0,190,190,190,5403504,420952,84242432
"WorkloadWarmup  10: 19346144 op, 999963992.00 ns, 51.6880 ns/op",423150826509,43537.23,3221,720.2427,0,0,194,194,194,5429824,421104,85491712
"WorkloadWarmup  11: 19346144 op, 1000795628.00 ns, 51.7310 ns/op",424153474923,44541.611,3226,721.8546,0,0,198,198,198,5456112,421256,85544960
"WorkloadWarmup  12: 19346144 op, 1000634938.00 ns, 51.7227 ns/op",425155772673,45545.046,3228,723.3957,0,0,202,202,202,5482400,421408,85585920
"WorkloadWarmup  13: 19346144 op, 999286518.00 ns, 51.6530 ns/op",426156675593,46545.984,3228,723.3957,0,0,206,206,206,5508688,421560,85618688
"WorkloadWarmup  14: 19346144 op, 999086933.00 ns, 51.6427 ns/op",427157446772,47546.648,3228,723.3957,0,0,210,210,210,5534976,421712,85659648
"WorkloadWarmup  15: 19346144 op, 986586956.00 ns, 50.9966 ns/op",428146099379,48535.217,3228,723.3957,0,0,214,214,214,5565456,426056,85299200
"WorkloadWarmup  16: 19346144 op, 988222402.00 ns, 51.0811 ns/op",429135991680,49526.527,3230,725.3031,0,0,218,218,218,5591744,426208,85299200
"WorkloadWarmup  17: 19346144 op, 988120544.00 ns, 51.0758 ns/op",430125822387,50516.254,3230,725.3031,0,0,222,222,222,5618032,426360,85307392
"WorkloadWarmup  18: 19346144 op, 990652509.00 ns, 51.2067 ns/op",431118233666,51507.397,3230,725.3031,0,0,226,226,226,5644352,425672,85331968
"WorkloadWarmup  19: 19346144 op, 986403935.00 ns, 50.9871 ns/op",432106365228,52497.473,3233,727.7464,0,0,230,230,230,5670672,425856,85348352
"WorkloadWarmup  20: 19346144 op, 986812476.00 ns, 51.0082 ns/op",433094903472,53489.563,3238,731.7053,0,0,234,234,234,5688792,417816,85139456
"WorkloadWarmup  21: 19346144 op, 987038082.00 ns, 51.0199 ns/op",434083505094,54478.699,3241,732.5079,0,0,238,238,238,5715112,418000,85155840
"WorkloadWarmup  22: 19346144 op, 986773252.00 ns, 51.0062 ns/op",435072194211,55467.849,3242,732.9685,0,0,242,242,242,5749632,426408,85188608
"WorkloadWarmup  23: 19346144 op, 986428247.00 ns, 50.9884 ns/op",436060436640,56502.676,3309,779.0512,0,0,246,246,246,5775952,426592,87130112
"WorkloadWarmup  24: 19346144 op, 987134679.00 ns, 51.0249 ns/op",437049295586,57491.418,3309,779.0512,0,0,250,250,250,5798080,422584,87166976
"WorkloadWarmup  25: 19346144 op, 985833425.00 ns, 50.9576 ns/op",438036776864,58478.828,3309,779.0512,0,0,254,254,254,5824400,422768,87199744
"WorkloadWarmup  26: 19346144 op, 986366934.00 ns, 50.9852 ns/op",439024682630,59466.754,3309,779.0512,0,0,258,258,258,5850688,422920,87232512
"WorkloadWarmup  27: 19346144 op, 992276929.00 ns, 51.2907 ns/op",440018733671,60461.021,3309,779.0512,0,0,262,262,262,5877008,423104,87216128
"WorkloadWarmup  28: 19346144 op, 992186320.00 ns, 51.2860 ns/op",441012668474,61466.388,3325,790.6203,0,0,266,266,266,5903320,423288,85635072
"WorkloadWarmup  29: 19346144 op, 988813282.00 ns, 51.1116 ns/op",442003622588,62457.395,3326,790.9809,0,0,270,270,270,5929632,423472,85667840
"WorkloadWarmup  30: 19346144 op, 989826476.00 ns, 51.1640 ns/op",442994970594,63448.759,3326,790.9809,0,0,274,274,274,5955944,423656,85700608
"WorkloadActual   1: 19346144 op, 988200242.00 ns, 51.0800 ns/op",443985652231,64441.568,3335,793.3348,0,0,278,278,278,5987256,425696,85745664
"WorkloadActual   2: 19346144 op, 989270446.00 ns, 51.1353 ns/op",444976516648,65432.435,3335,793.3348,0,0,282,282,282,6013568,425848,85778432
"WorkloadActual   3: 19346144 op, 991679315.00 ns, 51.2598 ns/op",445969852280,66425.812,3335,793.3348,0,0,286,286,286,6039880,426000,85811200
"WorkloadActual   4: 19346144 op, 990722942.00 ns, 51.2104 ns/op",446962242535,67418.852,3336,793.8959,0,0,290,290,290,6066192,426152,85843968
"WorkloadActual   5: 19346144 op, 989710458.00 ns, 51.1580 ns/op",447953580626,68411.789,3337,795.7732,0,0,294,294,294,6092504,426304,85876736
"WorkloadActual   6: 19346144 op, 991166891.00 ns, 51.2333 ns/op",448946343995,69404.604,3337,795.7732,0,0,298,298,298,6118816,426456,85909504
"WorkloadActual   7: 19346144 op, 993634126.00 ns, 51.3608 ns/op",449941579962,70399.878,3337,795.7732,0,0,302,302,302,6145128,426608,85942272
"WorkloadActual   8: 19346144 op, 989509879.00 ns, 51.1477 ns/op",450932724249,71391.5,3338,796.5456,0,0,306,306,306,6171440,426760,85975040
