Sample,Start,Release,Resume,HandlerEnd,Return,End,Gen0Before,Gen0After,Gen2Before,Gen2After,ThreadsBefore,ThreadsAfter
2445,158130383293,158130397309,158130401817,158130684693,158130695743,158130698629,79,79,79,79,4,4
2446,158130906094,158130919769,158130921331,158131151017,158131175954,158131176515,79,79,79,79,4,4
2447,158131338616,158131351810,158131353245,158131555751,158131573744,158131574225,79,79,79,79,4,4
2448,158131714456,158131726428,158131728260,158131937749,158131955692,158131956113,79,79,79,79,4,4
2449,158132123103,158132135736,158132137571,158132343183,158132360906,158132361367,79,79,79,79,4,4
2450,158132499694,158132511316,158132513047,158132721404,158132738636,158132739087,79,79,79,79,4,4
2451,158132891280,158132903212,158132905528,158133132740,158133149461,158133149972,79,79,79,79,4,4
2452,158133287658,158133299480,158133302253,158133511572,158133528734,158133529205,79,79,79,79,4,4
2453,158133678702,158133690685,158133692490,158133895076,158133911977,158133912408,79,79,79,79,4,4
2454,158134611937,158134626024,158134627665,158134839398,158134858955,158134859496,80,80,80,80,4,4
2455,158135029020,158135042035,158135043399,158135254892,158135272605,158135273045,80,80,80,80,4,4
2456,158135412775,158135424366,158135426128,158135635126,158135652589,158135653079,80,80,80,80,4,4
2457,158135804832,158135816754,158135818228,158136048235,158136065006,158136065487,80,80,80,80,4,4
2458,158136203804,158136215866,158136217518,158136424252,158136441764,158136442215,80,80,80,80,4,4
2459,158136592735,158136605589,158136607073,158136810090,158136827012,158136827433,80,80,80,80,4,4
2460,158136967192,158136978613,158136980305,158137204461,158137222394,158137222825,80,80,80,80,4,4
2461,158137372473,158137384486,158137386010,158137588707,158137605999,158137606480,80,80,80,80,4,4
2462,158137743684,158137755837,158137757378,158137970344,158137987255,158137987656,80,80,80,80,4,4
2463,158138155277,158138167289,158138168844,158138370809,158138387861,158138388282,80,80,80,80,4,4
2464,158138525857,158138537138,158138538499,158138744081,158138761604,158138762174,80,80,80,80,4,4
2465,158138912404,158138925207,158138926361,158139150407,158139167158,158139167619,80,80,80,80,4,4
2466,158139305495,158139317508,158139318929,158139527306,158139544708,158139545159,80,80,80,80,4,4
2467,158139694606,158139706488,158139707743,158139909016,158139925707,158139926108,80,80,80,80,4,4
2468,158140085284,158140098328,158140099649,158140307435,158140324837,158140325248,80,80,80,80,4,4
2469,158140476429,158140488110,158140489495,158140691239,158140708000,158140708411,80,80,80,80,4,4
2470,158140847239,158140858460,158140859600,158141083947,158141100668,158141101219,80,80,80,80,4,4
2471,158141252410,158141265514,158141267249,158141471809,158141488530,158141488951,80,80,80,80,4,4
2472,158141626116,158141637196,158141638457,158141844229,158141861070,158141861491,80,80,80,80,4,4
2473,158142024845,158142037208,158142038822,158142254282,158142271164,158142271565,80,80,80,80,4,4
2474,158142408860,158142421513,158142422784,158142628957,158142646229,158142646670,80,80,80,80,4,4
2475,158142796939,158142808610,158142810666,158143035063,158143051493,158143051934,80,80,80,80,4,4
2476,158143189760,158143201462,158143203254,158143412783,158143430075,158143430465,80,80,80,80,4,4
2477,158143584081,158143595582,158143597457,158143800975,158143818237,158143818678,80,80,80,80,4,4
2478,158143955172,158143966322,158143967383,158144192571,158144209853,158144210274,80,80,80,80,4,4
2479,158144363418,158144374910,158144376054,158144579632,158144596142,158144596523,80,80,80,80,4,4
2480,158144734279,158144745450,158144746700,158144953695,158144970746,158144971157,80,80,80,80,4,4
2481,158145137627,158145149669,158145151414,158145354521,158145371623,158145372033,80,80,80,80,4,4
2482,158145509699,158145520750,158145522712,158145732231,158145749443,158145749864,80,80,80,80,4,4
2483,158145899572,158145911233,158145914231,158146135321,158146151421,158146151832,80,80,80,80,4,4
2484,158146289678,158146301249,158146302751,158146509154,158146526186,158146526606,80,80,80,80,4,4
2485,158146677877,158146689659,158146691524,158146896946,158146922373,158146922784,80,80,80,80,4,4
2486,158147627553,158147641549,158147643521,158147857508,158147876013,158147876664,81,81,81,81,4,4
2487,158148045978,158148058321,158148059816,158148267532,158148285235,158148285655,81,81,81,81,4,4
2488,158148438559,158148450612,158148453034,158148659899,158148677672,158148678233,81,81,81,81,4,4
2489,158148829724,158148841306,158148842750,158149066816,158149083788,158149084249,81,81,81,81,4,4
2490,158149238525,158149250598,158149252479,158149457741,158149475173,158149475784,81,81,81,81,4,4
2491,158149627837,158149640660,158149642596,158149850812,158149868075,158149868525,81,81,81,81,4,4
2492,158150024715,158150036778,158150038349,158150246285,158150264379,158150264800,81,81,81,81,4,4
2493,158150416041,158150427782,158150429587,158150636342,158150653774,158150654235,81,81,81,81,4,4
2494,158150804234,158150816937,158150818368,158151043466,158151060929,158151061410,81,81,81,81,4,4
2495,158151215476,158151227287,158151229223,158151433342,158151450273,158151450704,81,81,81,81,4,4
2496,158151601575,158151613406,158151615328,158151821842,158151838924,158151839455,81,81,81,81,4,4
2497,158151991377,158152023937,158152025522,158152243006,158152259897,158152260318,81,81,81,81,4,4
2498,158152412811,158152424864,158152426535,158152632057,158152649038,158152649509,81,81,81,81,4,4
2499,158152801010,158152812612,158152814147,158153037051,158153055014,158153055445,81,81,81,81,4,4
2500,158153207337,158153220502,158153222163,158153429277,158153447251,158153447672,81,81,81,81,4,4
2501,158153944254,158153957930,158153960055,158154187167,158154205090,158154205531,81,81,81,81,4,4
2502,158154358766,158154371369,158154373451,158154577931,158154595444,158154595945,81,81,81,81,4,4
2503,158154750602,158154762564,158154764189,158154973838,158154990820,158154991471,81,81,81,81,4,4
2504,158155160325,158155172447,158155174199,158155382425,158155400108,158155400599,81,81,81,81,4,4
2505,158155551640,158155563352,158155564846,158155771119,158155788421,158155788822,81,81,81,81,4,4
2506,158155939221,158155951815,158155953045,158156180117,158156197319,158156197730,81,81,81,81,4,4
2507,158156353539,158156365321,158156366946,158156573349,158156591132,158156591553,81,81,81,81,4,4
2508,158156742483,158156754205,158156755987,158156963101,158156980444,158156980905,81,81,81,81,4,4
2509,158157150810,158157163023,158157164517,158157372233,158157389816,158157390236,81,81,81,81,4,4
2510,158157538993,158157550795,158157552456,158157761023,158157778306,158157778877,81,81,81,81,4,4
2511,158157930829,158157942491,158157943684,158158169935,158158187617,158158188068,81,81,81,81,4,4
2512,158158344339,158158356291,158158357551,158158571840,158158589332,158158589943,81,81,81,81,4,4
2513,158158741024,158158752816,158158754030,158158959571,158158976863,158158977375,81,81,81,81,4,4
2514,158159147520,158159160905,158159162787,158159371425,158159388777,158159389258,81,81,81,81,4,4
2515,158159541681,158159553132,158159555178,158159759267,158159776308,158159776739,81,81,81,81,4,4
2516,158159927890,158159939502,158159941203,158160167954,158160185046,158160185627,81,81,81,81,4,4
2517,158160337309,158160350633,158160352008,158160559052,158160575914,158160576575,81,81,81,81,4,4
2518,158161290561,158161304397,158161306379,158161516279,158161535845,158161536326,82,82,82,82,4,4
2519,158161688689,158161700942,158161702296,158161909120,158161927013,158161927494,82,82,82,82,4,4
2520,158162099163,158162111285,158162113819,158162320412,158162338546,158162338987,82,82,82,82,4,4
2521,158162490608,158162502611,158162504155,158162710449,158162727931,158162728482,82,82,82,82,4,4
2522,158162880284,158162891935,158162893677,158163118064,158163134795,158163135216,82,82,82,82,4,4
2523,158163287148,158163300363,158163301707,158163509613,158163526895,158163527326,82,82,82,82,4,4
2524,158163679468,158163691411,158163693262,158163900197,158163917278,158163917899,82,82,82,82,4,4
2525,158164081964,158164093836,158164095481,158164302836,158164319908,158164320359,82,82,82,82,4,4
2526,158164470798,158164483271,158164484602,158164691967,158164709370,158164709870,82,82,82,82,4,4
2527,158164860671,158164872322,158164874318,158165096110,158165123280,158165123711,82,82,82,82,4,4
2528,158165275683,158165287545,158165289467,158165499237,158165516940,158165517390,82,82,82,82,4,4
2529,158165667359,158165680453,158165681928,158165889443,158165906786,158165907186,82,82,82,82,4,4
2530,158166072453,158166084545,158166086187,158166290817,158166308720,158166309231,82,82,82,82,4,4
2531,158166459921,158166471473,158166473418,158166679901,158166697223,158166697614,82,82,82,82,4,4
2532,158166848304,158166861288,158166863050,158167087637,158167104689,158167105340,82,82,82,82,4,4
2533,158167256751,158167268653,158167270468,158167477633,158167495256,158167495687,82,82,82,82,4,4
2534,158167646176,158167658058,158167659900,158167869870,158167887112,158167887523,82,82,82,82,4,4
2535,158168053782,158168066896,158168068551,158168275545,158168293709,158168294190,82,82,82,82,4,4
2536,158168444088,158168456291,158168458023,158168668313,158168685525,158168686126,82,82,82,82,4,4
2537,158168840583,158168852365,158168853609,158169076683,158169093725,158169094336,82,82,82,82,4,4
2538,158169247491,158169260665,158169262286,158169470253,158169487695,158169488286,82,82,82,82,4,4
2539,158169638375,158169650046,158169651210,158169857744,158169875266,158169875707,82,82,82,82,4,4
2540,158170051264,158170063085,158170064516,158170273064,158170290336,158170290797,82,82,82,82,4,4
2541,158170442408,158170454030,158170456065,158170661998,158170679831,158170680242,82,82,82,82,4,4
2542,158170829549,158170840900,158170842742,158171069062,158171086294,158171086866,82,82,82,82,4,4
2543,158171237575,158171249317,158171250741,158171457125,158171474227,158171474697,82,82,82,82,4,4
2544,158171625998,158171637710,158171639201,158171845034,158171862656,158171863087,82,82,82,82,4,4
2545,158172023425,158172035557,158172036852,158172244898,158172262400,158172262821,82,82,82,82,4,4
2546,158172412990,158172424542,158172425882,158172634470,158172651832,158172652253,82,82,82,82,4,4
2547,158172802722,158172814454,158172817311,158173051125,158173069059,158173069680,82,82,82,82,4,4
2548,158173222133,158173234125,158173235747,158173442611,158173459803,158173460404,82,82,82,82,4,4
2549,158173611455,158173623146,158173624490,158173833098,158173850200,158173850811,82,82,82,82,4,4
2550,158174559417,158174573363,158174574854,158174786016,158174805543,158174806063,83,83,83,83,4,4
2551,158174959088,158174971240,158174973106,158175204375,158175222178,158175222769,83,83,83,83,4,4
2552,158175374972,158175387144,158175388646,158175597584,158175615246,158175615828,83,83,83,83,4,4
2553,158175768411,158175780473,158175782118,158175990475,158176024437,158176024867,83,83,83,83,4,4
2554,158176172692,158176184614,158176186279,158176391330,158176408822,158176409273,83,83,83,83,4,4
2555,158176559973,158176571765,158176573747,158176779890,158176796972,158176797623,83,83,83,83,4,4
2556,158176947501,158176959123,158176960607,158177185114,158177202547,158177203017,83,83,83,83,4,4
2557,158177354008,158177365670,158177367100,158177574967,158177592820,158177593291,83,83,83,83,4,4
2558,158177744582,158177756023,158177758008,158177968118,158177985190,158177985601,83,83,83,83,4,4
2559,158178149566,158178162389,158178164401,158178369903,158178387516,158178387977,83,83,83,83,4,4
2560,158178542363,158178554346,158178555529,158178763306,158178780558,158178781149,83,83,83,83,4,4
2561,158178932109,158178943751,158178945763,158179171792,158179189405,158179189806,83,83,83,83,4,4
2562,158179341137,158179353059,158179354614,158179562700,158179580493,158179580964,83,83,83,83,4,4
2563,158179732967,158179744548,158179745919,158179954987,158179972199,158179972620,83,83,83,83,4,4
2564,158180137236,158180149128,158180150592,158180355292,158180372504,158180372905,83,83,83,83,4,4
2565,158180523415,158180536499,158180537600,158180745696,158180763339,158180763740,83,83,83,83,4,4
2566,158180913979,158180926622,158180927836,158181152694,158181169705,158181170136,83,83,83,83,4,4
2567,158181319413,158181331526,158181332726,158181542035,158181559307,158181559888,83,83,83,83,4,4
2568,158181710518,158181722020,158181723814,158181927884,158181945366,158181945777,83,83,83,83,4,4
2569,158182108840,158182121163,158182122413,158182330570,158182348203,158182348713,83,83,83,83,4,4
2570,158182498141,158182509732,158182510967,158182718993,158182736325,158182736746,83,83,83,83,4,4
2571,158182886734,158182898075,158182899927,158183123092,158183140194,158183140765,83,83,83,83,4,4
2572,158183290473,158183303257,158183304440,158183509201,158183526152,158183526783,83,83,83,83,4,4
2573,158183677363,158183689225,158183690616,158183897260,158183914422,158183914833,83,83,83,83,4,4
2574,158184078827,158184090649,158184092364,158184298928,158184316059,158184316690,83,83,83,83,4,4
2575,158184466909,158184478611,158184480002,158184694350,158184712284,158184712715,83,83,83,83,4,4
2576,158184863875,158184875547,158184876741,158185099865,158185116476,158185116897,83,83,83,83,4,4
2577,158185269711,158185281563,158185282813,158185487834,158185504986,158185505367,83,83,83,83,4,4
2578,158185655375,158185668259,158185669754,158185877099,158185894561,158185894982,83,83,83,83,4,4
2579,158186061451,158186073373,158186076197,158186283132,158186301305,158186301786,83,83,83,83,4,4
2580,158186451554,158186463296,158186464820,158186670593,158186687995,158186688426,83,83,83,83,4,4
2581,158186839496,158186851429,158186852980,158187075583,158187093026,158187093486,83,83,83,83,4,4
2582,158187764012,158187783739,158187785163,158187995093,158188034957,158188035428,84,84,84,84,4,4
2583,158188185136,158188197579,158188199040,158188406876,158188424138,158188424539,84,84,84,84,4,4
2584,158188577032,158188588995,158188591260,158188796401,158188813814,158188814235,84,84,84,84,4,4
2585,158188964594,158188976245,158188977526,158189212763,158189229624,158189230226,84,84,84,84,4,4
2586,158189382839,158189394681,158189396546,158189601507,158189619139,158189619620,84,84,84,84,4,4
2587,158189770901,158189783685,158189784996,158189993644,158190028229,158190028680,84,84,84,84,4,4
2588,158190176264,158190188276,158190189798,158190396933,158190413804,158190414245,84,84,84,84,4,4
2589,158190567279,158190579141,158190580655,158190788241,158190805783,158190806405,84,84,84,84,4,4
2590,158190958658,158190970319,158190971660,158191194624,158191212177,158191212608,84,84,84,84,4,4
2591,158191364430,158191378015,158191379279,158191585652,158191602854,158191603275,84,84,84,84,4,4
2592,158191753574,158191766568,158191768470,158191977839,158191995903,158191996373,84,84,84,84,4,4
2593,158192159667,158192171809,158192173564,158192379817,158192397150,158192397781,84,84,84,84,4,4
2594,158192550244,158192562136,158192563817,158192769059,158192787032,158192787433,84,84,84,84,4,4
2595,158192936960,158192948602,158192950377,158193176317,158193193298,158193193669,84,84,84,84,4,4
2596,158193345792,158193367251,158193371077,158193578953,158193596225,158193596716,84,84,84,84,4,4
2597,158193747015,158193758977,158193760812,158193965302,158193982053,158193982654,84,84,84,84,4,4
2598,158194147621,158194161146,158194162717,158194368399,158194386062,158194386473,84,84,84,84,4,4
2599,158194536802,158194548564,158194550609,158194755881,158194773443,158194773904,84,84,84,84,4,4
2600,158194923512,158194934943,158194936575,158195160571,158195178043,158195178424,84,84,84,84,4,4
2601,158195660780,158195675678,158195677693,158195886170,158195904725,158195905195,84,84,84,84,4,4
2602,158196073107,158196085650,158196086901,158196296591,158196314504,158196315045,84,84,84,84,4,4
2603,158196466657,158196478729,158196480133,158196686857,158196704490,158196704921,84,84,84,84,4,4
2604,158196855019,158196867663,158196868994,158197092289,158197109781,158197110192,84,84,84,84,4,4
2605,158197262926,158197274818,158197276713,158197482585,158197500138,158197500549,84,84,84,84,4,4
2606,158197650788,158197662559,158197663720,158197873389,158197890792,158197891223,84,84,84,84,4,4
2607,158198058553,158198072049,158198073533,158198280908,158198298351,158198298811,84,84,84,84,4,4
2608,158198450133,158198461794,158198463656,158198669478,158198686690,158198687101,84,84,84,84,4,4
2609,158198838983,158198850535,158198851708,158199075634,158199092446,158199092996,84,84,84,84,4,4
2610,158199244889,158199257983,158199259264,158199466298,158199484472,158199484903,84,84,84,84,4,4
2611,158199635102,158199648006,158199649630,158199854110,158199871072,158199871633,84,84,84,84,4,4
2612,158200022754,158200035407,158200037128,158200242450,158200259792,158200260233,84,84,84,84,4,4
2613,158200411925,158200423877,158200425482,158200631625,158200648796,158200649257,84,84,84,84,4,4
2614,158201355759,158201369605,158201371126,158201582198,158201600863,158201601334,85,85,85,85,4,4
2615,158201754058,158201766200,158201767795,158201977023,158201995087,158201995558,85,85,85,85,4,4
2616,158202160915,158202173478,158202175871,158202379950,158202397433,158202397864,85,85,85,85,4,4
2617,158202552561,158202564733,158202566759,158202774144,158202791156,158202791767,85,85,85,85,4,4
2618,158202944330,158202956152,158202957884,158203183833,158203200815,158203201386,85,85,85,85,4,4
2619,158203352687,158203366142,158203367356,158203575553,158203592434,158203592955,85,85,85,85,4,4
2620,158203744156,158203755948,158203757228,158203963912,158203981205,158203981775,85,85,85,85,4,4
2621,158204155398,158204168332,158204169636,158204376581,158204393772,158204394394,85,85,85,85,4,4
2622,158204545454,158204558248,158204559749,158204766623,158204784126,158204784637,85,85,85,85,4,4
2623,158204938122,158204949703,158204951328,158205173450,158205190101,158205190522,85,85,85,85,4,4
2624,158205340781,158205364305,158205367429,158205573191,158205590273,158205590704,85,85,85,85,4,4
2625,158205740662,158205753687,158205755371,158205962095,158205979427,158205980009,85,85,85,85,4,4
2626,158206145246,158206157558,158206159220,158206367958,158206385360,158206385801,85,85,85,85,4,4
2627,158206536501,158206548233,158206550198,158206756371,158206773683,158206774124,85,85,85,85,4,4
2628,158206923942,158206936806,158206938387,158207166621,158207184775,158207185206,85,85,85,85,4,4
2629,158207336286,158207348138,158207349733,158207553822,158207571515,158207571956,85,85,85,85,4,4
2630,158207722135,158207733756,158207735428,158207945017,158207962059,158207962650,85,85,85,85,4,4
2631,158208127586,158208140720,158208142686,158208349430,158208366792,158208367183,85,85,85,85,4,4
2632,158208517111,158208528863,158208530034,158208738130,158208755322,158208755753,85,85,85,85,4,4
2633,158208905952,158208917613,158208919599,158209144336,158209161047,158209161638,85,85,85,85,4,4
2634,158209312959,158209325823,158209327535,158209533988,158209551832,158209552322,85,85,85,85,4,4
2635,158209702972,158209714744,158209715878,158209919977,158209937389,158209937830,85,85,85,85,4,4
2636,158210101264,158210113296,158210114637,158210325579,158210343472,158210343913,85,85,85,85,4,4
2637,158210495073,158210506725,158210508480,158210713531,158210730623,158210731194,85,85,85,85,4,4
2638,158210881192,158210893014,158210894946,158211117640,158211135193,158211135643,85,85,85,85,4,4
2639,158211287064,158211298957,158211300621,158211507886,158211525409,158211525990,85,85,85,85,4,4
2640,158211679054,158211690886,158211692047,158211897859,158211915702,158211916103,85,85,85,85,4,4
2641,158212081089,158212093282,158212094706,158212299827,158212317410,158212317871,85,85,85,85,4,4
2642,158212467739,158212479401,158212480712,158212687436,158212704337,158212704998,85,85,85,85,4,4
2643,158212854827,158212866198,158212868764,158213090756,158213107838,158213108429,85,85,85,85,4,4
2644,158213259289,158213271202,158213272913,158213478976,158213496639,158213497069,85,85,85,85,4,4
2645,158213646587,158213658339,158213660385,158213867209,158213884250,158213884831,85,85,85,85,4,4
2646,158214577919,158214591855,158214593356,158214804999,158214824044,158214824545,86,86,86,86,4,4
2647,158214977519,158214989782,158214991667,158215217136,158215234649,158215235150,86,86,86,86,4,4
2648,158215387482,158215399344,158215400976,158215612208,158215629871,158215630322,86,86,86,86,4,4
2649,158215783026,158215795098,158215796813,158216021260,158216037810,158216038251,86,86,86,86,4,4
2650,158216190745,158216202727,158216204689,158216411533,158216428945,158216429426,86,86,86,86,4,4
2651,158216581028,158216593952,158216595376,158216802310,158216820494,158216821005,86,86,86,86,4,4
2652,158216971945,158216983798,158216985589,158217208994,158217226467,158217226897,86,86,86,86,4,4
2653,158217377207,158217389219,158217391104,158217597046,158217614369,158217614810,86,86,86,86,4,4
2654,158217765089,158217777802,158217779574,158217990916,158218024210,158218024661,86,86,86,86,4,4
2655,158218172606,158218184437,158218186209,158218395819,158218412800,158218413421,86,86,86,86,4,4
2656,158218563510,158218575332,158218576917,158218783500,158218800362,158218800923,86,86,86,86,4,4
2657,158218951813,158218963344,158218965176,158219191226,158219208268,158219208678,86,86,86,86,4,4
2658,158219359318,158219372373,158219374017,158219579419,158219596661,158219597072,86,86,86,86,4,4
2659,158219751328,158219763881,158219765372,158219970634,158219988297,158219988687,86,86,86,86,4,4
2660,158220151740,158220163482,158220165387,158220369727,158220387109,158220387530,86,86,86,86,4,4
2661,158220540073,158220551735,158220553667,158220760070,158220777603,158220778073,86,86,86,86,4,4
2662,158220929044,158220940525,158220941970,158221166056,158221183007,158221183448,86,86,86,86,4,4
2663,158221334018,158221345659,158221347211,158221554976,158221572709,158221573130,86,86,86,86,4,4
2664,158221723950,158221735863,158221737407,158221941747,158221958427,158221958878,86,86,86,86,4,4
2665,158222122803,158222135897,158222137529,158222344213,158222361935,158222362396,86,86,86,86,4,4
2666,158222513347,158222525229,158222527003,158222733768,158222750799,158222751230,86,86,86,86,4,4
2667,158222901559,158222913161,158222914472,158223144609,158223161981,158223162462,86,86,86,86,4,4
2668,158223311289,158223323311,158223324936,158223531479,158223548251,158223548852,86,86,86,86,4,4
2669,158223699401,158223711073,158223712694,158223919408,158223936079,158223936691,86,86,86,86,4,4
2670,158224102659,158224114621,158224116416,158224320916,158224338198,158224338608,86,86,86,86,4,4
2671,158224488507,158224501471,158224502622,158224708204,158224725085,158224725516,86,86,86,86,4,4
2672,158224875143,158224887687,158224889522,158225107827,158225124538,158225125129,86,86,86,86,4,4
2673,158225276380,158225288112,158225289764,158225496838,158225513900,158225514331,86,86,86,86,4,4
2674,158225667325,158225679187,158225680972,158225887476,158225904277,158225904818,86,86,86,86,4,4
2675,158226068031,158226080033,158226082987,158226290322,158226307494,158226307925,86,86,86,86,4,4
2676,158226458174,158226469836,158226471621,158226675770,158226692641,158226693042,86,86,86,86,4,4
2677,158226841287,158226852949,158226854089,158227075971,158227093404,158227093835,86,86,86,86,4,4
2678,158227772094,158227790879,158227792654,158228028803,158228046546,158228046997,87,87,87,87,4,4
2679,158228199951,158228212294,158228213955,158228422653,158228439764,158228440325,87,87,87,87,4,4
2680,158228591657,158228603459,158228606496,158228811286,158228828679,158228829119,87,87,87,87,4,4
2681,158228980390,158228992332,158228994044,158229224482,158229241974,158229242415,87,87,87,87,4,4
2682,158229396091,158229407993,158229409518,158229614789,158229632151,158229632572,87,87,87,87,4,4
2683,158229783612,158229796677,158229798518,158230022204,158230039356,158230039897,87,87,87,87,4,4
2684,158230191949,158230204132,158230205586,158230408193,158230425755,158230426176,87,87,87,87,4,4
2685,158230566136,158230577316,158230579088,158230786002,158230803254,158230803665,87,87,87,87,4,4
2686,158233965027,158233991015,158233996886,158234229949,158234262189,158234262710,87,87,87,87,4,4
2687,158234482939,158234498478,158234504389,158234790080,158234801280,158234804426,87,87,87,87,4,4
2688,158234971336,158234985663,158234989941,158235304065,158235313903,158235316678,87,87,87,87,4,4
2689,158235482616,158235495861,158235499898,158235782303,158235791750,158235794556,87,87,87,87,4,4
2690,158235965383,158235979519,158235984017,158236286319,158236296237,158236299143,87,87,87,87,4,4
2691,158236464971,158236479548,158236483585,158236767493,158236777501,158236780417,87,87,87,87,4,4
2692,158236946084,158236960602,158236965080,158237279093,158237289783,158237292808,87,87,87,87,4,4
2693,158237460219,158237474786,158237479265,158237761319,158237771428,158237774273,87,87,87,87,4,4
2694,158237948276,158237963464,158237967672,158238273790,158238283439,158238286133,87,87,87,87,4,4
2695,158238450358,158238463863,158238467961,158238748643,158238757479,158238760054,87,87,87,87,4,4
2696,158238921634,158238934808,158238938716,158239248070,158239257297,158239260022,87,87,87,87,4,4
2697,158239424247,158239437803,158239441790,158239728472,158239738952,158239741807,87,87,87,87,4,4
2698,158239908326,158239922423,158239926580,158240236696,158240247296,158240250322,87,87,87,87,4,4
2699,158240417783,158240434263,158240438501,158240720625,158240730544,158240733590,87,87,87,87,4,4
2700,158240896482,158240910308,158240914626,158241217658,158241228028,158241231063,87,87,87,87,4,4
2701,158241890619,158241904655,158241908853,158242222375,158242232614,158242235429,87,87,87,87,4,4
2702,158242397931,158242412197,158242416335,158242693811,158242703388,158242706284,87,87,87,87,4,4
2703,158242865980,158242879195,158242882791,158243173071,158243181226,158243183781,87,87,87,87,4,4
2704,158243338097,158243349348,158243352864,158243622756,158243630691,158243634968,87,87,87,87,4,4
2705,158243795727,158243809012,158243813199,158244117795,158244127053,158244129758,87,87,87,87,4,4
2706,158244285336,158244297770,158244301567,158244582408,158244591435,158244594010,87,87,87,87,4,4
2707,158244756141,158244770788,158244774746,158245081846,158245092205,158245095131,87,87,87,87,4,4
2708,158245258925,158245273642,158245278031,158245562579,158245572157,158245574702,87,87,87,87,4,4
2709,158245740089,158245753955,158245758272,158246067797,158246077616,158246080531,87,87,87,87,4,4
2710,158247004427,158247041586,158247046345,158247343096,158247353405,158247356361,88,88,88,88,4,4
2711,158247577422,158247591728,158247595986,158247885584,158247895642,158247898428,88,88,88,88,4,4
2712,158248193666,158248207842,158248212190,158248495076,158248504253,158248506978,88,88,88,88,4,4
2713,158248727708,158248741584,158248745411,158249058312,158249067469,158249070144,88,88,88,88,4,4
2714,158249295934,158249309709,158249313707,158249591382,158249599437,158249601862,88,88,88,88,4,4
2715,158249817302,158249828783,158249832340,158250133399,158250141865,158250144409,88,88,88,88,4,4
2716,158250388212,158250401146,158250406496,158250683230,158250690885,158250693179,88,88,88,88,4,4
2717,158250906465,158250919459,158250923146,158251225367,158251233693,158251236127,88,88,88,88,4,4
2718,158251455264,158251469200,158251473158,158251752136,158251760131,158251762385,88,88,88,88,4,4
2719,158251976593,158251989557,158251993304,158252333065,158252341290,158252343784,88,88,88,88,4,4
2720,158252586465,158252599219,158252603166,158252891502,158252900128,158252902642,88,88,88,88,4,4
2721,158253164880,158253179447,158253183344,158253468974,158253479504,158253482229,88,88,88,88,4,4
2722,158253713669,158253727515,158253732093,158254042390,158254055664,158254058440,88,88,88,88,4,4
2723,158254301391,158254316078,158254320587,158254604935,158254614993,158254617748,88,88,88,88,4,4
2724,158254892088,158254906825,158254912396,158255222632,158255232951,158255235816,88,88,88,88,4,4
2725,158255462577,158255476223,158255480401,158255765330,158255775619,158255778474,88,88,88,88,4,4
2726,158256038858,158256055329,158256059416,158256338334,158256347782,158256350447,88,88,88,88,4,4
2727,158256579502,158256592546,158256596584,158256880451,158256889258,158256891722,88,88,88,88,4,4
2728,158257188403,158257203161,158257207438,158257503709,158257514288,158257517214,88,88,88,88,4,4
2729,158257752190,158257769753,158257774081,158258094065,158258104665,158258107610,88,88,88,88,4,4
2730,158258342627,158258357064,158258361181,158258642594,158258652974,158258655668,88,88,88,88,4,4
2731,158258901124,158258915491,158258919739,158259233772,158259244212,158259246967,88,88,88,88,4,4
2732,158259520425,158259534912,158259539290,158259827886,158259837664,158259840349,88,88,88,88,4,4
2733,158260103027,158260117223,158260121792,158260404808,158260414575,158260417050,88,88,88,88,4,4
2734,158260652417,158260669519,158260673877,158260958706,158260968244,158260971049,88,88,88,88,4,4
2735,158261247963,158261262230,158261266618,158261554753,158261563820,158261566445,88,88,88,88,4,4
2736,158261818924,158261832189,158261836106,158262147654,158262156391,158262158755,88,88,88,88,4,4
2737,158262390746,158262403460,158262407277,158262689641,158262697807,158262700211,88,88,88,88,4,4
2738,158262927263,158262939596,158262943403,158263246686,158263255112,158263257356,88,88,88,88,4,4
2739,158263482173,158263494486,158263498323,158263781950,158263789324,158263791458,88,88,88,88,4,4
2740,158264062151,158264076637,158264080515,158264363791,158264371996,158264374461,88,88,88,88,4,4
2741,158264615649,158264628212,158264632099,158264915015,158264922278,158264924603,88,88,88,88,4,4
2742,158266109764,158266124812,158266129210,158266420221,158266431251,158266434407,89,89,89,89,4,4
2743,158266654205,158266668091,158266672509,158266961496,158266970733,158266973358,89,89,89,89,4,4
2744,158267254921,158267268416,158267272504,158267554808,158267563815,158267566390,89,89,89,89,4,4
2745,158267803390,158267818908,158267823066,158268130788,158268140696,158268143461,89,89,89,89,4,4
2746,158268384509,158268399136,158268403525,158268693563,158268703362,158268706096,89,89,89,89,4,4
2747,158268940121,158268954127,158268958345,158269278239,158269288739,158269291594,89,89,89,89,4,4
2748,158269549283,158269565493,158269569871,158269856032,158269864708,158269867243,89,89,89,89,4,4
2749,158270121666,158270134990,158270138838,158270421983,158270430700,158270433295,89,89,89,89,4,4
2750,158270665536,158270678841,158270682708,158270974540,158270985290,158270988075,89,89,89,89,4,4
2751,158271252256,158271266612,158271270951,158271561260,158271571409,158271574124,89,89,89,89,4,4
2752,158271839356,158271852961,158271856999,158272165572,158272175901,158272178657,89,89,89,89,4,4
2753,158272413423,158272429062,158272433199,158272721144,158272731273,158272734008,89,89,89,89,4,4
