workload,timestamp,cpu_ms,jit_methods,jit_ms,threads,pending_work,gc0,gc1,gc2,allocated_bytes,heap_bytes,rss_bytes
"WorkloadJitting  1: 1 op, 172092.00 ns, 172.0920 us/op",109874429392,20626.232,2586,488.1301,0,0,10,10,10,4784232,434888,82063360
"WorkloadJitting  2: 16 op, 432690.00 ns, 27.0431 us/op",109878812430,20630.664,2602,489.8827,0,0,18,18,18,4824400,436840,82137088
"WorkloadWarmup   1: 38225568 op, 1001882234.00 ns, 26.2097 ns/op",117371169679,28289.938,3133,664.1911,0,0,146,146,146,5168152,441888,84979712
"WorkloadWarmup   2: 38225568 op, 1000448163.00 ns, 26.1722 ns/op",118373526682,29296.775,3148,669.0578,0,0,150,150,150,5190248,437848,85020672
"WorkloadWarmup   3: 38225568 op, 1000068933.00 ns, 26.1623 ns/op",119375478467,30300.998,3150,671.3135,0,0,154,154,154,5216536,438000,85053440
"WorkloadWarmup   4: 38225568 op, 1000335653.00 ns, 26.1693 ns/op",120377769898,31303.969,3153,672.4463,0,0,158,158,158,5242824,419280,85094400
"WorkloadWarmup   5: 38225568 op, 1000187045.00 ns, 26.1654 ns/op",121379807683,32306.252,3154,672.6201,0,0,162,162,162,5269112,419432,85127168
"WorkloadWarmup   6: 38225568 op, 1001336715.00 ns, 26.1955 ns/op",122382975753,33309.44,3154,672.6201,0,0,166,166,166,5295408,419584,85168128
"WorkloadWarmup   7: 38225568 op, 1000413750.00 ns, 26.1713 ns/op",123385236388,34311.725,3154,672.6201,0,0,170,170,170,5321704,419736,85200896
"WorkloadWarmup   8: 38225568 op, 1000790979.00 ns, 26.1812 ns/op",124387881255,35315.346,3156,673.8786,0,0,174,174,174,5348000,419888,85250048
"WorkloadWarmup   9: 38225568 op, 1000451283.00 ns, 26.1723 ns/op",125390306851,36344.329,3213,700.3663,0,0,178,178,178,5374296,420040,85319680
"WorkloadWarmup  10: 38225568 op, 1001183754.00 ns, 26.1915 ns/op",126393403753,37348.956,3218,701.7703,0,0,182,182,182,5400592,420192,85368832
"WorkloadWarmup  11: 38225568 op, 948358397.00 ns, 24.8095 ns/op",127344117335,38301.28,3221,703.5867,0,0,186,186,186,5431048,424536,84856832
"WorkloadWarmup  12: 38225568 op, 948109461.00 ns, 24.8030 ns/op",128293898914,39251.092,3221,703.5867,0,0,190,190,190,5457312,424688,84856832
"WorkloadWarmup  13: 38225568 op, 947172870.00 ns, 24.7785 ns/op",129242770150,40199.977,3221,703.5867,0,0,194,194,194,5483576,424840,84865024
"WorkloadWarmup  14: 38225568 op, 948197255.00 ns, 24.8053 ns/op",130192738699,41149.978,3221,703.5867,0,0,198,198,198,5509840,424992,84889600
"WorkloadWarmup  15: 38225568 op, 948038929.00 ns, 24.8012 ns/op",131142611879,42107.528,3224,711.7311,0,0,202,202,202,5536104,425144,84996096
"WorkloadWarmup  16: 38225568 op, 950420318.00 ns, 24.8635 ns/op",132094807026,43061.242,3226,713.6619,0,0,206,206,206,5562368,425296,85012480
"WorkloadWarmup  17: 38225568 op, 948393238.00 ns, 24.8104 ns/op",133044995612,44013.007,3227,715.6971,0,0,210,210,210,5584440,421256,85032960
"WorkloadWarmup  18: 38225568 op, 950229271.00 ns, 24.8585 ns/op",133996974857,44964.985,3227,715.6971,0,0,214,214,214,5610736,421440,85065728
"WorkloadWarmup  19: 38225568 op, 948406843.00 ns, 24.8108 ns/op",134947223154,45915.555,3228,715.9282,0,0,218,218,218,5637032,421624,85098496
"WorkloadWarmup  20: 38225568 op, 946876852.00 ns, 24.7708 ns/op",135895894973,46864.447,3229,716.1322,0,0,222,222,222,5663328,421808,85131264
"WorkloadWarmup  21: 38225568 op, 948563666.00 ns, 24.8149 ns/op",136846345719,47818.424,3233,720.0497,0,0,226,226,226,5689624,421992,85168128
"WorkloadWarmup  22: 38225568 op, 947574647.00 ns, 24.7890 ns/op",137795725162,48768.261,3234,720.4216,0,0,230,230,230,5715920,422176,85200896
"WorkloadWarmup  23: 38225568 op, 948416532.00 ns, 24.8111 ns/op",138745912525,49719.28,3236,721.4193,0,0,234,234,234,5742216,422360,85233664
"WorkloadWarmup  24: 38225568 op, 948143285.00 ns, 24.8039 ns/op",139695825071,50669.684,3239,721.8332,0,0,238,238,238,5768512,422544,85266432
"WorkloadWarmup  25: 38225568 op, 948832001.00 ns, 24.8219 ns/op",140646492516,51620.357,3239,721.8332,0,0,242,242,242,5794808,421856,85299200
"WorkloadWarmup  26: 38225568 op, 947196260.00 ns, 24.7791 ns/op",141595681625,52610.646,3304,762.7039,0,0,246,246,246,5821072,422008,85577728
"WorkloadWarmup  27: 38225568 op, 947208884.00 ns, 24.7795 ns/op",142545132845,53560.211,3304,762.7039,0,0,250,250,250,5847368,422192,85610496
"WorkloadWarmup  28: 38225568 op, 947519596.00 ns, 24.7876 ns/op",143494487023,54512.577,3311,765.5418,0,0,254,254,254,5873664,422376,85680128
"WorkloadWarmup  29: 38225568 op, 947241435.00 ns, 24.7803 ns/op",144443879322,55461.998,3312,765.8528,0,0,258,258,258,5899960,422560,85712896
"WorkloadWarmup  30: 38225568 op, 949157390.00 ns, 24.8304 ns/op",145394792597,56412.829,3312,765.8528,0,0,262,262,262,5926256,422744,85745664
"WorkloadActual   1: 38225568 op, 951041545.00 ns, 24.8797 ns/op",146348386046,57368.758,3322,768.4471,0,0,266,266,266,5956016,424016,85790720
"WorkloadActual   2: 38225568 op, 954409682.00 ns, 24.9678 ns/op",147304698518,58336.531,3333,780.3601,0,0,270,270,270,5982312,424168,85835776
"WorkloadActual   3: 38225568 op, 950852053.00 ns, 24.8748 ns/op",148257426600,59291.057,3334,782.6035,0,0,274,274,274,6000408,416096,85868544
"WorkloadActual   4: 38225568 op, 949021114.00 ns, 24.8269 ns/op",149208422849,60242.592,3335,783.2041,0,0,278,278,278,6034904,424472,85905408
"WorkloadActual   5: 38225568 op, 947572534.00 ns, 24.7890 ns/op",150157997789,61192.835,3336,783.9005,0,0,282,282,282,6053000,416400,85938176
"WorkloadActual   6: 38225568 op, 948563819.00 ns, 24.8149 ns/op",151108308124,62143.148,3336,783.9005,0,0,286,286,286,6079296,416552,85970944
"WorkloadActual   7: 38225568 op, 949917311.00 ns, 24.8503 ns/op",152060065066,63095.231,3337,784.1835,0,0,290,290,290,6113792,424928,86003712
"WorkloadActual   8: 38225568 op, 948803677.00 ns, 24.8212 ns/op",153010881989,64047.36,3339,785.7492,0,0,294,294,294,6131888,416856,86036480
"WorkloadActual   9: 38225568 op, 954436524.00 ns, 24.9685 ns/op",153967532304,65039.112,3366,820.8009,0,0,298,298,298,6158184,417008,87142400
"WorkloadActual  10: 38225568 op, 947377008.00 ns, 24.7839 ns/op",154916653495,65988.806,3367,821.3082,0,0,302,302,302,6184480,417160,87179264
"WorkloadActual  11: 38225568 op, 948026264.00 ns, 24.8008 ns/op",155866453224,66938.586,3367,821.3082,0,0,306,306,306,6218944,425536,87212032
"WorkloadActual  12: 38225568 op, 949060504.00 ns, 24.8279 ns/op",156817285468,67889.426,3367,821.3082,0,0,310,310,310,6245208,425688,87252992
"WorkloadActual  13: 38225568 op, 949336794.00 ns, 24.8351 ns/op",157768373736,68841.073,3368,821.7793,0,0,314,314,314,6271472,425840,87285760
"WorkloadActual  14: 38225568 op, 948257471.00 ns, 24.8069 ns/op",158718374357,69791.074,3368,821.7793,0,0,318,318,318,6297736,425992,87326720
"WorkloadActual  15: 38225568 op, 947429411.00 ns, 24.7852 ns/op",159667600820,70740.323,3368,821.7793,0,0,322,322,322,6324000,426144,87359488
"WorkloadActual  16: 38225568 op, 948353710.00 ns, 24.8094 ns/op",160617699083,71690.458,3368,821.7793,0,0,326,326,326,6350264,426296,87400448
"WorkloadActual  17: 38225568 op, 947872821.00 ns, 24.7968 ns/op",161567482167,72640.521,3369,822.0816,0,0,330,330,330,6368328,418224,87433216
"WorkloadActual  18: 38225568 op, 948850820.00 ns, 24.8224 ns/op",162518075677,73591.09,3369,822.0816,0,0,334,334,334,6394592,418376,87474176
"WorkloadActual  19: 38225568 op, 948935270.00 ns, 24.8246 ns/op",163468757946,74541.681,3369,822.0816,0,0,338,338,338,6420856,418528,87506944
"WorkloadActual  20: 38225568 op, 952510830.00 ns, 24.9182 ns/op",164423052995,75496.005,3369,822.0816,0,0,342,342,342,6455320,426904,87547904
"WorkloadActual  21: 38225568 op, 948639322.00 ns, 24.8169 ns/op",165373475706,76446.519,3369,822.0816,0,0,346,346,346,6473384,418832,87527424
"WorkloadActual  22: 38225568 op, 948101217.00 ns, 24.8028 ns/op",166323271104,77396.281,3369,822.0816,0,0,350,350,350,6506720,427152,87568384
"WorkloadActual  23: 38225568 op, 952155362.00 ns, 24.9089 ns/op",167277034656,78348.906,3369,822.0816,0,0,354,354,354,6531856,427304,87601152
"WorkloadActual  24: 38225568 op, 947455135.00 ns, 24.7859 ns/op",168226205753,79298.027,3369,822.0816,0,0,358,358,358,6548792,419232,87642112
"WorkloadActual  25: 38225568 op, 948350790.00 ns, 24.8093 ns/op",169176453364,80248.245,3369,822.0816,0,0,362,362,362,6582128,427608,87678976
