Sample,Start,Release,Resume,HandlerEnd,Return,End,Gen0Before,Gen0After,Gen2Before,Gen2After,ThreadsBefore,ThreadsAfter
1,238338855805,238338863148,238338864893,238339041632,238339055608,238339056079,1757,1757,1757,1757,4,4
2,238339165993,238339176763,238339178003,238339336969,238339349873,238339350203,1757,1757,1757,1757,4,4
3,238339459246,238339464295,238339465159,238339624254,238339637118,238339637459,1757,1757,1757,1757,4,4
4,238339746381,238339751039,238339752180,238339912377,238339925412,238339925712,1757,1757,1757,1757,4,4
5,238340057497,238340062917,238340063860,238340221834,238340234297,238340234598,1757,1757,1757,1757,4,4
6,238340351144,238340356073,238340356853,238340514656,238340527530,238340527760,1757,1757,1757,1757,4,4
7,238340637324,238340642654,238340643637,238340802272,238340814715,238340814986,1757,1757,1757,1757,4,4
8,238340925812,238340931202,238340932252,238341114270,238341126893,238341127214,1757,1757,1757,1757,4,4
9,238341243360,238341248329,238341249232,238341406935,238341418988,238341419278,1757,1757,1757,1757,4,4
10,238341527289,238341531987,238341532827,238341691983,238341704296,238341704556,1757,1757,1757,1757,4,4
11,238341820832,238341825661,238341826575,238341985680,238341997612,238341997893,1757,1757,1757,1757,4,4
12,238342128395,238342133425,238342134505,238342293059,238342305934,238342306254,1757,1757,1757,1757,4,4
13,238342424073,238342429703,238342430657,238342587508,238342599911,238342600212,1757,1757,1757,1757,4,4
14,238342716438,238342722088,238342722938,238342881312,238342893294,238342893605,1757,1757,1757,1757,4,4
15,238343021783,238343027003,238343028046,238343198342,238343211778,238343212108,1757,1757,1757,1757,4,4
16,238343328575,238343333494,238343334474,238343514218,238343527572,238343527863,1757,1757,1757,1757,4,4
17,238343647265,238343652294,238343653287,238343815990,238343828553,238343828834,1757,1757,1757,1757,4,4
18,238343945891,238343950870,238343951700,238344127096,238344140060,238344140391,1757,1757,1757,1757,4,4
19,238344259131,238344264942,238344265755,238344422055,238344434018,238344434248,1757,1757,1757,1757,4,4
20,238344544553,238344550234,238344551044,238344736257,238344749973,238344750263,1757,1757,1757,1757,4,4
21,238344870046,238344875115,238344875929,238345049832,238345063327,238345063718,1757,1757,1757,1757,4,4
22,238345175896,238345180895,238345181976,238345342093,238345355067,238345355347,1757,1757,1757,1757,4,4
23,238345472896,238345477855,238345478798,238345636151,238345648273,238345648534,1757,1757,1757,1757,4,4
24,238345759710,238345764289,238345765149,238345924064,238345936667,238345936928,1757,1757,1757,1757,4,4
25,238346068893,238346075024,238346076118,238346234402,238346246615,238346246855,1757,1757,1757,1757,4,4
26,238346357070,238346362690,238346363540,238346522005,238346534247,238346534508,1757,1757,1757,1757,4,4
27,238346653699,238346658548,238346659612,238346817525,238346829898,238346830199,1757,1757,1757,1757,4,4
28,238346938660,238346943529,238346944289,238347122119,238347135003,238347135244,1757,1757,1757,1757,4,4
29,238347251399,238347257350,238347259165,238347417018,238347429121,238347429422,1757,1757,1757,1757,4,4
30,238347544976,238347549855,238347550705,238347714219,238347726592,238347726863,1757,1757,1757,1757,4,4
31,238347835174,238347839782,238347840725,238348000182,238348027432,238348027663,1757,1757,1757,1757,4,4
32,238348633388,238348639479,238348640630,238348810696,238348825042,238348825423,1758,1758,1758,1758,4,4
33,238348936189,238348941439,238348942532,238349120733,238349134489,238349134809,1758,1758,1758,1758,4,4
34,238349251156,238349256325,238349257345,238349415970,238349428693,238349429054,1758,1758,1758,1758,4,4
35,238349540591,238349545450,238349546574,238349705068,238349718032,238349718323,1758,1758,1758,1758,4,4
36,238349846471,238349851350,238349852380,238350028387,238350040991,238350041322,1758,1758,1758,1758,4,4
37,238350151676,238350156686,238350157669,238350317937,238350330049,238350330310,1758,1758,1758,1758,4,4
38,238350440304,238350445123,238350446183,238350603866,238350616009,238350616289,1758,1758,1758,1758,4,4
39,238350726304,238350730862,238350731836,238350891071,238350903364,238350903625,1758,1758,1758,1758,4,4
40,238351021263,238351027194,238351028174,238351188542,238351201136,238351201416,1758,1758,1758,1758,4,4
41,238351310489,238351315097,238351316121,238351474495,238351486768,238351487038,1758,1758,1758,1758,4,4
42,238351597033,238351601842,238351602842,238351761757,238351773950,238351774200,1758,1758,1758,1758,4,4
43,238351885938,238351891388,238351892361,238352073488,238352085721,238352086011,1758,1758,1758,1758,4,4
44,238352197869,238352202818,238352203888,238352362162,238352374325,238352374605,1758,1758,1758,1758,4,4
45,238352484820,238352489579,238352490502,238352648586,238352661039,238352661350,1758,1758,1758,1758,4,4
46,238352771264,238352776674,238352777594,238352937361,238352949954,238352950265,1758,1758,1758,1758,4,4
47,238353082059,238353087079,238353088082,238353246957,238353259821,238353260092,1758,1758,1758,1758,4,4
48,238353368623,238353373292,238353374162,238353533338,238353545480,238353545811,1758,1758,1758,1758,4,4
49,238353655535,238353660885,238353661948,238353820683,238353833136,238353833417,1758,1758,1758,1758,4,4
50,238353942730,238353947499,238353948299,238354124867,238354137149,238354137450,1758,1758,1758,1758,4,4
51,238354247845,238354252684,238354253607,238354411170,238354423343,238354423643,1758,1758,1758,1758,4,4
52,238354533407,238354538907,238354539947,238354698522,238354710715,238354710975,1758,1758,1758,1758,4,4
53,238354821691,238354826349,238354827353,238354986849,238354998761,238354999052,1758,1758,1758,1758,4,4
54,238355131478,238355136688,238355137497,238355296322,238355308545,238355308806,1758,1758,1758,1758,4,4
55,238355417638,238355423108,238355424151,238355582005,238355594428,238355594778,1758,1758,1758,1758,4,4
56,238355704953,238355709572,238355710372,238355870399,238355883132,238355883353,1758,1758,1758,1758,4,4
57,238356020067,238356025427,238356026430,238356193480,238356205533,238356205874,1758,1758,1758,1758,4,4
58,238356317180,238356322610,238356323660,238356483097,238356495269,238356495550,1758,1758,1758,1758,4,4
59,238356612587,238356617466,238356618380,238356776804,238356788816,238356789097,1758,1758,1758,1758,4,4
60,238356898790,238356903449,238356904449,238357077831,238357090264,238357090625,1758,1758,1758,1758,4,4
61,238357224804,238357229824,238357230667,238357390784,238357402937,238357403278,1758,1758,1758,1758,4,4
62,238357513472,238357518161,238357519291,238357680290,238357692383,238357692653,1758,1758,1758,1758,4,4
63,238357801966,238357806695,238357807638,238357966413,238357978686,238357978957,1758,1758,1758,1758,4,4
64,238358587046,238358592987,238358594308,238358759816,238358774152,238358774573,1759,1759,1759,1759,4,4
65,238358885389,238358890398,238358891562,238359067058,238359080052,238359080393,1759,1759,1759,1759,4,4
66,238359194304,238359199484,238359200604,238359359730,238359372093,238359372483,1759,1759,1759,1759,4,4
67,238359482498,238359487156,238359487980,238359644350,238359656673,238359656944,1759,1759,1759,1759,4,4
68,238359772999,238359777648,238359778478,238359998096,238360003275,238360003606,1759,1759,1759,1759,4,4
69,238360138126,238360143245,238360144309,238360303234,238360315627,238360315968,1759,1759,1759,1759,4,4
70,238360427144,238360431853,238360432823,238360593692,238360606315,238360606616,1759,1759,1759,1759,4,4
71,238360716911,238360721399,238360722463,238360881198,238360893390,238360893651,1759,1759,1759,1759,4,4
72,238361021348,238361027189,238361028269,238361197784,238361210888,238361211149,1759,1759,1759,1759,4,4
73,238361322445,238361327194,238361328338,238361484118,238361496741,238361497022,1759,1759,1759,1759,4,4
74,238361606755,238361611624,238361612464,238361771309,238361783612,238361783913,1759,1759,1759,1759,4,4
75,238361895600,238361900930,238361901914,238362093239,238362110952,238362111262,1759,1759,1759,1759,4,4
76,238362229362,238362234551,238362235361,238362394236,238362406479,238362406810,1759,1759,1759,1759,4,4
77,238362519589,238362524418,238362525291,238362683976,238362696309,238362696650,1759,1759,1759,1759,4,4
78,238362808437,238362813667,238362814597,238362975897,238362988580,238362988841,1759,1759,1759,1759,4,4
79,238363121287,238363126336,238363127380,238363286425,238363299519,238363299870,1759,1759,1759,1759,4,4
80,238363408502,238363413301,238363414331,238363573377,238363585809,238363586080,1759,1759,1759,1759,4,4
81,238363695804,238363701154,238363702298,238363863567,238363876271,238363876541,1759,1759,1759,1759,4,4
82,238363988780,238363993499,238363994428,238364171047,238364183570,238364183900,1759,1759,1759,1759,4,4
83,238364293444,238364298153,238364299116,238364458302,238364470545,238364470805,1759,1759,1759,1759,4,4
84,238364582452,238364588003,238364588863,238364745213,238364757476,238364757806,1759,1759,1759,1759,4,4
85,238364868211,238364872720,238364873673,238365064267,238365077923,238365078293,1759,1759,1759,1759,4,4
86,238365190432,238365195341,238365196331,238365355286,238365367609,238365367930,1759,1759,1759,1759,4,4
87,238365478836,238365484226,238365485390,238365643624,238365656257,238365656568,1759,1759,1759,1759,4,4
88,238365767093,238365771811,238365772602,238365931326,238365944050,238365944341,1759,1759,1759,1759,4,4
89,238366078500,238366083469,238366084543,238366243007,238366255801,238366256101,1759,1759,1759,1759,4,4
90,238366366316,238366371686,238366372536,238366531691,238366544014,238366544295,1759,1759,1759,1759,4,4
91,238366654780,238366659429,238366660442,238366819608,238366832332,238366832572,1759,1759,1759,1759,4,4
92,238366943287,238366947956,238366948856,238367126035,238367139130,238367139390,1759,1759,1759,1759,4,4
93,238367251068,238367255746,238367256549,238367418260,238367431104,238367431424,1759,1759,1759,1759,4,4
94,238367541829,238367546418,238367547408,238367707255,238367719418,238367719698,1759,1759,1759,1759,4,4
95,238367830333,238367834872,238367835805,238367994139,238368022360,238368022601,1759,1759,1759,1759,4,4
96,238368670815,238368677016,238368678190,238368845731,238368858805,238368859176,1760,1760,1760,1760,4,4
97,238368970112,238368975292,238368976172,238369158150,238369171224,238369171635,1760,1760,1760,1760,4,4
98,238369283072,238369288071,238369289105,238369445295,238369458189,238369458479,1760,1760,1760,1760,4,4
99,238369567632,238369572311,238369573141,238369732446,238369744549,238369744860,1760,1760,1760,1760,4,4
100,238369856136,238369860755,238369861828,238370043346,238370055789,238370056039,1760,1760,1760,1760,4,4
101,238370399086,238370404727,238370405937,238370567818,238370580802,238370581083,1760,1760,1760,1760,4,4
102,238370690306,238370695215,238370696148,238370851136,238370863539,238370863790,1760,1760,1760,1760,4,4
103,238370971069,238370976479,238370977289,238371154909,238371167442,238371167712,1760,1760,1760,1760,4,4
104,238371277266,238371282946,238371283810,238371440501,238371453064,238371453355,1760,1760,1760,1760,4,4
105,238371560844,238371565513,238371566313,238371725839,238371737891,238371738162,1760,1760,1760,1760,4,4
106,238371846063,238371850611,238371851384,238372031048,238372042930,238372043230,1760,1760,1760,1760,4,4
107,238372151722,238372156421,238372157250,238372317258,238372329270,238372329561,1760,1760,1760,1760,4,4
108,238372438573,238372443262,238372444115,238372604563,238372616946,238372617197,1760,1760,1760,1760,4,4
109,238372725027,238372730397,238372731257,238372890242,238372902004,238372902254,1760,1760,1760,1760,4,4
110,238373022688,238373028429,238373029543,238373207884,238373220768,238373221058,1760,1760,1760,1760,4,4
111,238373330171,238373335260,238373336300,238373495066,238373507378,238373507629,1760,1760,1760,1760,4,4
112,238373618344,238373623123,238373623927,238373783343,238373795515,238373795786,1760,1760,1760,1760,4,4
113,238373904928,238373909467,238373910177,238374088388,238374101532,238374101873,1760,1760,1760,1760,4,4
114,238374226855,238374231834,238374232818,238374391602,238374404065,238374404376,1760,1760,1760,1760,4,4
115,238374514310,238374520061,238374520861,238374678444,238374691087,238374691337,1760,1760,1760,1760,4,4
116,238374802013,238374807383,238374808447,238374968083,238374980616,238374980897,1760,1760,1760,1760,4,4
117,238375113914,238375119124,238375120184,238375278769,238375290891,238375291192,1760,1760,1760,1760,4,4
118,238375402779,238375407448,238375408351,238375567466,238375579930,238375580180,1760,1760,1760,1760,4,4
119,238375690746,238375695364,238375696364,238375855189,238375868324,238375868644,1760,1760,1760,1760,4,4
120,238375979280,238375983989,238375984922,238376161790,238376174514,238376174875,1760,1760,1760,1760,4,4
121,238376286622,238376292273,238376293223,238376453290,238376465653,238376465964,1760,1760,1760,1760,4,4
122,238376576249,238376581759,238376582672,238376740685,238376753589,238376753860,1760,1760,1760,1760,4,4
123,238376865087,238376869745,238376870725,238377045280,238377058314,238377058614,1760,1760,1760,1760,4,4
124,238377171073,238377175872,238377176796,238377335481,238377348324,238377348565,1760,1760,1760,1760,4,4
125,238377460402,238377465832,238377466823,238377625588,238377638081,238377638402,1760,1760,1760,1760,4,4
126,238377748736,238377753375,238377754288,238377916901,238377929854,238377930195,1760,1760,1760,1760,4,4
127,238378063593,238378068732,238378069632,238378228498,238378240500,238378240800,1760,1760,1760,1760,4,4
128,238378898161,238378904343,238378905487,238379090981,238379104386,238379104697,1761,1761,1761,1761,4,4
129,238379219830,238379225120,238379226271,238379385857,238379398531,238379398852,1761,1761,1761,1761,4,4
130,238379507894,238379512763,238379513947,238379669065,238379681498,238379681779,1761,1761,1761,1761,4,4
131,238379789759,238379794538,238379795508,238379954473,238379966476,238379966746,1761,1761,1761,1761,4,4
132,238380098591,238380103861,238380104914,238380262918,238380274940,238380275191,1761,1761,1761,1761,4,4
133,238380383001,238380387630,238380388480,238380548196,238380560169,238380560449,1761,1761,1761,1761,4,4
134,238380670233,238380674851,238380675915,238380830422,238380842384,238380842645,1761,1761,1761,1761,4,4
135,238380950676,238380955224,238380955944,238381134576,238381146968,238381147299,1761,1761,1761,1761,4,4
136,238381257353,238381263044,238381263987,238381420899,238381433783,238381434033,1761,1761,1761,1761,4,4
137,238381542404,238381547113,238381548064,238381706798,238381719001,238381719271,1761,1761,1761,1761,4,4
138,238381829296,238381833884,238381834788,238381990066,238382002319,238382020092,1761,1761,1761,1761,4,4
139,238382130287,238382136067,238382137007,238382302846,238382314888,238382315158,1761,1761,1761,1761,4,4
140,238382424481,238382429300,238382430153,238382585762,238382597945,238382598216,1761,1761,1761,1761,4,4
141,238382706617,238382711105,238382711875,238382871411,238382883204,238382883494,1761,1761,1761,1761,4,4
142,238382993799,238382999189,238383000212,238383175859,238383187981,238383188252,1761,1761,1761,1761,4,4
143,238383296463,238383301382,238383302292,238383462529,238383474983,238383475353,1761,1761,1761,1761,4,4
144,238383583905,238383588594,238383589587,238383753572,238383766035,238383766275,1761,1761,1761,1761,4,4
145,238383874566,238383879906,238383880686,238384057474,238384070298,238384070619,1761,1761,1761,1761,4,4
146,238384181585,238384186454,238384187598,238384344700,238384357994,238384358265,1761,1761,1761,1761,4,4
147,238384467918,238384472487,238384473357,238384632873,238384645196,238384645497,1761,1761,1761,1761,4,4
148,238384754479,238384759990,238384760833,238384919447,238384931880,238384932131,1761,1761,1761,1761,4,4
149,238385062413,238385067452,238385068512,238385228009,238385240362,238385240672,1761,1761,1761,1761,4,4
150,238385350115,238385354794,238385355647,238385514753,238385527627,238385527947,1761,1761,1761,1761,4,4
151,238385638393,238385643713,238385644573,238385803217,238385815600,238385815921,1761,1761,1761,1761,4,4
152,238385933018,238385937817,238385938821,238386115599,238386128673,238386128974,1761,1761,1761,1761,4,4
153,238386239099,238386243917,238386244978,238386403843,238386416196,238386416436,1761,1761,1761,1761,4,4
154,238386527623,238386533223,238386534046,238386691980,238386704944,238386705254,1761,1761,1761,1761,4,4
155,238386814116,238386818765,238386819575,238386978079,238386990312,238386990583,1761,1761,1761,1761,4,4
156,238387121446,238387126515,238387127599,238387286805,238387298937,238387299208,1761,1761,1761,1761,4,4
157,238387408951,238387413530,238387414400,238387573706,238387585868,238387586209,1761,1761,1761,1761,4,4
158,238387696975,238387701593,238387702486,238387864437,238387876680,238387876921,1761,1761,1761,1761,4,4
159,238387985652,238387990261,238387991201,238388167448,238388179501,238388179782,1761,1761,1761,1761,4,4
160,238388823157,238388829498,238388830712,238388993375,238389022747,238389023178,1762,1762,1762,1762,4,4
161,238389141818,238389146728,238389147781,238389312247,238389324259,238389324590,1762,1762,1762,1762,4,4
162,238389435846,238389440996,238389441866,238389600851,238389613414,238389613655,1762,1762,1762,1762,4,4
163,238389724962,238389729610,238389730664,238389891543,238389904256,238389904527,1762,1762,1762,1762,4,4
164,238390022506,238390027906,238390028766,238390187451,238390200745,238390201086,1762,1762,1762,1762,4,4
165,238390311882,238390316600,238390317414,238390476650,238390489443,238390489684,1762,1762,1762,1762,4,4
166,238390600189,238390605609,238390606639,238390765815,238390777887,238390778218,1762,1762,1762,1762,4,4
167,238390889224,238390893763,238390894716,238391068018,238391080741,238391081092,1762,1762,1762,1762,4,4
168,238391194262,238391199232,238391200041,238391357895,238391370388,238391370698,1762,1762,1762,1762,4,4
169,238391480292,238391485051,238391485904,238391648386,238391660919,238391661260,1762,1762,1762,1762,4,4
170,238391771595,238391776113,238391777073,238391936680,238391948602,238391948852,1762,1762,1762,1762,4,4
171,238392086127,238392091237,238392092130,238392253249,238392266003,238392266263,1762,1762,1762,1762,4,4
172,238392376248,238392381818,238392382959,238392541152,238392553656,238392553946,1762,1762,1762,1762,4,4
173,238392665063,238392669711,238392670795,238392829670,238392841963,238392842243,1762,1762,1762,1762,4,4
174,238392953520,238392958048,238392958959,238393138843,238393151867,238393152117,1762,1762,1762,1762,4,4
175,238393263194,238393268073,238393268966,238393429184,238393441737,238393442007,1762,1762,1762,1762,4,4
176,238393551561,238393556250,238393557059,238393715945,238393728107,238393728368,1762,1762,1762,1762,4,4
177,238393839394,238393844023,238393844976,238394019680,238394031913,238394032164,1762,1762,1762,1762,4,4
178,238394144432,238394150173,238394151283,238394310900,238394323153,238394323463,1762,1762,1762,1762,4,4
179,238394433608,238394438316,238394440121,238394597864,238394610558,238394610849,1762,1762,1762,1762,4,4
180,238394721214,238394725612,238394726472,238394891438,238394903811,238394904061,1762,1762,1762,1762,4,4
181,238395021980,238395027230,238395028334,238395190134,238395202888,238395203269,1762,1762,1762,1762,4,4
182,238395313995,238395318853,238395319924,238395479049,238395491623,238395491953,1762,1762,1762,1762,4,4
183,238395602749,238395607358,238395608301,238395767347,238395779800,238395780150,1762,1762,1762,1762,4,4
184,238395891357,238395896006,238395896986,238396071009,238396083352,238396083603,1762,1762,1762,1762,4,4
185,238396196602,238396202213,238396203246,238396365177,238396377660,238396378001,1762,1762,1762,1762,4,4
186,238396490370,238396495279,238396496169,238396655304,238396667918,238396668208,1762,1762,1762,1762,4,4
187,238396778443,238396783112,238396784105,238396942780,238396954883,238396955123,1762,1762,1762,1762,4,4
188,238397089763,238397095033,238397095993,238397256471,238397268564,238397268854,1762,1762,1762,1762,4,4
189,238397378798,238397383657,238397384621,238397552493,238397565056,238397565356,1762,1762,1762,1762,4,4
190,238397676122,238397680961,238397681761,238397840987,238397853370,238397853650,1762,1762,1762,1762,4,4
191,238397963334,238397968163,238397969186,238398147287,238398160702,238398160952,1762,1762,1762,1762,4,4
192,238398748684,238398754595,238398755806,238398920181,238398934558,238398934879,1763,1763,1763,1763,4,4
193,238399066603,238399071973,238399073027,238399235739,238399259052,238399259463,1763,1763,1763,1763,4,4
194,238399371401,238399376370,238399377220,238399535995,238399548588,238399548849,1763,1763,1763,1763,4,4
195,238399660086,238399664814,238399665678,238399824453,238399837316,238399837607,1763,1763,1763,1763,4,4
196,238399962859,238399967829,238399968859,238400163831,238400177336,238400177677,1763,1763,1763,1763,4,4
197,238400291548,238400296738,238400299734,238400459390,238400471322,238400471593,1763,1763,1763,1763,4,4
198,238400582990,238400587368,238400588181,238400747337,238400759650,238400759880,1763,1763,1763,1763,4,4
199,238400871237,238400876106,238400877136,238401055327,238401068391,238401068652,1763,1763,1763,1763,4,4
200,238401181081,238401186010,238401187084,238401345558,238401358662,238401358983,1763,1763,1763,1763,4,4
201,238401719182,238401724692,238401725622,238401887052,238401900327,238401900668,1763,1763,1763,1763,4,4
202,238402023816,238402029066,238402030150,238402189515,238402203161,238402203472,1763,1763,1763,1763,4,4
203,238402315179,238402320659,238402321800,238402479953,238402492597,238402492897,1763,1763,1763,1763,4,4
204,238402604925,238402609524,238402610387,238402769333,238402781405,238402781726,1763,1763,1763,1763,4,4
205,238402892321,238402897000,238402898070,238403072915,238403085889,238403086210,1763,1763,1763,1763,4,4
206,238403199220,238403204139,238403204962,238403363707,238403376490,238403376841,1763,1763,1763,1763,4,4
207,238403487106,238403491865,238403492805,238403652531,238403664884,238403665105,1763,1763,1763,1763,4,4
208,238403776552,238403781150,238403782064,238403942411,238403954794,238403954975,1763,1763,1763,1763,4,4
209,238404086639,238404091889,238404092940,238404251384,238404263767,238404264077,1763,1763,1763,1763,4,4
210,238404373971,238404378650,238404379644,238404538238,238404550821,238404551062,1763,1763,1763,1763,4,4
211,238404662599,238404667268,238404668218,238404828606,238404841470,238404841851,1763,1763,1763,1763,4,4
212,238404953758,238404958277,238404959110,238405137141,238405149253,238405149544,1763,1763,1763,1763,4,4
213,238405259748,238405264497,238405265407,238405424943,238405437387,238405437657,1763,1763,1763,1763,4,4
214,238405549134,238405554594,238405555418,238405715926,238405728549,238405728880,1763,1763,1763,1763,4,4
215,238405839105,238405843733,238405844794,238406017935,238406029747,238406030058,1763,1763,1763,1763,4,4
216,238406141735,238406146594,238406147607,238406306332,238406318375,238406318655,1763,1763,1763,1763,4,4
217,238406429541,238406434240,238406435130,238406595297,238406607049,238406607290,1763,1763,1763,1763,4,4
218,238406717885,238406722754,238406723818,238406884035,238406896939,238406897170,1763,1763,1763,1763,4,4
219,238407021651,238407026841,238407027791,238407195011,238407207114,238407207374,1763,1763,1763,1763,4,4
220,238407317489,238407322989,238407323992,238407483188,238407495461,238407495651,1763,1763,1763,1763,4,4
221,238407607569,238407613060,238407614160,238407772604,238407784416,238407784647,1763,1763,1763,1763,4,4
222,238407895072,238407899640,238407900503,238408073966,238408086479,238408086749,1763,1763,1763,1763,4,4
223,238408199148,238408204067,238408204998,238408363873,238408376456,238408376797,1763,1763,1763,1763,4,4
224,238409021735,238409028106,238409029471,238409196911,238409210156,238409210467,1764,1764,1764,1764,4,4
225,238409323176,238409328355,238409329266,238409491407,238409504100,238409504431,1764,1764,1764,1764,4,4
226,238409616108,238409620707,238409621671,238409782169,238409794852,238409795123,1764,1764,1764,1764,4,4
227,238409905608,238409910397,238409911327,238410084388,238410097132,238410097453,1764,1764,1764,1764,4,4
228,238410221283,238410226662,238410227857,238410388054,238410400327,238410400637,1764,1764,1764,1764,4,4
229,238410510271,238410515080,238410516010,238410675296,238410687368,238410687619,1764,1764,1764,1764,4,4
230,238410800528,238410805287,238410806742,238410966028,238410978651,238410978932,1764,1764,1764,1764,4,4
231,238411111458,238411116617,238411117768,238411278516,238411290969,238411291270,1764,1764,1764,1764,4,4
232,238411401024,238411406604,238411407417,238411568376,238411580930,238411581240,1764,1764,1764,1764,4,4
233,238411691966,238411696605,238411697595,238411856590,238411868923,238411869173,1764,1764,1764,1764,4,4
234,238411978767,238411983385,238411984279,238412161598,238412174612,238412174883,1764,1764,1764,1764,4,4
235,238412284667,238412290217,238412291107,238412458077,238412470510,238412470731,1764,1764,1764,1764,4,4
236,238412579944,238412584782,238412585916,238412743209,238412755171,238412755401,1764,1764,1764,1764,4,4
237,238412865816,238412870485,238412871525,238413046590,238413058983,238413059204,1764,1764,1764,1764,4,4
238,238413170030,238413175700,238413176874,238413334817,238413346880,238413347210,1764,1764,1764,1764,4,4
239,238413458567,238413463396,238413464487,238413623803,238413635935,238413636166,1764,1764,1764,1764,4,4
240,238413746611,238413751249,238413752132,238413919714,238413932387,238413932758,1764,1764,1764,1764,4,4
241,238414063751,238414069762,238414070893,238414229307,238414241811,238414242051,1764,1764,1764,1764,4,4
242,238414352185,238414356904,238414357797,238414517785,238414530138,238414530388,1764,1764,1764,1764,4,4
243,238414640212,238414644851,238414645621,238414803374,238414815316,238414815556,1764,1764,1764,1764,4,4
244,238414924769,238414930189,238414931062,238415109283,238415121977,238415122257,1764,1764,1764,1764,4,4
245,238415246668,238415251638,238415252518,238415411172,238415423395,238415423646,1764,1764,1764,1764,4,4
246,238415532588,238415537437,238415538250,238415698448,238415710400,238415710630,1764,1764,1764,1764,4,4
247,238415819663,238415825063,238415825863,238415983415,238415995498,238415995768,1764,1764,1764,1764,4,4
248,238416128455,238416133444,238416134508,238416294084,238416306507,238416306768,1764,1764,1764,1764,4,4
249,238416416391,238416421130,238416422050,238416580655,238416592907,238416593178,1764,1764,1764,1764,4,4
250,238416701660,238416706990,238416707853,238416865466,238416878991,238416879271,1764,1764,1764,1764,4,4
251,238416988504,238416993353,238416994203,238417173887,238417186330,238417186580,1764,1764,1764,1764,4,4
252,238417304239,238417309368,238417310232,238417469718,238417482101,238417482361,1764,1764,1764,1764,4,4
253,238417590372,238417595181,238417596151,238417755798,238417768070,238417768331,1764,1764,1764,1764,4,4
254,238417886230,238417891079,238417892102,238418068169,238418080462,238418080713,1764,1764,1764,1764,4,4
255,238418191368,238418196337,238418197167,238418355992,238418368215,238418368485,1764,1764,1764,1764,4,4
256,238419022981,238419029423,238419030527,238419206423,238419219989,238419220319,1765,1765,1765,1765,4,4
257,238419340062,238419345422,238419346482,238419506910,238419519413,238419519724,1765,1765,1765,1765,4,4
258,238419638635,238419643544,238419644648,238419803262,238419815204,238419815415,1765,1765,1765,1765,4,4
259,238419926461,238419931210,238419932070,238420107916,238420120710,238420120971,1765,1765,1765,1765,4,4
260,238420242947,238420247987,238420248870,238420409117,238420421500,238420421801,1765,1765,1765,1765,4,4
261,238420539710,238420544709,238420545479,238420705036,238420717128,238420717379,1765,1765,1765,1765,4,4
262,238420836610,238420841579,238420842713,238421001828,238421029239,238421029530,1765,1765,1765,1765,4,4
263,238421140125,238421144834,238421145724,238421306393,238421319146,238421319387,1765,1765,1765,1765,4,4
264,238421439760,238421445421,238421446294,238421606271,238421618233,238421618474,1765,1765,1765,1765,4,4
265,238421737194,238421742104,238421742973,238421901718,238421914011,238421914252,1765,1765,1765,1765,4,4
266,238422048231,238422053430,238422054554,238422213479,238422226163,238422226403,1765,1765,1765,1765,4,4
267,238422337079,238422342499,238422343328,238422511531,238422524475,238422524676,1765,1765,1765,1765,4,4
268,238422645320,238422649948,238422651052,238422813153,238422825536,238422825796,1765,1765,1765,1765,4,4
269,238422944637,238422949456,238422950266,238423129619,238423142263,238423142573,1765,1765,1765,1765,4,4
270,238423264029,238423269889,238423271084,238423431932,238423444345,238423444596,1765,1765,1765,1765,4,4
271,238423564589,238423569528,238423570488,238423730435,238423742457,238423742828,1765,1765,1765,1765,4,4
272,238423862781,238423867479,238423868222,238424049639,238424061532,238424061872,1765,1765,1765,1765,4,4
273,238424174562,238424180152,238424180992,238424340879,238424353121,238424353422,1765,1765,1765,1765,4,4
274,238424473956,238424478845,238424480009,238424638934,238424650956,238424651197,1765,1765,1765,1765,4,4
275,238424770328,238424775678,238424776618,238424936876,238424948888,238424949179,1765,1765,1765,1765,4,4
276,238425082697,238425088598,238425089691,238425249268,238425261441,238425261711,1765,1765,1765,1765,4,4
277,238425380261,238425385200,238425386010,238425545366,238425557889,238425558210,1765,1765,1765,1765,4,4
278,238425678694,238425683322,238425684316,238425844103,238425856355,238425856596,1765,1765,1765,1765,4,4
279,238425974184,238425979885,238425980715,238426155720,238426168373,238426168734,1765,1765,1765,1765,4,4
280,238426289238,238426294067,238426295141,238426454727,238426467521,238426467821,1765,1765,1765,1765,4,4
281,238426578367,238426583075,238426584085,238426743241,238426755905,238426756245,1765,1765,1765,1765,4,4
282,238426874264,238426880045,238426881039,238427054651,238427066994,238427067315,1765,1765,1765,1765,4,4
283,238427187318,238427192307,238427193277,238427353445,238427365667,238427365988,1765,1765,1765,1765,4,4
284,238427484378,238427489167,238427490020,238427649466,238427661749,238427662039,1765,1765,1765,1765,4,4
285,238427787212,238427792061,238427792901,238427953119,238427965341,238427965612,1765,1765,1765,1765,4,4
286,238428097997,238428102947,238428104130,238428265560,238428277623,238428277893,1765,1765,1765,1765,4,4
287,238428395151,238428399840,238428400900,238428559695,238428571988,238428572218,1765,1765,1765,1765,4,4
288,238429234479,238429241341,238429245110,238429406850,238429420435,238429420806,1766,1766,1766,1766,4,4
289,238429539416,238429544666,238429545596,238429705433,238429718127,238429718527,1766,1766,1766,1766,4,4
290,238429828913,238429833521,238429834505,238429995574,238430030609,238430030909,1766,1766,1766,1766,4,4
