workload,timestamp,cpu_ms,jit_methods,jit_ms,threads,pending_work,gc0,gc1,gc2,allocated_bytes,heap_bytes,rss_bytes
"WorkloadJitting  1: 1 op, 198000.00 ns, 198.0000 us/op",23243704071454,20046.875,2584,429.5544,9,0,10,10,10,4612992,451760,60919808
"WorkloadWarmup   1: 16777216 op, 1209301800.00 ns, 72.0800 ns/op",23243721029955,21703.125,2679,435.3222,9,0,98,98,98,4773664,450680,61169664
"WorkloadWarmup   2: 16777216 op, 1141289900.00 ns, 68.0262 ns/op",23243732561632,22843.75,2680,436.3146,1,0,102,102,102,4787144,441480,55767040
"WorkloadWarmup   3: 16777216 op, 1170234500.00 ns, 69.7514 ns/op",23243744393952,24015.625,2680,436.3146,0,0,106,106,106,4799568,440080,55775232
"WorkloadWarmup   4: 16777216 op, 1153458300.00 ns, 68.7515 ns/op",23243756030200,25171.875,2681,2994.7377,0,0,110,110,110,4811904,440192,55537664
"WorkloadWarmup   5: 16777216 op, 1163226500.00 ns, 69.3337 ns/op",23243767762164,26328.125,2681,2994.7377,0,0,114,114,114,4824240,440344,55566336
"WorkloadWarmup   6: 16777216 op, 1131909800.00 ns, 67.4671 ns/op",23243779184836,27453.125,2734,3010.5608,0,0,118,118,118,4836576,440496,56684544
"WorkloadWarmup   7: 16777216 op, 1142964000.00 ns, 68.1260 ns/op",23243790727281,28562.5,2734,3010.5608,0,0,122,122,122,4848912,440648,56692736
"WorkloadWarmup   8: 16777216 op, 1106080500.00 ns, 65.9275 ns/op",23243801900279,29671.875,2735,5311.9594,0,0,126,126,126,4861248,440800,55734272
"WorkloadWarmup   9: 16777216 op, 1295760300.00 ns, 77.2333 ns/op",23243814974019,30890.625,2799,6664.8377,0,0,130,130,130,4873584,417656,56836096
"WorkloadWarmup  10: 16777216 op, 1393968400.00 ns, 83.0870 ns/op",23243829020497,32250,2799,6664.8377,0,0,134,134,134,4885920,417808,56860672
"WorkloadActual   1: 16777216 op, 1388321100.00 ns, 82.7504 ns/op",23243843010557,33625,2804,8956.536,0,0,138,138,138,4900312,418856,56881152
"WorkloadActual   2: 16777216 op, 1491183200.00 ns, 88.8814 ns/op",23243858027873,35031.25,2804,8956.536,0,0,142,142,142,4912648,419008,56238080
"WorkloadActual   3: 16777216 op, 1397616500.00 ns, 83.3044 ns/op",23243872110658,36421.875,2804,8956.536,0,0,146,146,146,4924984,419160,56258560
"WorkloadActual   4: 16777216 op, 1487910300.00 ns, 88.6864 ns/op",23243887128865,37875,2881,8985.304,0,0,150,150,150,4937320,419312,58556416
"WorkloadActual   5: 16777216 op, 1328174200.00 ns, 79.1654 ns/op",23243900523853,39171.875,2881,8985.304,0,0,154,154,154,4949656,419464,58609664
"WorkloadActual   6: 16777216 op, 1327247100.00 ns, 79.1101 ns/op",23243913932848,40500,2881,8985.304,0,0,158,158,158,4961992,419616,58593280
"WorkloadActual   7: 16777216 op, 1295638900.00 ns, 77.2261 ns/op",23243926990525,41796.875,2881,8985.304,0,0,162,162,162,4974328,419768,58609664
"WorkloadActual   8: 16777216 op, 1326076200.00 ns, 79.0403 ns/op",23243940361400,43109.375,2882,13908.2288,0,0,166,166,166,4986664,419920,58871808
"WorkloadActual   9: 16777216 op, 1337546400.00 ns, 79.7240 ns/op",23243953846154,44421.875,2882,13908.2288,0,0,170,170,170,4999000,420072,58839040
"WorkloadActual  10: 16777216 op, 1313170200.00 ns, 78.2710 ns/op",23243967101100,45734.375,2882,13908.2288,0,0,174,174,174,5011336,420224,56279040
"WorkloadActual  11: 16777216 op, 1320266000.00 ns, 78.6940 ns/op",23243980422359,47031.25,2882,13908.2288,0,0,178,178,178,5023640,420376,56299520
"WorkloadActual  12: 16777216 op, 1301758400.00 ns, 77.5908 ns/op",23243993551680,48343.75,2882,13908.2288,0,0,182,182,182,5035944,420528,56320000
"WorkloadActual  13: 16777216 op, 904300300.00 ns, 53.9005 ns/op",23244002701815,49250,2993,17150.3926,0,0,186,186,186,5048248,420680,57917440
"WorkloadActual  14: 16777216 op, 79016800.00 ns, 4.7098 ns/op",23244003602627,49343.75,2993,17150.3926,0,0,190,190,190,5060552,420832,57774080
"WorkloadActual  15: 16777216 op, 78830600.00 ns, 4.6987 ns/op",23244004507574,49421.875,2993,17150.3926,0,0,194,194,194,5072840,404032,57786368
