workload,timestamp,cpu_ms,jit_methods,jit_ms,threads,pending_work,gc0,gc1,gc2,allocated_bytes,heap_bytes,rss_bytes
"WorkloadJitting  1: 1 op, 154900.00 ns, 154.9000 us/op",23246045641682,19875,2482,6984.8942,10,0,10,10,10,4612656,448912,59695104
"WorkloadWarmup   1: 16777216 op, 170443800.00 ns, 10.1592 ns/op",23246052330019,20515.625,2577,6991.0257,10,0,98,98,98,4777584,452088,59961344
"WorkloadWarmup   2: 16777216 op, 150035800.00 ns, 8.9428 ns/op",23246054008537,20687.5,2577,6991.0257,10,0,102,102,102,4790560,452240,59969536
"WorkloadWarmup   3: 16777216 op, 148183500.00 ns, 8.8324 ns/op",23246055610717,20843.75,2577,6991.0257,10,0,106,106,106,4803528,452392,59990016
"WorkloadWarmup   4: 16777216 op, 147670300.00 ns, 8.8018 ns/op",23246057209025,21015.625,2577,6991.0257,10,0,110,110,110,4816496,452544,60002304
"WorkloadWarmup   5: 16777216 op, 147851100.00 ns, 8.8126 ns/op",23246058796276,21156.25,2577,6991.0257,10,0,114,114,114,4829464,452696,60022784
"WorkloadWarmup   6: 16777216 op, 148305200.00 ns, 8.8397 ns/op",23246060406227,21312.5,2577,6991.0257,10,0,118,118,118,4842432,452848,60039168
"WorkloadWarmup   7: 16777216 op, 147757800.00 ns, 8.8071 ns/op",23246061996876,21468.75,2577,6991.0257,10,0,122,122,122,4855400,453000,60059648
"WorkloadWarmup   8: 16777216 op, 148189700.00 ns, 8.8328 ns/op",23246063607554,21640.625,2577,6991.0257,10,0,126,126,126,4868368,453152,60071936
"WorkloadWarmup   9: 16777216 op, 148146800.00 ns, 8.8302 ns/op",23246065209755,21796.875,2577,6991.0257,10,0,130,130,130,4881336,453304,60092416
"WorkloadWarmup  10: 16777216 op, 149964600.00 ns, 8.9386 ns/op",23246066817198,21953.125,2577,6991.0257,10,0,134,134,134,4894304,453456,55517184
"WorkloadActual   1: 16777216 op, 149390200.00 ns, 8.9043 ns/op",23246068430495,22109.375,2581,6991.2353,10,0,138,138,138,4909328,454504,55525376
"WorkloadActual   2: 16777216 op, 148261500.00 ns, 8.8371 ns/op",23246070034585,22281.25,2581,6991.2353,0,0,142,142,142,4922888,444160,55296000
"WorkloadActual   3: 16777216 op, 147756400.00 ns, 8.8070 ns/op",23246071629149,22437.5,2581,6991.2353,0,0,146,146,146,4935216,443696,55320576
"WorkloadActual   4: 16777216 op, 149856000.00 ns, 8.9321 ns/op",23246073255124,22593.75,2581,6991.2353,0,0,150,150,150,4947544,443848,55332864
"WorkloadActual   5: 16777216 op, 148856500.00 ns, 8.8725 ns/op",23246074862290,22765.625,2581,6991.2353,0,0,154,154,154,4959872,444000,55369728
"WorkloadActual   6: 16777216 op, 150245900.00 ns, 8.9554 ns/op",23246076484154,22921.875,2581,6991.2353,0,0,158,158,158,4972200,444152,55369728
"WorkloadActual   7: 16777216 op, 149662400.00 ns, 8.9206 ns/op",23246078103243,23078.125,2581,6991.2353,0,0,162,162,162,4984528,444304,55386112
"WorkloadActual   8: 16777216 op, 149221300.00 ns, 8.8943 ns/op",23246079717165,23250,2581,6991.2353,0,0,166,166,166,4996856,444456,55402496
"WorkloadActual   9: 16777216 op, 148952700.00 ns, 8.8783 ns/op",23246081314679,23406.25,2581,6991.2353,0,0,170,170,170,5009184,444608,55422976
"WorkloadActual  10: 16777216 op, 148710000.00 ns, 8.8638 ns/op",23246082931970,23562.5,2581,6991.2353,0,0,174,174,174,5021512,444760,55435264
"WorkloadActual  11: 16777216 op, 147813100.00 ns, 8.8103 ns/op",23246084544088,23734.375,2581,6991.2353,0,0,178,178,178,5033808,444912,55455744
"WorkloadActual  12: 16777216 op, 147282200.00 ns, 8.7787 ns/op",23246086131405,23890.625,2581,6991.2353,0,0,182,182,182,5046104,445064,55140352
"WorkloadActual  13: 16777216 op, 148309000.00 ns, 8.8399 ns/op",23246087735421,24046.875,2581,6991.2353,0,0,186,186,186,5058400,445216,55095296
"WorkloadActual  14: 16777216 op, 147814600.00 ns, 8.8104 ns/op",23246089326892,24203.125,2581,6991.2353,0,0,190,190,190,5070696,445368,55107584
"WorkloadActual  15: 16777216 op, 148865600.00 ns, 8.8731 ns/op",23246090933030,24359.375,2581,6991.2353,0,0,194,194,194,5082992,445520,55128064
