workload,timestamp,cpu_ms,jit_methods,jit_ms,threads,pending_work,gc0,gc1,gc2,allocated_bytes,heap_bytes,rss_bytes
"WorkloadJitting  1: 1 op, 167100.00 ns, 167.1000 us/op",23235261795124,265.625,2390,169.3391,11,0,10,10,10,4526376,450864,56754176
"WorkloadWarmup   1: 1024 op, 72500.00 ns, 70.8008 ns/op",23235262158220,296.875,2487,175.5643,11,0,102,102,102,4694968,453912,56692736
"WorkloadActual   1: 1024 op, 71600.00 ns, 69.9219 ns/op",23235262287699,312.5,2491,175.864,11,0,106,106,106,4707376,454816,56639488
