workload,timestamp,cpu_ms,jit_methods,jit_ms,threads,pending_work,gc0,gc1,gc2,allocated_bytes,heap_bytes,rss_bytes
"WorkloadJitting  1: 1 op, 166962.00 ns, 166.9620 us/op",135757722578,40805.952,2998,673.7051,0,0,118,12,10,1816349152,434720,90152960
"WorkloadJitting  2: 16 op, 393776.00 ns, 24.6110 us/op",135762227267,40810.524,3013,675.3351,0,0,126,20,18,1816385152,431752,86175744
"WorkloadWarmup   1: 40744080 op, 998100521.00 ns, 24.4968 ns/op",143023558263,48236.872,3503,851.7926,0,0,258,152,150,1816735784,424936,87105536
"WorkloadWarmup   2: 40744080 op, 1000415639.00 ns, 24.5536 ns/op",144025611643,49238.898,3503,851.7926,0,0,262,156,154,1816762096,425088,87138304
"WorkloadWarmup   3: 40744080 op, 1002741517.00 ns, 24.6107 ns/op",145029975162,50243.181,3503,851.7926,0,0,266,160,158,1816788408,425240,87179264
"WorkloadWarmup   4: 40744080 op, 1006235789.00 ns, 24.6965 ns/op",146037903756,51251.094,3503,851.7926,0,0,270,164,162,1816814720,410888,87212032
"WorkloadWarmup   5: 40744080 op, 998560134.00 ns, 24.5081 ns/op",147038760874,52252.13,3503,851.7926,0,0,274,168,166,1816853424,423456,86913024
"WorkloadWarmup   6: 40744080 op, 1001297039.00 ns, 24.5753 ns/op",148041848470,53265.805,3506,862.941,0,0,278,172,170,1816879736,423608,86941696
"WorkloadWarmup   7: 40744080 op, 995459345.00 ns, 24.4320 ns/op",149038923797,54262.872,3506,862.941,0,0,282,176,174,1816906048,423760,86941696
"WorkloadWarmup   8: 40744080 op, 996677142.00 ns, 24.4619 ns/op",150037240504,55261.17,3506,862.941,0,0,286,180,178,1816932360,423912,86949888
"WorkloadWarmup   9: 40744080 op, 998396466.00 ns, 24.5041 ns/op",151037543094,56262.307,3507,863.7287,0,0,290,184,182,1816958672,424064,86966272
"WorkloadWarmup  10: 40744080 op, 997304404.00 ns, 24.4773 ns/op",152036760755,57262.34,3508,864.5058,0,0,294,188,186,1816984984,424216,86982656
"WorkloadWarmup  11: 40744080 op, 995635786.00 ns, 24.4363 ns/op",153034050833,58259.631,3508,864.5058,0,0,298,192,190,1817007072,420176,87003136
"WorkloadWarmup  12: 40744080 op, 996652946.00 ns, 24.4613 ns/op",154032331352,59257.837,3508,864.5058,0,0,302,196,194,1817025152,412104,87035904
"WorkloadWarmup  13: 40744080 op, 996350336.00 ns, 24.4539 ns/op",155030317587,60255.894,3508,864.5058,0,0,306,200,198,1817059632,420480,87068672
"WorkloadWarmup  14: 40744080 op, 998967728.00 ns, 24.5181 ns/op",156030889494,61256.568,3508,864.5058,0,0,310,204,202,1817085920,420632,87089152
"WorkloadWarmup  15: 40744080 op, 996155420.00 ns, 24.4491 ns/op",157028668980,62254.343,3508,864.5058,0,0,314,208,206,1817111072,420728,87121920
"WorkloadWarmup  16: 40744080 op, 998301412.00 ns, 24.5018 ns/op",158028602133,63254.262,3508,864.5058,0,0,318,212,210,1817136224,420880,87154688
"WorkloadWarmup  17: 40744080 op, 995177862.00 ns, 24.4251 ns/op",159025411265,64251.071,3508,864.5058,0,0,322,216,214,1817153176,412808,87187456
"WorkloadWarmup  18: 40744080 op, 995341779.00 ns, 24.4291 ns/op",160022361671,65248.036,3508,864.5058,0,0,326,220,218,1817178360,412992,87220224
"WorkloadWarmup  19: 40744080 op, 995758568.00 ns, 24.4393 ns/op",161019956482,66245.65,3508,864.5058,0,0,330,224,222,1817211744,421400,87252992
"WorkloadWarmup  20: 40744080 op, 999506515.00 ns, 24.5313 ns/op",162021323856,67251.277,3513,869.2207,0,0,334,228,226,1817229864,413416,87302144
"WorkloadWarmup  21: 40744080 op, 995677300.00 ns, 24.4373 ns/op",163018666740,68248.616,3513,869.2207,0,0,338,232,230,1817256184,413600,87334912
"WorkloadWarmup  22: 40744080 op, 996348669.00 ns, 24.4538 ns/op",164016678047,69246.629,3513,869.2207,0,0,342,236,234,1817290704,422008,87367680
"WorkloadWarmup  23: 40744080 op, 995965833.00 ns, 24.4444 ns/op",165014470474,70244.893,3516,869.6859,0,0,346,240,238,1817308824,413968,87400448
"WorkloadWarmup  24: 40744080 op, 998761088.00 ns, 24.5130 ns/op",166014964993,71244.554,3516,869.6859,0,0,350,244,242,1817343344,421840,87851008
"WorkloadWarmup  25: 40744080 op, 1018549160.00 ns, 24.9987 ns/op",167035602938,72318.314,3579,922.6284,0,0,354,248,246,1817369664,422024,87953408
"WorkloadWarmup  26: 40744080 op, 995826482.00 ns, 24.4410 ns/op",168033130229,73315.896,3579,922.6284,0,0,358,252,250,1817395952,422176,87986176
"WorkloadWarmup  27: 40744080 op, 995378726.00 ns, 24.4300 ns/op",169030111701,74312.841,3579,922.6284,0,0,362,256,254,1817422272,422360,88027136
"WorkloadWarmup  28: 40744080 op, 996552810.00 ns, 24.4588 ns/op",170028288687,75311.071,3579,922.6284,0,0,366,260,258,1817448592,422544,88059904
"WorkloadWarmup  29: 40744080 op, 996776414.00 ns, 24.4643 ns/op",171026988537,76309.909,3579,922.6284,0,0,370,264,262,1817474912,422728,88088576
"WorkloadWarmup  30: 40744080 op, 1000750327.00 ns, 24.5619 ns/op",172029626583,77323.863,3590,934.332,0,0,374,268,266,1817493032,414688,88129536
"WorkloadWarmup  31: 40744080 op, 996677433.00 ns, 24.4619 ns/op",173028061041,78322.518,3591,934.5366,0,0,378,272,270,1817519352,414872,88174592
"WorkloadWarmup  32: 40744080 op, 998321497.00 ns, 24.5022 ns/op",174027995964,79322.478,3591,934.5366,0,0,382,276,274,1817553872,423280,88207360
"WorkloadWarmup  33: 40744080 op, 998054929.00 ns, 24.4957 ns/op",175027926579,80324.749,3593,937.3888,0,0,386,280,278,1817571992,415240,88252416
"WorkloadWarmup  34: 40744080 op, 998969488.00 ns, 24.5182 ns/op",176028648553,81325.464,3593,937.3888,0,0,390,284,282,1817598312,415424,88289280
"WorkloadWarmup  35: 40744080 op, 998641325.00 ns, 24.5101 ns/op",177028967834,82325.73,3593,937.3888,0,0,394,288,286,1817624632,415608,88330240
"WorkloadWarmup  36: 40744080 op, 997353487.00 ns, 24.4785 ns/op",178028259695,83325.689,3594,938.002,0,0,398,292,290,1817659152,424016,88363008
"WorkloadWarmup  37: 40744080 op, 995513188.00 ns, 24.4333 ns/op",179025666253,84323.647,3597,938.7486,0,0,402,296,294,1817685472,424200,88403968
"WorkloadWarmup  38: 40744080 op, 997155917.00 ns, 24.4736 ns/op",180024511597,85322.488,3597,938.7486,0,0,406,300,298,1817703592,416160,88436736
"WorkloadWarmup  39: 40744080 op, 996015144.00 ns, 24.4456 ns/op",181022212202,86320.146,3597,938.7486,0,0,410,304,302,1817729912,416344,88477696
"WorkloadWarmup  40: 40744080 op, 994884430.00 ns, 24.4179 ns/op",182018788775,87316.699,3597,938.7486,0,0,414,308,306,1817756232,416528,88510464
"WorkloadWarmup  41: 40744080 op, 995940344.00 ns, 24.4438 ns/op",183016450347,88314.427,3597,938.7486,0,0,418,312,310,1817782552,416712,88539136
"WorkloadWarmup  42: 40744080 op, 999215737.00 ns, 24.5242 ns/op",184017339602,89315.268,3597,938.7486,0,0,422,316,314,1817807736,416840,88571904
"WorkloadWarmup  43: 40744080 op, 996637007.00 ns, 24.4609 ns/op",185015648283,90313.524,3597,938.7486,0,0,426,320,318,1817832920,417024,88612864
"WorkloadWarmup  44: 40744080 op, 996273898.00 ns, 24.4520 ns/op",186013602402,91311.511,3597,938.7486,0,0,430,324,322,1817866304,425432,88645632
"WorkloadWarmup  45: 40744080 op, 997754157.00 ns, 24.4883 ns/op",187012978771,92310.924,3597,938.7486,0,0,434,328,326,1817891488,425616,88686592
"WorkloadWarmup  46: 40744080 op, 997120067.00 ns, 24.4728 ns/op",188011735438,93309.686,3597,938.7486,0,0,438,332,330,1817916672,425800,88719360
"WorkloadWarmup  47: 40744080 op, 996799027.00 ns, 24.4649 ns/op",189010174461,94308.135,3597,938.7486,0,0,442,336,334,1817941856,425984,88760320
"WorkloadWarmup  48: 40744080 op, 999790400.00 ns, 24.5383 ns/op",190011608474,95309.604,3597,938.7486,0,0,446,340,338,1817967040,426168,88797184
"WorkloadWarmup  49: 40744080 op, 998391755.00 ns, 24.5040 ns/op",191011642649,96309.616,3597,938.7486,0,0,450,344,342,1817992224,426352,88838144
"WorkloadWarmup  50: 40744080 op, 995520618.00 ns, 24.4335 ns/op",192008801049,97306.789,3597,938.7486,0,0,454,348,346,1818017408,426536,88870912
"WorkloadActual   1: 40744080 op, 996631585.00 ns, 24.4608 ns/op",193007946002,98306.385,3602,939.4766,0,0,458,352,350,1818046184,427360,88920064
"WorkloadActual   2: 40744080 op, 996334359.00 ns, 24.4535 ns/op",194005933902,99304.375,3602,939.4766,0,0,462,356,354,1818072504,427568,88952832
"WorkloadActual   3: 40744080 op, 995198408.00 ns, 24.4256 ns/op",195002800389,100301.232,3602,939.4766,0,0,466,360,358,1818098824,427720,88993792
"WorkloadActual   4: 40744080 op, 995194783.00 ns, 24.4255 ns/op",195999674732,101298.195,3602,939.4766,0,0,470,364,362,1818125144,427872,89026560
"WorkloadActual   5: 40744080 op, 997076231.00 ns, 24.4717 ns/op",196998573711,102297.521,3603,939.9253,0,0,474,368,366,1818151464,428024,89079808
"WorkloadActual   6: 40744080 op, 996459278.00 ns, 24.4565 ns/op",197996706046,103295.677,3603,939.9253,0,0,478,372,370,1818177784,428176,89112576
"WorkloadActual   7: 40744080 op, 995356926.00 ns, 24.4295 ns/op",198993713689,104292.701,3603,939.9253,0,0,482,376,374,1818204104,428328,89153536
"WorkloadActual   8: 40744080 op, 995650585.00 ns, 24.4367 ns/op",199990993160,105290.026,3603,939.9253,0,0,486,380,378,1818230424,428480,89186304
"WorkloadActual   9: 40744080 op, 996128037.00 ns, 24.4484 ns/op",200989048671,106288.214,3603,939.9253,0,0,490,384,382,1818256744,428632,89214976
"WorkloadActual  10: 40744080 op, 996126235.00 ns, 24.4484 ns/op",201987125833,107287.742,3604,941.9271,0,0,494,388,386,1818274864,420560,89260032
"WorkloadActual  11: 40744080 op, 996071326.00 ns, 24.4470 ns/op",202984886238,108285.471,3604,941.9271,0,0,498,392,390,1818309352,428936,89300992
"WorkloadActual  12: 40744080 op, 997274983.00 ns, 24.4766 ns/op",203983887899,109284.44,3604,941.9271,0,0,502,396,394,1818335640,429088,89333760
"WorkloadActual  13: 40744080 op, 998534478.00 ns, 24.5075 ns/op",204984140438,110284.636,3604,941.9271,0,0,506,400,398,1818353728,421016,89374720
"WorkloadActual  14: 40744080 op, 1004546607.00 ns, 24.6550 ns/op",205991182892,111291.761,3604,941.9271,0,0,510,404,402,1818384208,425360,87638016
"WorkloadActual  15: 40744080 op, 1001743717.00 ns, 24.5862 ns/op",206994490843,112295.009,3604,941.9271,0,0,514,408,406,1818417560,433680,87638016
"WorkloadActual  16: 40744080 op, 1000721967.00 ns, 24.5612 ns/op",207996757638,113297.232,3604,941.9271,0,0,518,412,410,1818442712,433832,87638016
"WorkloadActual  17: 40744080 op, 1001046323.00 ns, 24.5691 ns/op",208999922222,114301.025,3607,943.0111,0,0,522,416,414,1818460800,425816,87650304
"WorkloadActual  18: 40744080 op, 1001920517.00 ns, 24.5906 ns/op",210003490550,115304.575,3607,943.0111,0,0,526,420,418,1818495288,434192,87650304
"WorkloadActual  19: 40744080 op, 1000948586.00 ns, 24.5667 ns/op",211006036443,116307.059,3607,943.0111,0,0,530,424,422,1818521576,434344,87650304
"WorkloadActual  20: 40744080 op, 1000492092.00 ns, 24.5555 ns/op",212008170906,117309.286,3607,943.0111,0,0,534,428,426,1818535472,422080,87658496
"WorkloadActual  21: 40744080 op, 1000255460.00 ns, 24.5497 ns/op",213010000749,118311.121,3607,943.0111,0,0,538,432,430,1818560632,422176,87691264
"WorkloadActual  22: 40744080 op, 1001422532.00 ns, 24.5784 ns/op",214013039472,119314.119,3607,943.0111,0,0,542,436,434,1818585792,422328,87724032
"WorkloadActual  23: 40744080 op, 1000732091.00 ns, 24.5614 ns/op",215015349272,120316.423,3607,943.0111,0,0,546,440,438,1818619152,430704,87756800
"WorkloadActual  24: 40744080 op, 1000719507.00 ns, 24.5611 ns/op",216017696783,121318.73,3607,943.0111,0,0,550,444,442,1818636112,422632,87789568
"WorkloadActual  25: 40744080 op, 1001899730.00 ns, 24.5901 ns/op",217021223075,122322.168,3607,943.0111,0,0,554,448,446,1818661272,422784,87822336
