workload,timestamp,cpu_ms,jit_methods,jit_ms,threads,pending_work,gc0,gc1,gc2,allocated_bytes,heap_bytes,rss_bytes
"WorkloadJitting  1: 1 op, 143000.00 ns, 143.0000 us/op",23239784287778,19953.125,2457,3722.7529,12,0,10,10,10,4618544,451840,59961344
"WorkloadWarmup   1: 67108864 op, 125918400.00 ns, 1.8763 ns/op",23239805316757,22062.5,2552,3728.5578,12,0,106,106,106,4850176,455208,55861248
"WorkloadWarmup   2: 67108864 op, 125457000.00 ns, 1.8695 ns/op",23239806681039,22187.5,2552,3728.5578,12,0,110,110,110,4863272,455360,55873536
"WorkloadWarmup   3: 67108864 op, 125778300.00 ns, 1.8742 ns/op",23239808045108,22328.125,2552,3728.5578,0,0,114,114,114,4877272,442000,55595008
"WorkloadWarmup   4: 67108864 op, 125271900.00 ns, 1.8667 ns/op",23239809402944,22468.75,2552,3728.5578,0,0,118,118,118,4889600,441408,55619584
"WorkloadWarmup   5: 67108864 op, 125193900.00 ns, 1.8655 ns/op",23239810761078,22593.75,2552,3728.5578,0,0,122,122,122,4901928,441560,55635968
"WorkloadWarmup   6: 67108864 op, 125237900.00 ns, 1.8662 ns/op",23239812115876,22734.375,2552,3728.5578,0,0,126,126,126,4914256,441712,55672832
"WorkloadWarmup   7: 67108864 op, 125849000.00 ns, 1.8753 ns/op",23239813482785,22875,2552,3728.5578,0,0,130,130,130,4926584,441864,55414784
"WorkloadWarmup   8: 67108864 op, 126231600.00 ns, 1.8810 ns/op",23239814860109,23015.625,2552,3728.5578,0,0,134,134,134,4938912,442016,55435264
"WorkloadWarmup   9: 67108864 op, 125279200.00 ns, 1.8668 ns/op",23239816215320,23140.625,2552,3728.5578,0,0,138,138,138,4951240,442168,55447552
"WorkloadWarmup  10: 67108864 op, 125245200.00 ns, 1.8663 ns/op",23239817575438,23265.625,2552,3728.5578,0,0,142,142,142,4971768,450544,55476224
"WorkloadActual   1: 67108864 op, 125163900.00 ns, 1.8651 ns/op",23239818935271,23406.25,2556,3728.8246,0,0,146,146,146,4980384,443432,55492608
"WorkloadActual   2: 67108864 op, 125371200.00 ns, 1.8682 ns/op",23239820291545,23531.25,2556,3728.8246,0,0,150,150,150,4992712,443584,55504896
"WorkloadActual   3: 67108864 op, 126569600.00 ns, 1.8860 ns/op",23239821664440,23671.875,2556,3728.8246,0,0,154,154,154,5005040,443736,55525376
"WorkloadActual   4: 67108864 op, 125106700.00 ns, 1.8642 ns/op",23239823023586,23812.5,2556,3728.8246,0,0,158,158,158,5017368,443888,55545856
"WorkloadActual   5: 67108864 op, 124763100.00 ns, 1.8591 ns/op",23239824377251,23953.125,2556,3728.8246,0,0,162,162,162,5032000,444040,55250944
"WorkloadActual   6: 67108864 op, 125209500.00 ns, 1.8658 ns/op",23239825735586,24078.125,2556,3728.8246,0,0,166,166,166,5046632,444192,55267328
"WorkloadActual   7: 67108864 op, 125296200.00 ns, 1.8671 ns/op",23239827091049,24218.75,2556,3728.8246,0,0,170,170,170,5058960,444344,55287808
"WorkloadActual   8: 67108864 op, 125534100.00 ns, 1.8706 ns/op",23239828457413,24359.375,2556,3728.8246,0,0,174,174,174,5071288,444496,55300096
"WorkloadActual   9: 67108864 op, 125152000.00 ns, 1.8649 ns/op",23239829812543,24468.75,2556,3728.8246,0,0,178,178,178,5083616,444648,55320576
"WorkloadActual  10: 67108864 op, 125081300.00 ns, 1.8639 ns/op",23239831167397,24593.75,2556,3728.8246,0,0,182,182,182,5095944,444800,55332864
"WorkloadActual  11: 67108864 op, 125448400.00 ns, 1.8693 ns/op",23239832525919,24734.375,2556,3728.8246,0,0,186,186,186,5108240,444952,55353344
"WorkloadActual  12: 67108864 op, 125387900.00 ns, 1.8684 ns/op",23239833884667,24859.375,2556,3728.8246,0,0,190,190,190,5120536,445104,55365632
"WorkloadActual  13: 67108864 op, 124761100.00 ns, 1.8591 ns/op",23239835238099,25000,2556,3728.8246,0,0,194,194,194,5132832,445256,55386112
"WorkloadActual  14: 67108864 op, 125544700.00 ns, 1.8708 ns/op",23239836603857,25140.625,2556,3728.8246,0,0,198,198,198,5145128,445408,55398400
"WorkloadActual  15: 67108864 op, 139540000.00 ns, 2.0793 ns/op",23239838105123,25265.625,2556,3728.8246,0,0,202,202,202,5157424,445560,55418880
