workload,timestamp,cpu_ms,jit_methods,jit_ms,threads,pending_work,gc0,gc1,gc2,allocated_bytes,heap_bytes,rss_bytes
"WorkloadJitting  1: 1 op, 146700.00 ns, 146.7000 us/op",23235979290619,19968.75,2428,6531.3291,12,0,10,10,10,4617392,450904,60309504
"WorkloadWarmup   1: 16777216 op, 1050750500.00 ns, 62.6296 ns/op",23235994711879,21484.375,2523,6537.6477,11,0,98,98,98,4782448,454136,60596224
"WorkloadWarmup   2: 16777216 op, 1049880100.00 ns, 62.5777 ns/op",23236005324531,22531.25,2523,6537.6477,0,0,102,102,102,4796256,442760,55476224
"WorkloadWarmup   3: 16777216 op, 1047659300.00 ns, 62.4454 ns/op",23236015918659,23546.875,2523,6537.6477,0,0,106,106,106,4808656,442296,55230464
"WorkloadWarmup   4: 16777216 op, 1044619500.00 ns, 62.2642 ns/op",23236026475064,24609.375,2523,6537.6477,0,0,110,110,110,4821056,442448,54784000
"WorkloadWarmup   5: 16777216 op, 1049890900.00 ns, 62.5784 ns/op",23236037086885,25671.875,2523,6537.6477,0,0,114,114,114,4833480,441536,54861824
"WorkloadWarmup   6: 16777216 op, 1069707800.00 ns, 63.7596 ns/op",23236047894984,26750,2523,6537.6477,0,0,118,118,118,4845816,441648,54886400
"WorkloadWarmup   7: 16777216 op, 1046807300.00 ns, 62.3946 ns/op",23236058472598,27796.875,2523,6537.6477,0,0,122,122,122,4858152,441800,54915072
"WorkloadWarmup   8: 16777216 op, 1065315600.00 ns, 63.4978 ns/op",23236069237670,28875,2523,6537.6477,0,0,126,126,126,4870488,441952,55074816
"WorkloadWarmup   9: 16777216 op, 1054346500.00 ns, 62.8439 ns/op",23236079897528,29906.25,2523,6537.6477,0,0,130,130,130,4882824,418808,55148544
"WorkloadWarmup  10: 16777216 op, 1056501600.00 ns, 62.9724 ns/op",23236090581222,30953.125,2523,6537.6477,0,0,134,134,134,4895160,418960,55160832
"WorkloadActual   1: 16777216 op, 1053153000.00 ns, 62.7728 ns/op",23236101229751,32000,2528,10416.8338,0,0,138,138,138,4909552,420008,55181312
"WorkloadActual   2: 16777216 op, 1049922000.00 ns, 62.5802 ns/op",23236111842621,33046.875,2528,10416.8338,0,0,142,142,142,4921888,420160,55050240
"WorkloadActual   3: 16777216 op, 907998200.00 ns, 54.1209 ns/op",23236121042857,33953.125,2535,10513.8648,0,0,146,146,146,4934224,420312,56049664
"WorkloadActual   4: 16777216 op, 908529400.00 ns, 54.1526 ns/op",23236130249345,34843.75,2535,10513.8648,0,0,150,150,150,4946560,420464,56070144
"WorkloadActual   5: 16777216 op, 898075600.00 ns, 53.5295 ns/op",23236139338292,35718.75,2535,10513.8648,0,0,154,154,154,4958896,420616,56082432
"WorkloadActual   6: 16777216 op, 914969200.00 ns, 54.5364 ns/op",23236148607722,36640.625,2536,13919.1333,0,0,158,158,158,4971232,420768,55468032
"WorkloadActual   7: 16777216 op, 896149200.00 ns, 53.4147 ns/op",23236157685035,37546.875,2536,13919.1333,0,0,162,162,162,4983568,420920,55312384
"WorkloadActual   8: 16777216 op, 905097600.00 ns, 53.9480 ns/op",23236166852930,38453.125,2536,13919.1333,0,0,166,166,166,4995904,421072,55332864
"WorkloadActual   9: 16777216 op, 899565900.00 ns, 53.6183 ns/op",23236175971893,39375,2538,16597.5921,0,0,170,170,170,5008240,421224,55713792
"WorkloadActual  10: 16777216 op, 897030100.00 ns, 53.4672 ns/op",23236185054945,40265.625,2538,16597.5921,0,0,174,174,174,5020576,421376,55734272
"WorkloadActual  11: 16777216 op, 894701000.00 ns, 53.3283 ns/op",23236194114715,41156.25,2538,16597.5921,0,0,178,178,178,5032880,421528,55746560
"WorkloadActual  12: 16777216 op, 894066500.00 ns, 53.2905 ns/op",23236203167926,42015.625,2538,16597.5921,0,0,182,182,182,5045184,421680,55463936
"WorkloadActual  13: 16777216 op, 889599900.00 ns, 53.0243 ns/op",23236212178337,42890.625,2538,16597.5921,0,0,186,186,186,5057488,421832,55484416
"WorkloadActual  14: 16777216 op, 897802500.00 ns, 53.5132 ns/op",23236221269812,43796.875,2538,16597.5921,0,0,190,190,190,5072096,421984,55529472
"WorkloadActual  15: 16777216 op, 895985900.00 ns, 53.4049 ns/op",23236230343057,44703.125,2538,16597.5921,0,0,194,194,194,5084400,422136,55341056
