Sample,Start,Release,Resume,HandlerEnd,Return,End,Gen0Before,Gen0After,Gen2Before,Gen2After,ThreadsBefore,ThreadsAfter
36,191655909484,191655912670,191655913892,191656129182,191656132188,191656132398,1737,1737,1737,1737,5,5
37,191656232093,191656235690,191656238004,191656433648,191656435902,191656436102,1737,1737,1737,1737,5,5
38,191656535056,191656538142,191656539324,191656736851,191656738864,191656739075,1737,1737,1737,1737,5,5
39,191656841395,191656845302,191656846664,191657061373,191657065119,191657065329,1737,1737,1737,1737,5,5
40,191657183408,191657188688,191657190822,191657383650,191657396054,191657396304,1737,1737,1737,1737,5,5
41,191657522629,191657527127,191657529321,191657731537,191657735043,191657735264,1737,1737,1737,1737,5,5
42,191657837764,191657841150,191657842443,191658058163,191658061792,191658061992,1737,1737,1737,1737,5,5
43,191658178358,191658183658,191658185942,191658341521,191658353243,191658353474,1737,1737,1737,1737,5,5
44,191658461083,191658465462,191658467606,191658664151,191658667296,191658667467,1737,1737,1737,1737,5,5
45,191658768134,191658772311,191658773552,191658929552,191658943297,191658943538,1737,1737,1737,1737,5,5
46,191659076315,191659082556,191659083860,191659280355,191659284343,191659284573,1737,1737,1737,1737,5,5
47,191659388145,191659392373,191659393453,191659550896,191659563459,191659563629,1737,1737,1737,1737,5,5
48,191659684614,191659689303,191659690417,191659887302,191659890999,191659891230,1737,1737,1737,1737,5,5
49,191659992518,191659996666,191659998088,191660216694,191660219970,191660220431,1737,1737,1737,1737,5,5
50,191660324003,191660327580,191660328973,191660525017,191660527131,191660527311,1737,1737,1737,1737,5,5
51,191660625654,191660628810,191660630082,191660825755,191660827889,191660828080,1737,1737,1737,1737,5,5
52,191660927615,191660930700,191660931933,191661147463,191661149978,191661150148,1737,1737,1737,1737,5,5
53,191661250624,191661254672,191661256014,191661451858,191661454892,191661455053,1737,1737,1737,1737,5,5
54,191661573493,191661578342,191661581989,191661738910,191661750181,191661750371,1737,1737,1737,1737,5,5
55,191662488272,191662494503,191662495727,191662699486,191662704725,191662704986,1738,1738,1738,1738,5,5
56,191662811724,191662816473,191662817924,191662976018,191662989813,191662990074,1738,1738,1738,1738,5,5
57,191663142797,191663148138,191663149502,191663345415,191663349694,191663350004,1738,1738,1738,1738,5,5
58,191663453266,191663457514,191663459237,191663655491,191663658006,191663658156,1738,1738,1738,1738,5,5
59,191663755808,191663758974,191663760176,191663956160,191663958384,191663958594,1738,1738,1738,1738,5,5
60,191664077335,191664080952,191664082715,191664278428,191664281853,191664282053,1738,1738,1738,1738,5,5
61,191664399672,191664404752,191664406815,191664601286,191664614822,191664615122,1738,1738,1738,1738,5,5
62,191664748189,191664753048,191664755062,191664952028,191664955755,191664955965,1738,1738,1738,1738,5,5
63,191665076709,191665080597,191665082380,191665279056,191665281781,191665281931,1738,1738,1738,1738,5,5
64,191665382818,191665386836,191665388420,191665546504,191665559869,191665560149,1738,1738,1738,1738,5,5
65,191665705820,191665712111,191665713051,191665912041,191665916399,191665916710,1738,1738,1738,1738,5,5
66,191666050448,191666055357,191666057591,191666254056,191666257333,191666257553,1738,1738,1738,1738,5,5
67,191666361145,191666364492,191666366024,191666563491,191666565846,191666566046,1738,1738,1738,1738,5,5
68,191666665741,191666668817,191666670931,191666867917,191666870101,191666870271,1738,1738,1738,1738,5,5
69,191666968995,191666972180,191666973423,191667188302,191667191820,191667192020,1738,1738,1738,1738,5,5
70,191667296965,191667301564,191667303658,191667499992,191667502978,191667503188,1738,1738,1738,1738,5,5
71,191667601481,191667604847,191667606089,191667800691,191667802765,191667802945,1738,1738,1738,1738,5,5
72,191667903522,191667906888,191667908201,191668123691,191668126656,191668126837,1738,1738,1738,1738,5,5
73,191668226271,191668230349,191668231762,191668428808,191668430851,191668431082,1738,1738,1738,1738,5,5
74,191668530045,191668533392,191668534584,191668729215,191668731450,191668731660,1738,1738,1738,1738,5,5
75,191668829131,191668832227,191668833509,191669046936,191669050051,191669050372,1738,1738,1738,1738,5,5
76,191669150969,191669154465,191669156098,191669351872,191669354327,191669354517,1738,1738,1738,1738,5,5
77,191669452018,191669455114,191669456326,191669651619,191669653983,191669654164,1738,1738,1738,1738,5,5
78,191669752105,191669755982,191669757105,191669952077,191669954211,191669954471,1738,1738,1738,1738,5,5
79,191670070256,191670073813,191670075556,191670270669,191670273323,191670273564,1738,1738,1738,1738,5,5
80,191670371466,191670374752,191670376054,191670572098,191670574293,191670574463,1738,1738,1738,1738,5,5
81,191670674108,191670677304,191670679328,191670875462,191670877546,191670877726,1738,1738,1738,1738,5,5
82,191670978063,191670981409,191670982621,191671198692,191671201778,191671201958,1738,1738,1738,1738,5,5
83,191671304108,191671307484,191671309207,191671505652,191671507836,191671507977,1738,1738,1738,1738,5,5
84,191671607652,191671610878,191671612321,191671808044,191671810178,191671810358,1738,1738,1738,1738,5,5
85,191671909803,191671913550,191671915063,191672128870,191672131685,191672131876,1738,1738,1738,1738,5,5
86,191672234937,191672238283,191672239956,191672435319,191672437463,191672437614,1738,1738,1738,1738,5,5
87,191673153864,191673160276,191673161436,191673323157,191673338555,191673338956,1739,1739,1739,1739,5,5
88,191673464128,191673469659,191673470853,191673667147,191673671365,191673671586,1739,1739,1739,1739,5,5
89,191673775428,191673779596,191673780897,191673938309,191673951243,191673951464,1739,1739,1739,1739,5,5
90,191674083289,191674088208,191674090652,191674290543,191674294160,191674294341,1739,1739,1739,1739,5,5
91,191674399205,191674402692,191674404215,191674602302,191674604477,191674604707,1739,1739,1739,1739,5,5
92,191674707037,191674710243,191674711556,191674915103,191674917698,191674917839,1739,1739,1739,1739,5,5
93,191675036349,191675040076,191675041769,191675241149,191675243734,191675243974,1739,1739,1739,1739,5,5
94,191675345383,191675349450,191675350663,191675547328,191675549612,191675549772,1739,1739,1739,1739,5,5
95,191675651351,191675654537,191675655859,191675852835,191675855100,191675855290,1739,1739,1739,1739,5,5
96,191675956388,191675959684,191675960916,191676174122,191676177428,191676177599,1739,1739,1739,1739,5,5
97,191676279989,191676283595,191676285571,191676442833,191676456017,191676456218,1739,1739,1739,1739,5,5
98,191676576561,191676581691,191676582601,191676780779,191676784666,191676784896,1739,1739,1739,1739,5,5
99,191676885934,191676890062,191676891454,191677108307,191677111393,191677111623,1739,1739,1739,1739,5,5
100,191677215006,191677219314,191677220798,191677377689,191677390493,191677390714,1739,1739,1739,1739,5,5
101,191677811295,191677818087,191677819338,191678036592,191678041603,191678041883,1739,1739,1739,1739,5,5
102,191678157908,191678163188,191678165322,191678320490,191678332262,191678332513,1739,1739,1739,1739,5,5
103,191678453738,191678458357,191678459266,191678665870,191678670619,191678671020,1739,1739,1739,1739,5,5
104,191678779892,191678784310,191678785945,191678940903,191678955981,191678956362,1739,1739,1739,1739,5,5
105,191679087024,191679092174,191679094306,191679251418,191679264853,191679265123,1739,1739,1739,1739,5,5
106,191679374607,191679379406,191679382193,191679573317,191679585290,191679585540,1739,1739,1739,1739,5,5
107,191679711734,191679716734,191679718858,191679917236,191679920602,191679920793,1739,1739,1739,1739,5,5
108,191680042038,191680046747,191680048538,191680205941,191680218354,191680218574,1739,1739,1739,1739,5,5
109,191680325984,191680330873,191680332957,191680529943,191680532808,191680532998,1739,1739,1739,1739,5,5
110,191680633365,191680636751,191680638084,191680834709,191680836863,191680837013,1739,1739,1739,1739,5,5
111,191680937229,191680940245,191680941447,191681157028,191681160616,191681160846,1739,1739,1739,1739,5,5
112,191681268216,191681271802,191681273596,191681391645,191681393949,191681395272,1739,1739,1739,1739,5,5
113,191681485329,191681487804,191681488695,191681605482,191681606985,191681607516,1739,1739,1739,1739,5,5
114,191681700228,191681702492,191681703284,191681820091,191681821363,191681821724,1739,1739,1739,1739,5,5
115,191681914045,191681916219,191681916981,191682054446,191682056420,191682056930,1739,1739,1739,1739,5,5
116,191682149542,191682152097,191682153119,191682270046,191682271559,191682272030,1739,1739,1739,1739,5,5
117,191682361797,191682363871,191682364762,191682482220,191682483723,191682484134,1739,1739,1739,1739,5,5
118,191682573129,191682575885,191682576656,191682695306,191682696579,191682696929,1739,1739,1739,1739,5,5
119,191683698850,191683705533,191683706683,191683865398,191683879053,191683879394,1740,1740,1740,1740,5,5
120,191684060400,191684066371,191684067455,191684221060,191684235096,191684235397,1740,1740,1740,1740,5,5
121,191684399622,191684405112,191684406373,191684559628,191684572271,191684572592,1740,1740,1740,1740,5,5
122,191684730785,191684735965,191684737199,191684896324,191684908758,191684909018,1740,1740,1740,1740,5,5
123,191685083813,191685089353,191685090383,191685244039,191685256802,191685257053,1740,1740,1740,1740,5,5
124,191685420927,191685425897,191685426840,191685580635,191685592027,191685592227,1740,1740,1740,1740,5,5
125,191685758917,191685763946,191685764916,191685917159,191685929682,191685929923,1740,1740,1740,1740,5,5
126,191686109607,191686114956,191686116150,191686271990,191686285485,191686285805,1740,1740,1740,1740,5,5
127,191686441695,191686448087,191686449989,191686604936,191686617179,191686617420,1740,1740,1740,1740,5,5
128,191686770243,191686775072,191686776156,191686927327,191686938818,191686939049,1740,1740,1740,1740,5,5
129,191687121969,191687127308,191687128519,191687281934,191687294577,191687294888,1740,1740,1740,1740,5,5
130,191687455957,191687462609,191687464004,191687625413,191687637767,191687637997,1740,1740,1740,1740,5,5
131,191687791232,191687796291,191687797141,191687951007,191687963129,191687963370,1740,1740,1740,1740,5,5
132,191688140058,191688145237,191688146411,191688299756,191688311498,191688311768,1740,1740,1740,1740,5,5
133,191688480822,191688486914,191688487984,191688639986,191688652490,191688652700,1740,1740,1740,1740,5,5
134,191688808439,191688813438,191688814512,191688966124,191688978947,191688979188,1740,1740,1740,1740,5,5
135,191689148813,191689154313,191689155193,191689307536,191689319529,191689319759,1740,1740,1740,1740,5,5
136,191689469748,191689475769,191689476722,191689628664,191689640256,191689640466,1740,1740,1740,1740,5,5
137,191689807226,191689812145,191689813055,191689965258,191689977320,191689977551,1740,1740,1740,1740,5,5
138,191690155231,191690160611,191690161604,191690314478,191690326901,191690327162,1740,1740,1740,1740,5,5
139,191690475347,191690481388,191690482358,191690635383,191690647184,191690647415,1740,1740,1740,1740,5,5
140,191690801521,191690806290,191690807214,191690960659,191690972180,191690972390,1740,1740,1740,1740,5,5
141,191691158195,191691163525,191691164586,191691317600,191691330764,191691331045,1740,1740,1740,1740,5,5
142,191691485982,191691492244,191691493538,191691645601,191691657663,191691657903,1740,1740,1740,1740,5,5
143,191691812421,191691817630,191691818540,191691970142,191691981774,191691981984,1740,1740,1740,1740,5,5
144,191692154945,191692160345,191692161379,191692314593,191692326455,191692326696,1740,1740,1740,1740,5,5
145,191692491692,191692498194,191692499515,191692651788,191692664692,191692665052,1740,1740,1740,1740,5,5
146,191692822325,191692827424,191692828498,191692982384,191692994276,191692994516,1740,1740,1740,1740,5,5
147,191693167107,191693172457,191693173407,191693328064,191693340647,191693340898,1740,1740,1740,1740,5,5
148,191693494563,191693499412,191693500426,191693654202,191693666695,191693666925,1740,1740,1740,1740,5,5
149,191693836761,191693841700,191693842740,191693998389,191694032412,191694032733,1740,1740,1740,1740,5,5
150,191694190987,191694196357,191694197621,191694350856,191694363760,191694363990,1740,1740,1740,1740,5,5
151,191695105678,191695111949,191695112990,191695269280,191695282324,191695282654,1741,1741,1741,1741,5,5
152,191695396717,191695401756,191695402709,191695555042,191695566714,191695566984,1741,1741,1741,1741,5,5
153,191695677049,191695681647,191695682848,191695836574,191695849307,191695849618,1741,1741,1741,1741,5,5
154,191695961846,191695966485,191695967588,191696143405,191696156299,191696156630,1741,1741,1741,1741,5,5
155,191696268658,191696273447,191696274557,191696426369,191696437991,191696438221,1741,1741,1741,1741,5,5
156,191696549658,191696553966,191696555140,191696707282,191696718633,191696718904,1741,1741,1741,1741,5,5
157,191696829720,191696834278,191696835058,191696987551,191696998501,191696998732,1741,1741,1741,1741,5,5
158,191697127752,191697132470,191697133494,191697287259,191697298901,191697299232,1741,1741,1741,1741,5,5
159,191697409887,191697415227,191697416137,191697571797,191697584280,191697584490,1741,1741,1741,1741,5,5
160,191697696127,191697700576,191697701689,191697853251,191697864492,191697864732,1741,1741,1741,1741,5,5
161,191697974807,191697979415,191697980345,191698151133,191698163175,191698163405,1741,1741,1741,1741,5,5
162,191698276806,191698282226,191698283440,191698441914,191698454438,191698454798,1741,1741,1741,1741,5,5
163,191698564762,191698569271,191698570161,191698722013,191698733043,191698733304,1741,1741,1741,1741,5,5
164,191698842847,191698847235,191698848209,191698999961,191699033253,191699033593,1741,1741,1741,1741,5,5
165,191699144349,191699150079,191699151280,191699304375,191699316206,191699316397,1741,1741,1741,1741,5,5
166,191699427704,191699432222,191699433245,191699584607,191699596639,191699596869,1741,1741,1741,1741,5,5
167,191699706132,191699710631,191699711571,191699864996,191699876387,191699876618,1741,1741,1741,1741,5,5
168,191699988145,191699993364,191699994388,191700169323,191700181315,191700181566,1741,1741,1741,1741,5,5
169,191700293684,191700298423,191700299363,191700452968,191700465301,191700465581,1741,1741,1741,1741,5,5
170,191700577580,191700582950,191700584013,191700738209,191700750142,191700750402,1741,1741,1741,1741,5,5
171,191700861388,191700866528,191700867348,191701046661,191701060196,191701060537,1741,1741,1741,1741,5,5
172,191701173677,191701178476,191701179619,191701332043,191701343253,191701343514,1741,1741,1741,1741,5,5
173,191701452426,191701456884,191701457784,191701609075,191701620096,191701620346,1741,1741,1741,1741,5,5
174,191701730140,191701735150,191701735882,191701887855,191701899787,191701900017,1741,1741,1741,1741,5,5
175,191702025781,191702030580,191702031590,191702184103,191702198340,191702198560,1741,1741,1741,1741,5,5
176,191702308224,191702312632,191702313395,191702468643,191702479674,191702479955,1741,1741,1741,1741,5,5
177,191702588746,191702593996,191702594956,191702748452,191702759673,191702759913,1741,1741,1741,1741,5,5
178,191702871991,191702876439,191702877242,191703052688,191703064581,191703064821,1741,1741,1741,1741,5,5
179,191703176719,191703181598,191703182628,191703335883,191703347013,191703347284,1741,1741,1741,1741,5,5
180,191703458190,191703462698,191703463802,191703617688,191703628508,191703628708,1741,1741,1741,1741,5,5
181,191703741778,191703746227,191703747027,191703901603,191703912674,191703912895,1741,1741,1741,1741,5,5
182,191704101886,191704107256,191704108480,191704261303,191704273386,191704273616,1741,1741,1741,1741,5,5
183,191704956565,191704962596,191704963937,191705155623,191705208932,191705209283,1742,1742,1742,1742,5,5
184,191705318014,191705323324,191705324358,191705480077,191705492650,191705492921,1742,1742,1742,1742,5,5
185,191705604879,191705609588,191705610538,191705765505,191705780363,191705780604,1742,1742,1742,1742,5,5
186,191705892752,191705897250,191705898364,191706075954,191706088347,191706088567,1742,1742,1742,1742,5,5
187,191706201016,191706205675,191706206775,191706358888,191706370419,191706370629,1742,1742,1742,1742,5,5
188,191706481796,191706487106,191706488089,191706640823,191706652765,191706652995,1742,1742,1742,1742,5,5
189,191706764092,191706768690,191706769641,191706921603,191706933074,191706933375,1742,1742,1742,1742,5,5
190,191707070169,191707075198,191707076202,191707230989,191707242781,191707243082,1742,1742,1742,1742,5,5
191,191707353587,191707358837,191707359757,191707512901,191707524302,191707524563,1742,1742,1742,1742,5,5
192,191707635890,191707640378,191707641351,191707794286,191707805656,191707805897,1742,1742,1742,1742,5,5
193,191707915360,191707919708,191707920739,191708096044,191708108056,191708108317,1742,1742,1742,1742,5,5
194,191708219874,191708225435,191708226578,191708384311,191708395652,191708395903,1742,1742,1742,1742,5,5
195,191708505567,191708510195,191708511105,191708662667,191708673948,191708674188,1742,1742,1742,1742,5,5
196,191708784293,191708788711,191708789744,191708943831,191708955703,191708955923,1742,1742,1742,1742,5,5
197,191709091184,191709097466,191709099358,191709253494,191709265396,191709265637,1742,1742,1742,1742,5,5
198,191709376453,191709381071,191709382355,191709533285,191709545017,191709545268,1742,1742,1742,1742,5,5
199,191709655463,191709659820,191709660741,191709813354,191709824795,191709824986,1742,1742,1742,1742,5,5
200,191709933958,191709939318,191709940422,191710115838,191710127840,191710128040,1742,1742,1742,1742,5,5
201,191710542039,191710547580,191710548650,191710709228,191710722984,191710723234,1742,1742,1742,1742,5,5
202,191710847164,191710852113,191710853157,191711032891,191711045725,191711046085,1742,1742,1742,1742,5,5
203,191711157633,191711162552,191711163562,191711320133,191711332235,191711332486,1742,1742,1742,1742,5,5
204,191711455865,191711460724,191711462118,191711615964,191711627485,191711627726,1742,1742,1742,1742,5,5
205,191711739263,191711743871,191711744611,191711899188,191711911030,191711911241,1742,1742,1742,1742,5,5
206,191712049798,191712056140,191712057073,191712210037,191712223061,191712223332,1742,1742,1742,1742,5,5
207,191712333987,191712338656,191712340588,191712496628,191712509622,191712509903,1742,1742,1742,1742,5,5
208,191712632701,191712637570,191712638744,191712790836,191712803199,191712803439,1742,1742,1742,1742,5,5
209,191712913053,191712917712,191712918532,191713095050,191713106962,191713107212,1742,1742,1742,1742,5,5
210,191713232214,191713238566,191713240562,191713394908,191713406730,191713406951,1742,1742,1742,1742,5,5
211,191713520151,191713525180,191713525990,191713686598,191713699322,191713699662,1742,1742,1742,1742,5,5
212,191713822491,191713827370,191713828463,191713981307,191713993620,191713993841,1742,1742,1742,1742,5,5
213,191714124794,191714130575,191714131475,191714290370,191714302893,191714303163,1742,1742,1742,1742,5,5
214,191714425821,191714430670,191714431854,191714585379,191714597893,191714598103,1742,1742,1742,1742,5,5
215,191715349419,191715355750,191715357031,191715519633,191715534150,191715534441,1743,1743,1743,1743,5,5
216,191715660415,191715665885,191715667069,191715821345,191715834840,191715835081,1743,1743,1743,1743,5,5
217,191715948241,191715953330,191715954481,191716132752,191716146558,191716146858,1743,1743,1743,1743,5,5
218,191716272441,191716277320,191716278314,191716433141,191716446045,191716446306,1743,1743,1743,1743,5,5
219,191716558594,191716563223,191716564213,191716722888,191716734680,191716734890,1743,1743,1743,1743,5,5
220,191716858500,191716863429,191716864442,191717045509,191717058112,191717058513,1743,1743,1743,1743,5,5
221,191717172595,191717177474,191717178474,191717334634,191717347087,191717347328,1743,1743,1743,1743,5,5
222,191717469355,191717474324,191717475267,191717628221,191717640975,191717641245,1743,1743,1743,1743,5,5
223,191717753233,191717758694,191717759634,191717917146,191717929569,191717929820,1743,1743,1743,1743,5,5
224,191718068337,191718073356,191718074380,191718231361,191718244005,191718244276,1743,1743,1743,1743,5,5
225,191718367104,191718371993,191718373103,191718528692,191718540915,191718541155,1743,1743,1743,1743,5,5
226,191718663783,191718669233,191718670127,191718832338,191718844640,191718844871,1743,1743,1743,1743,5,5
227,191718966758,191718971676,191718972667,191719148062,191719160275,191719160526,1743,1743,1743,1743,5,5
228,191719284065,191719288964,191719289988,191719445607,191719457559,191719457799,1743,1743,1743,1743,5,5
229,191719579135,191719584926,191719586026,191719741114,191719753778,191719754088,1743,1743,1743,1743,5,5
230,191719876966,191719881715,191719882709,191720052384,191720064867,191720065178,1743,1743,1743,1743,5,5
231,191720187334,191720192103,191720192953,191720349003,191720361176,191720361426,1743,1743,1743,1743,5,5
232,191720482912,191720488522,191720489566,191720644684,191720656285,191720656486,1743,1743,1743,1743,5,5
233,191720778212,191720783031,191720784031,191720939360,191720951212,191720951432,1743,1743,1743,1743,5,5
234,191721085591,191721090781,191721091985,191721245931,191721258133,191721258374,1743,1743,1743,1743,5,5
235,191721378968,191721384738,191721385769,191721542650,191721554793,191721555063,1743,1743,1743,1743,5,5
236,191721677631,191721682410,191721683473,191721841527,191721853629,191721853890,1743,1743,1743,1743,5,5
237,191721974293,191721979002,191721979862,191722153695,191722165958,191722166259,1743,1743,1743,1743,5,5
238,191722287914,191722293705,191722294579,191722450468,191722462721,191722462971,1743,1743,1743,1743,5,5
239,191722584587,191722589286,191722590086,191722745504,191722757938,191722758158,1743,1743,1743,1743,5,5
240,191722879313,191722884052,191722885035,191723056574,191723068937,191723069177,1743,1743,1743,1743,5,5
241,191723189601,191723195412,191723196282,191723353003,191723365146,191723365386,1743,1743,1743,1743,5,5
242,191723489737,191723494486,191723495489,191723652721,191723664724,191723664934,1743,1743,1743,1743,5,5
243,191723786560,191723791288,191723792229,191723948890,191723961153,191723961373,1743,1743,1743,1743,5,5
244,191724096013,191724100732,191724101885,191724259097,191724271471,191724271711,1743,1743,1743,1743,5,5
245,191724392976,191724397695,191724398725,191724556668,191724570124,191724570364,1743,1743,1743,1743,5,5
246,191724693393,191724698211,191724699045,191724861917,191724873909,191724874120,1743,1743,1743,1743,5,5
247,191725609866,191725616038,191725617278,191725777346,191725791362,191725791673,1744,1744,1744,1744,5,5
248,191725915803,191725921223,191725922417,191726096480,191726109164,191726109484,1744,1744,1744,1744,5,5
249,191726231311,191726235999,191726237200,191726392468,191726404801,191726405022,1744,1744,1744,1744,5,5
250,191726529904,191726534502,191726535706,191726691826,191726704610,191726704950,1744,1744,1744,1744,5,5
251,191726829702,191726834371,191726835672,191726992012,191727021827,191727022078,1744,1744,1744,1744,5,5
252,191727144936,191727149745,191727150839,191727307239,191727319382,191727319592,1744,1744,1744,1744,5,5
253,191727441869,191727446458,191727447297,191727603528,191727616171,191727616372,1744,1744,1744,1744,5,5
254,191727737186,191727741704,191727742678,191727903176,191727915259,191727915479,1744,1744,1744,1744,5,5
255,191728053004,191728058966,191728059915,191728216867,191728228920,191728229190,1744,1744,1744,1744,5,5
256,191728352008,191728356747,191728357720,191728512488,191728524290,191728524510,1744,1744,1744,1744,5,5
257,191728644774,191728649352,191728650272,191728807815,191728820027,191728820248,1744,1744,1744,1744,5,5
258,191728943146,191728948786,191728949960,191729127540,191729140103,191729140344,1744,1744,1744,1744,5,5
259,191729262571,191729267560,191729268611,191729424801,191729437053,191729437304,1744,1744,1744,1744,5,5
260,191729559661,191729564300,191729565464,191729720541,191729732945,191729733185,1744,1744,1744,1744,5,5
261,191729854330,191729859870,191729860961,191730032970,191730044993,191730045283,1744,1744,1744,1744,5,5
262,191730168723,191730173421,191730174515,191730330655,191730343198,191730343438,1744,1744,1744,1744,5,5
263,191730464173,191730468982,191730470032,191730626322,191730638144,191730638385,1744,1744,1744,1744,5,5
264,191730763617,191730769599,191730770452,191730925830,191730937913,191730938113,1744,1744,1744,1744,5,5
265,191731072152,191731076961,191731078061,191731233180,191731245192,191731245452,1744,1744,1744,1744,5,5
266,191731367549,191731372098,191731373001,191731528289,191731540161,191731540372,1744,1744,1744,1744,5,5
267,191731661046,191731666857,191731667827,191731823386,191731835579,191731835809,1744,1744,1744,1744,5,5
268,191731958527,191731963236,191731964239,191732140567,191732152378,191732152629,1744,1744,1744,1744,5,5
269,191732272933,191732277661,191732278541,191732434080,191732446784,191732447034,1744,1744,1744,1744,5,5
270,191732569061,191732574661,191732575555,191732730312,191732742385,191732742605,1744,1744,1744,1744,5,5
271,191732863149,191732867717,191732868677,191733038613,191733062289,191733062579,1744,1744,1744,1744,5,5
272,191733166642,191733170921,191733172231,191733329944,191733342698,191733342968,1744,1744,1744,1744,5,5
273,191733463252,191733468321,191733469325,191733665890,191733669577,191733669797,1744,1744,1744,1744,5,5
274,191733776315,191733780583,191733781934,191733940007,191733952721,191733952921,1744,1744,1744,1744,5,5
275,191734082121,191734087081,191734089335,191734286741,191734290188,191734290518,1744,1744,1744,1744,5,5
276,191734391876,191734395343,191734396595,191734594603,191734596807,191734596948,1744,1744,1744,1744,5,5
277,191734696633,191734699658,191734700971,191734904208,191734906592,191734906753,1744,1744,1744,1744,5,5
278,191735026355,191735031004,191735032207,191735189219,191735202544,191735202784,1744,1744,1744,1744,5,5
279,191735892656,191735898968,191735900238,191736124665,191736130658,191736130958,1745,1745,1745,1745,5,5
280,191736251542,191736256642,191736258886,191736450462,191736463356,191736463606,1745,1745,1745,1745,5,5
281,191736588719,191736593447,191736595692,191736793419,191736797116,191736797296,1745,1745,1745,1745,5,5
282,191736899436,191736903694,191736904966,191737118793,191737122140,191737122350,1745,1745,1745,1745,5,5
283,191737223708,191737227375,191737229177,191737387190,191737400385,191737400655,1745,1745,1745,1745,5,5
284,191737522121,191737527441,191737528615,191737727293,191737731131,191737731331,1745,1745,1745,1745,5,5
285,191737834222,191737838320,191737839732,191738056715,191738059731,191738059951,1745,1745,1745,1745,5,5
286,191738163975,191738167662,191738169294,191738364397,191738366872,191738367082,1745,1745,1745,1745,5,5
287,191738466386,191738469672,191738471005,191738665867,191738667961,191738668191,1745,1745,1745,1745,5,5
288,191738767125,191738771112,191738772294,191738969351,191738971625,191738971835,1745,1745,1745,1745,5,5
