workload,timestamp,cpu_ms,jit_methods,jit_ms,threads,pending_work,gc0,gc1,gc2,allocated_bytes,heap_bytes,rss_bytes
"WorkloadJitting  1: 1 op, 142300.00 ns, 142.3000 us/op",23237597269847,20093.75,2480,8561.8204,14,0,10,10,10,4613896,451752,59727872
"WorkloadWarmup   1: 16777216 op, 62588300.00 ns, 3.7306 ns/op",23237605064453,20843.75,2575,8568.5541,14,0,130,130,130,4838184,455600,59998208
"WorkloadWarmup   2: 16777216 op, 63633700.00 ns, 3.7929 ns/op",23237605813472,20921.875,2575,8568.5541,14,0,134,134,134,4851400,455744,60018688
"WorkloadWarmup   3: 16777216 op, 62328100.00 ns, 3.7150 ns/op",23237606548880,20984.375,2575,8568.5541,14,0,138,138,138,4864616,455888,60035072
"WorkloadWarmup   4: 16777216 op, 62887800.00 ns, 3.7484 ns/op",23237607283499,21062.5,2575,8568.5541,14,0,142,142,142,4877832,456032,60055552
"WorkloadWarmup   5: 16777216 op, 63168000.00 ns, 3.7651 ns/op",23237608034136,21140.625,2575,8568.5541,14,0,146,146,146,4891048,456176,60067840
"WorkloadWarmup   6: 16777216 op, 62540400.00 ns, 3.7277 ns/op",23237608767756,21218.75,2575,8568.5541,14,0,150,150,150,4904264,456320,60088320
"WorkloadWarmup   7: 16777216 op, 62187400.00 ns, 3.7067 ns/op",23237609496547,21281.25,2575,8568.5541,14,0,154,154,154,4917480,456464,60100608
"WorkloadWarmup   8: 16777216 op, 62263800.00 ns, 3.7112 ns/op",23237610229622,21359.375,2575,8568.5541,14,0,158,158,158,4930696,456608,60121088
"WorkloadWarmup   9: 16777216 op, 62274100.00 ns, 3.7118 ns/op",23237610958686,21421.875,2575,8568.5541,14,0,162,162,162,4943912,456752,60133376
"WorkloadWarmup  10: 16777216 op, 62752500.00 ns, 3.7403 ns/op",23237611704036,21484.375,2575,8568.5541,14,0,166,166,166,4957128,456896,60153856
"WorkloadActual   1: 16777216 op, 62720800.00 ns, 3.7385 ns/op",23237612440875,21562.5,2579,8568.7974,14,0,170,170,170,4972912,458192,60166144
"WorkloadActual   2: 16777216 op, 62792600.00 ns, 3.7427 ns/op",23237613178826,21640.625,2579,8568.7974,14,0,174,174,174,4986128,458336,60207104
"WorkloadActual   3: 16777216 op, 63767100.00 ns, 3.8008 ns/op",23237613925337,21718.75,2579,8568.7974,14,0,178,178,178,4999344,458480,60223488
"WorkloadActual   4: 16777216 op, 62434200.00 ns, 3.7214 ns/op",23237614657475,21781.25,2579,8568.7974,14,0,182,182,182,5012560,458624,60243968
"WorkloadActual   5: 16777216 op, 63240900.00 ns, 3.7695 ns/op",23237615403338,21859.375,2579,8568.7974,14,0,186,186,186,5025776,458768,60256256
"WorkloadActual   6: 16777216 op, 62329500.00 ns, 3.7151 ns/op",23237616133526,21937.5,2579,8568.7974,14,0,190,190,190,5038992,458912,60276736
"WorkloadActual   7: 16777216 op, 62453400.00 ns, 3.7225 ns/op",23237616868992,22000,2579,8568.7974,14,0,194,194,194,5052208,459056,60289024
"WorkloadActual   8: 16777216 op, 63053100.00 ns, 3.7583 ns/op",23237617612088,22078.125,2579,8568.7974,14,0,198,198,198,5065424,459200,55865344
"WorkloadActual   9: 16777216 op, 62379000.00 ns, 3.7181 ns/op",23237618342487,22156.25,2579,8568.7974,14,0,202,202,202,5078640,459344,55877632
"WorkloadActual  10: 16777216 op, 62932500.00 ns, 3.7511 ns/op",23237619080911,22234.375,2579,8568.7974,14,0,206,206,206,5091856,459488,55898112
"WorkloadActual  11: 16777216 op, 62696200.00 ns, 3.7370 ns/op",23237619816482,22296.875,2579,8568.7974,1,0,210,210,210,5106040,446016,55627776
"WorkloadActual  12: 16777216 op, 62567500.00 ns, 3.7293 ns/op",23237620549002,22375,2579,8568.7974,1,0,214,214,214,5118392,445352,55513088
"WorkloadActual  13: 16777216 op, 64933900.00 ns, 3.8704 ns/op",23237621305113,22453.125,2579,8568.7974,1,0,218,218,218,5130744,445496,55533568
"WorkloadActual  14: 16777216 op, 62536400.00 ns, 3.7275 ns/op",23237622041352,22531.25,2579,8568.7974,1,0,222,222,222,5143096,445640,55545856
"WorkloadActual  15: 16777216 op, 62269300.00 ns, 3.7115 ns/op",23237622771860,22593.75,2579,8568.7974,0,0,226,226,226,5155472,444720,55545856
