workload,timestamp,cpu_ms,jit_methods,jit_ms,threads,pending_work,gc0,gc1,gc2,allocated_bytes,heap_bytes,rss_bytes
"WorkloadJitting  1: 1 op, 151800.00 ns, 151.8000 us/op",23245258617754,19984.375,2457,200.4016,10,0,10,10,10,4609880,447408,59875328
"WorkloadWarmup   1: 67108864 op, 1747502300.00 ns, 26.0398 ns/op",23245295481584,23640.625,2552,206.4172,0,0,102,102,102,4832880,440120,55365632
"WorkloadWarmup   2: 67108864 op, 1749925300.00 ns, 26.0759 ns/op",23245313113077,25390.625,2552,206.4172,0,0,106,106,106,4845216,439656,55394304
"WorkloadWarmup   3: 67108864 op, 1743549100.00 ns, 25.9809 ns/op",23245330669391,27156.25,2552,206.4172,0,0,110,110,110,4857552,439808,54743040
"WorkloadWarmup   4: 67108864 op, 2611694400.00 ns, 38.9173 ns/op",23245356918844,29703.125,2631,225.9582,0,0,114,114,114,4869936,440008,56070144
"WorkloadWarmup   5: 67108864 op, 3021828200.00 ns, 45.0287 ns/op",23245387280672,32703.125,2728,259.5213,0,0,118,118,118,4882272,416864,57081856
"WorkloadWarmup   6: 67108864 op, 2790181700.00 ns, 41.5769 ns/op",23245415299977,35421.875,2786,2634.523,0,0,122,122,122,4894608,417016,58544128
"WorkloadWarmup   7: 67108864 op, 101148500.00 ns, 1.5072 ns/op",23245416426255,35546.875,2786,2634.523,0,0,126,126,126,4906944,417168,58556416
"WorkloadWarmup   8: 67108864 op, 100778900.00 ns, 1.5017 ns/op",23245417544436,35656.25,2786,2634.523,0,0,130,130,130,4919272,417320,58576896
"WorkloadWarmup   9: 67108864 op, 100392100.00 ns, 1.4960 ns/op",23245418660895,35765.625,2786,2634.523,0,0,134,134,134,4931600,417472,58589184
"WorkloadWarmup  10: 67108864 op, 99727100.00 ns, 1.4860 ns/op",23245419773736,35875,2786,2634.523,0,0,138,138,138,4943928,417624,58609664
"WorkloadActual   1: 67108864 op, 99709700.00 ns, 1.4858 ns/op",23245420904571,35984.375,2790,2634.8225,0,0,142,142,142,4958368,418696,58519552
"WorkloadActual   2: 67108864 op, 100465900.00 ns, 1.4971 ns/op",23245422031933,36093.75,2790,2634.8225,0,0,146,146,146,4970688,418840,58531840
"WorkloadActual   3: 67108864 op, 100788500.00 ns, 1.5019 ns/op",23245423158424,36203.125,2790,2634.8225,0,0,150,150,150,4983016,418992,58552320
"WorkloadActual   4: 67108864 op, 100903600.00 ns, 1.5036 ns/op",23245424280640,36312.5,2790,2634.8225,0,0,154,154,154,4995344,419144,58564608
"WorkloadActual   5: 67108864 op, 101068800.00 ns, 1.5060 ns/op",23245425401671,36421.875,2790,2634.8225,0,0,158,158,158,5007672,419296,58585088
"WorkloadActual   6: 67108864 op, 100503400.00 ns, 1.4976 ns/op",23245426519078,36531.25,2790,2634.8225,0,0,162,162,162,5020000,419448,58597376
"WorkloadActual   7: 67108864 op, 101272500.00 ns, 1.5091 ns/op",23245427643735,36640.625,2790,2634.8225,0,0,166,166,166,5032328,419600,58617856
"WorkloadActual   8: 67108864 op, 100202000.00 ns, 1.4931 ns/op",23245428781750,36765.625,2790,2634.8225,0,0,170,170,170,5044656,419752,58630144
"WorkloadActual   9: 67108864 op, 100507400.00 ns, 1.4977 ns/op",23245429902695,36875,2790,2634.8225,0,0,174,174,174,5056984,419904,58650624
"WorkloadActual  10: 67108864 op, 100145800.00 ns, 1.4923 ns/op",23245431022007,36968.75,2790,2634.8225,0,0,178,178,178,5069312,420056,58662912
"WorkloadActual  11: 67108864 op, 100454900.00 ns, 1.4969 ns/op",23245432144195,37078.125,2790,2634.8225,0,0,182,182,182,5081608,420208,58683392
"WorkloadActual  12: 67108864 op, 101084000.00 ns, 1.5063 ns/op",23245433267074,37187.5,2790,2634.8225,0,0,186,186,186,5093904,420360,58695680
"WorkloadActual  13: 67108864 op, 100357700.00 ns, 1.4954 ns/op",23245434381301,37312.5,2790,2634.8225,0,0,190,190,190,5106200,420512,58716160
"WorkloadActual  14: 67108864 op, 101426400.00 ns, 1.5114 ns/op",23245435535422,37421.875,2790,2634.8225,0,0,194,194,194,5118496,420664,56152064
"WorkloadActual  15: 67108864 op, 100078700.00 ns, 1.4913 ns/op",23245436659259,37531.25,2790,2634.8225,0,0,198,198,198,5130792,420816,56037376
