workload,timestamp,cpu_ms,jit_methods,jit_ms,threads,pending_work,gc0,gc1,gc2,allocated_bytes,heap_bytes,rss_bytes
"WorkloadJitting  1: 1 op, 135400.00 ns, 135.4000 us/op",23237838230746,19968.75,2431,4316.3916,8,0,10,10,10,4604952,445352,59551744
"WorkloadWarmup   1: 16777216 op, 730916300.00 ns, 43.5660 ns/op",23237851223876,21218.75,2526,4322.1556,8,0,114,114,114,4801080,452720,59834368
"WorkloadWarmup   2: 16777216 op, 729395500.00 ns, 43.4754 ns/op",23237858637794,21968.75,2526,4322.1556,8,0,118,118,118,4809736,448680,55287808
"WorkloadWarmup   3: 16777216 op, 793345400.00 ns, 47.2871 ns/op",23237866701275,22718.75,2526,4322.1556,1,0,122,122,122,4822984,441456,55160832
"WorkloadWarmup   4: 16777216 op, 739936400.00 ns, 44.1036 ns/op",23237874233574,23437.5,2526,4322.1556,0,0,126,126,126,4835408,440120,54890496
"WorkloadWarmup   5: 16777216 op, 733339500.00 ns, 43.7104 ns/op",23237881679141,24156.25,2526,4322.1556,0,0,130,130,130,4847744,440232,54648832
"WorkloadWarmup   6: 16777216 op, 715743200.00 ns, 42.6616 ns/op",23237888947416,24890.625,2526,4322.1556,0,0,134,134,134,4860080,440384,54464512
"WorkloadWarmup   7: 16777216 op, 706361200.00 ns, 42.1024 ns/op",23237896118994,25609.375,2526,4322.1556,0,0,138,138,138,4872416,440536,54480896
"WorkloadWarmup   8: 16777216 op, 714993100.00 ns, 42.6169 ns/op",23237903378367,26328.125,2526,4322.1556,0,0,142,142,142,4884752,440688,54497280
"WorkloadWarmup   9: 16777216 op, 722378700.00 ns, 43.0571 ns/op",23237910728319,27062.5,2526,4322.1556,0,0,146,146,146,4897088,440840,54513664
"WorkloadWarmup  10: 16777216 op, 733555500.00 ns, 43.7233 ns/op",23237918171641,27796.875,2526,4322.1556,0,0,150,150,150,4909424,440992,54530048
"WorkloadActual   1: 16777216 op, 728832900.00 ns, 43.4418 ns/op",23237925578953,28531.25,2530,4322.4212,0,0,154,154,154,4924072,442168,54591488
"WorkloadActual   2: 16777216 op, 803880700.00 ns, 47.9150 ns/op",23237933728583,29343.75,2530,4322.4212,0,0,158,158,158,4936408,442320,54607872
"WorkloadActual   3: 16777216 op, 796046000.00 ns, 47.4480 ns/op",23237941818871,30125,2530,4322.4212,0,0,162,162,162,4948744,419176,54636544
"WorkloadActual   4: 16777216 op, 750064000.00 ns, 44.7073 ns/op",23237949433453,30875,2530,4322.4212,0,0,166,166,166,4961080,419328,54603776
"WorkloadActual   5: 16777216 op, 725081600.00 ns, 43.2182 ns/op",23237956801422,31609.375,2530,4322.4212,0,0,170,170,170,4973416,419480,54632448
"WorkloadActual   6: 16777216 op, 767572500.00 ns, 45.7509 ns/op",23237964594189,32359.375,2586,4342.637,0,0,174,174,174,4985800,419680,56033280
"WorkloadActual   7: 16777216 op, 633740800.00 ns, 37.7739 ns/op",23237971050730,32984.375,2586,4342.637,0,0,178,178,178,4998136,419832,56057856
"WorkloadActual   8: 16777216 op, 620258600.00 ns, 36.9703 ns/op",23237977373388,33625,2586,4342.637,0,0,182,182,182,5010472,419984,56827904
"WorkloadActual   9: 16777216 op, 618839600.00 ns, 36.8857 ns/op",23237983673556,34250,2586,4342.637,0,0,186,186,186,5022808,420136,56844288
"WorkloadActual  10: 16777216 op, 612741400.00 ns, 36.5222 ns/op",23237989911715,34875,2586,4342.637,0,0,190,190,190,5035144,420288,55164928
"WorkloadActual  11: 16777216 op, 894191000.00 ns, 53.2979 ns/op",23237998960658,35765.625,2610,4345.5174,0,0,194,194,194,5047448,420440,55324672
"WorkloadActual  12: 16777216 op, 1489671300.00 ns, 88.7913 ns/op",23238013998802,37234.375,2610,4345.5174,0,0,198,198,198,5059752,420592,55341056
"WorkloadActual  13: 16777216 op, 1497155000.00 ns, 89.2374 ns/op",23238029206008,38718.75,2610,4345.5174,0,0,202,202,202,5072056,420744,55357440
"WorkloadActual  14: 16777216 op, 1319912300.00 ns, 78.6729 ns/op",23238042518667,40062.5,2707,8853.9871,0,0,206,206,206,5084360,420896,56909824
"WorkloadActual  15: 16777216 op, 1444689800.00 ns, 86.1102 ns/op",23238057076066,41500,2707,8853.9871,0,0,210,210,210,5096664,421048,56889344
